analysis	dataset_path	disease_name	compartment	role	donor_id	disease	group	n_cells	cell_types	module	module_class	mean_score	high_fraction
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP019	normal	control	25	pancreatic ductal cell	osmr_receptor_core	target	0.022678611227730308	0.32
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP019	normal	control	25	pancreatic ductal cell	osmr_signal_response	target	0.4890183725536545	0.72
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP019	normal	control	25	pancreatic ductal cell	c1q_phagocytic_myeloid	target	0.30644303247235877	0.28
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP019	normal	control	25	pancreatic ductal cell	complement_effector	target	-0.0702832887964128	0.16
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP019	normal	control	25	pancreatic ductal cell	ifn_apc	covariate	-0.16924132935886824	0.04
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP019	normal	control	25	pancreatic ductal cell	hla_ii_apc	covariate	-0.21964216324163824	0.04
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP019	normal	control	25	pancreatic ductal cell	lysosomal_apc	covariate	0.17370310808432043	0.32
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP019	normal	control	25	pancreatic ductal cell	lipid_loader_repair	covariate	0.21265234287752846	0.6
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP019	normal	control	25	pancreatic ductal cell	hif_nampt_metabolic	covariate	0.6697933771253975	0.8
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP019	normal	control	25	pancreatic ductal cell	inflammatory_nfkb	covariate	0.24034112660875034	0.64
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP020	type 1 diabetes mellitus	case	2434	pancreatic ductal cell	osm_ligand_inflammatory_myeloid	target	0.33264645937419907	0.7037797863599013
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP020	type 1 diabetes mellitus	case	2434	pancreatic ductal cell	osmr_receptor_core	target	-0.020467908176984913	0.24034511092851274
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP020	type 1 diabetes mellitus	case	2434	pancreatic ductal cell	osmr_signal_response	target	0.6709925394796609	0.8985209531635169
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP020	type 1 diabetes mellitus	case	2434	pancreatic ductal cell	c1q_phagocytic_myeloid	target	0.04299705096520328	0.1992604765817584
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP020	type 1 diabetes mellitus	case	2434	pancreatic ductal cell	complement_effector	target	0.3389666709058261	0.647493837304848
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP020	type 1 diabetes mellitus	case	2434	pancreatic ductal cell	ifn_apc	covariate	0.1387585097052673	0.3562037797863599
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP020	type 1 diabetes mellitus	case	2434	pancreatic ductal cell	hla_ii_apc	covariate	0.24840770035316098	0.4116680361544782
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP020	type 1 diabetes mellitus	case	2434	pancreatic ductal cell	lysosomal_apc	covariate	0.2772129582244156	0.5
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP020	type 1 diabetes mellitus	case	2434	pancreatic ductal cell	lipid_loader_repair	covariate	0.1097171957816505	0.31101068200493015
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP020	type 1 diabetes mellitus	case	2434	pancreatic ductal cell	hif_nampt_metabolic	covariate	0.34057156188810567	0.6146261298274446
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP020	type 1 diabetes mellitus	case	2434	pancreatic ductal cell	inflammatory_nfkb	covariate	0.33264645937419907	0.7037797863599013
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP021	type 1 diabetes mellitus	case	2163	pancreatic ductal cell	osm_ligand_inflammatory_myeloid	target	0.6639109222535695	0.816458622283865
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP021	type 1 diabetes mellitus	case	2163	pancreatic ductal cell	osmr_receptor_core	target	0.13407312919230183	0.415164123901988
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP021	type 1 diabetes mellitus	case	2163	pancreatic ductal cell	osmr_signal_response	target	0.42560207850311293	0.6990291262135923
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP021	type 1 diabetes mellitus	case	2163	pancreatic ductal cell	c1q_phagocytic_myeloid	target	0.03090394212397767	0.22330097087378642
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP021	type 1 diabetes mellitus	case	2163	pancreatic ductal cell	complement_effector	target	0.23796328782431192	0.49791955617198336
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP021	type 1 diabetes mellitus	case	2163	pancreatic ductal cell	ifn_apc	covariate	0.16834555422149244	0.3892741562644475
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP021	type 1 diabetes mellitus	case	2163	pancreatic ductal cell	hla_ii_apc	covariate	0.21538261821792326	0.34858992140545536
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP021	type 1 diabetes mellitus	case	2163	pancreatic ductal cell	lysosomal_apc	covariate	0.4355327338993255	0.6786870087840962
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP021	type 1 diabetes mellitus	case	2163	pancreatic ductal cell	lipid_loader_repair	covariate	0.16209577303196793	0.4429033749422099
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP021	type 1 diabetes mellitus	case	2163	pancreatic ductal cell	hif_nampt_metabolic	covariate	0.7091505944634131	0.7563569116967175
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP021	type 1 diabetes mellitus	case	2163	pancreatic ductal cell	inflammatory_nfkb	covariate	0.6639109222535695	0.816458622283865
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP022	normal	control	83	pancreatic ductal cell	osm_ligand_inflammatory_myeloid	target	0.2790492392377862	0.5060240963855421
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP022	normal	control	83	pancreatic ductal cell	osmr_receptor_core	target	-0.021960139805065598	0.24096385542168675
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP022	normal	control	83	pancreatic ductal cell	osmr_signal_response	target	0.2265286993504343	0.43373493975903615
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP022	normal	control	83	pancreatic ductal cell	c1q_phagocytic_myeloid	target	0.19289255607023192	0.27710843373493976
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP022	normal	control	83	pancreatic ductal cell	complement_effector	target	0.1608837879371656	0.43373493975903615
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP022	normal	control	83	pancreatic ductal cell	ifn_apc	covariate	0.05347647308969188	0.2891566265060241
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP022	normal	control	83	pancreatic ductal cell	hla_ii_apc	covariate	0.12742717981273347	0.3493975903614458
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP022	normal	control	83	pancreatic ductal cell	lysosomal_apc	covariate	0.17633676036868892	0.4457831325301205
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP022	normal	control	83	pancreatic ductal cell	lipid_loader_repair	covariate	0.22182774123422463	0.4939759036144578
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP022	normal	control	83	pancreatic ductal cell	hif_nampt_metabolic	covariate	0.5702850402368617	0.6867469879518072
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP022	normal	control	83	pancreatic ductal cell	inflammatory_nfkb	covariate	0.2790492392377862	0.5060240963855421
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP023	type 1 diabetes mellitus	case	81	pancreatic ductal cell	osm_ligand_inflammatory_myeloid	target	0.5150968082409644	0.654320987654321
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP023	type 1 diabetes mellitus	case	81	pancreatic ductal cell	osmr_receptor_core	target	-0.07730485812123154	0.24691358024691357
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP023	type 1 diabetes mellitus	case	81	pancreatic ductal cell	osmr_signal_response	target	0.31466384435121214	0.5432098765432098
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP023	type 1 diabetes mellitus	case	81	pancreatic ductal cell	c1q_phagocytic_myeloid	target	-0.057302760553493155	0.13580246913580246
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP023	type 1 diabetes mellitus	case	81	pancreatic ductal cell	complement_effector	target	0.2361927528318167	0.5308641975308642
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP023	type 1 diabetes mellitus	case	81	pancreatic ductal cell	ifn_apc	covariate	0.30826253991718333	0.48148148148148145
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP023	type 1 diabetes mellitus	case	81	pancreatic ductal cell	hla_ii_apc	covariate	0.4426937544661444	0.43209876543209874
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP023	type 1 diabetes mellitus	case	81	pancreatic ductal cell	lysosomal_apc	covariate	0.19035727938045421	0.49382716049382713
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP023	type 1 diabetes mellitus	case	81	pancreatic ductal cell	lipid_loader_repair	covariate	0.057447883305472826	0.30864197530864196
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP023	type 1 diabetes mellitus	case	81	pancreatic ductal cell	hif_nampt_metabolic	covariate	0.5573390792042351	0.6049382716049383
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP023	type 1 diabetes mellitus	case	81	pancreatic ductal cell	inflammatory_nfkb	covariate	0.5150968082409644	0.654320987654321
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP024	normal	control	348	pancreatic ductal cell	osm_ligand_inflammatory_myeloid	target	-0.011881328199562956	0.1839080459770115
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP024	normal	control	348	pancreatic ductal cell	osmr_receptor_core	target	0.02557278592815839	0.28160919540229884
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP024	normal	control	348	pancreatic ductal cell	osmr_signal_response	target	-0.06039026198593197	0.16954022988505746
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP024	normal	control	348	pancreatic ductal cell	c1q_phagocytic_myeloid	target	0.06713155548109719	0.3218390804597701
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP024	normal	control	348	pancreatic ductal cell	complement_effector	target	-0.04625566840809819	0.14942528735632185
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP024	normal	control	348	pancreatic ductal cell	ifn_apc	covariate	-0.023815828160306605	0.1781609195402299
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP024	normal	control	348	pancreatic ductal cell	hla_ii_apc	covariate	0.10333170818646503	0.3160919540229885
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP024	normal	control	348	pancreatic ductal cell	lysosomal_apc	covariate	-0.04288442581211796	0.14080459770114942
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP024	normal	control	348	pancreatic ductal cell	lipid_loader_repair	covariate	0.08407425313253461	0.3620689655172414
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP024	normal	control	348	pancreatic ductal cell	hif_nampt_metabolic	covariate	0.03997758415664489	0.2471264367816092
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP024	normal	control	348	pancreatic ductal cell	inflammatory_nfkb	covariate	-0.011881328199562967	0.1839080459770115
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP026	normal	control	37	pancreatic ductal cell	osm_ligand_inflammatory_myeloid	target	0.05212726579017175	0.43243243243243246
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP026	normal	control	37	pancreatic ductal cell	osmr_receptor_core	target	0.005023590761688015	0.21621621621621623
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP026	normal	control	37	pancreatic ductal cell	osmr_signal_response	target	0.19287369490161693	0.5135135135135135
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP026	normal	control	37	pancreatic ductal cell	c1q_phagocytic_myeloid	target	-0.046205373951165744	0.21621621621621623
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP026	normal	control	37	pancreatic ductal cell	complement_effector	target	0.2768917780821219	0.6756756756756757
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP026	normal	control	37	pancreatic ductal cell	ifn_apc	covariate	0.0823815984945663	0.3783783783783784
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP026	normal	control	37	pancreatic ductal cell	hla_ii_apc	covariate	0.18423358741028054	0.35135135135135137
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP026	normal	control	37	pancreatic ductal cell	lysosomal_apc	covariate	-0.02484328299421438	0.24324324324324326
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP026	normal	control	37	pancreatic ductal cell	lipid_loader_repair	covariate	0.03342893925183717	0.2702702702702703
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP026	normal	control	37	pancreatic ductal cell	hif_nampt_metabolic	covariate	0.03356832107368754	0.32432432432432434
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP026	normal	control	37	pancreatic ductal cell	inflammatory_nfkb	covariate	0.05212726579017175	0.43243243243243246
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP028	type 1 diabetes mellitus	case	852	pancreatic ductal cell	osm_ligand_inflammatory_myeloid	target	0.017690396788446243	0.33215962441314556
