gene_symbol	n_sgrna	median_efficient_lfc	median_noneater_lfc	median_efficient_minus_noneater_lfc	s1_median_efficient_lfc	s3_median_efficient_lfc	s1_median_noneater_lfc	s3_median_noneater_lfc	efficient_consistent_positive	noneater_consistent_positive	efficient_p_wilcoxon	noneater_p_wilcoxon	contrast_p_wilcoxon	modules	tracked_candidate	efficient_fdr	noneater_fdr	contrast_fdr	screen_call	gene	tested_compartment_count	positive_compartment_count	negative_compartment_count	positive_fdr10_compartment_count	negative_fdr10_compartment_count	positive_disease_count	negative_disease_count	positive_diseases	negative_diseases	best_positive_p	best_positive_fdr	max_positive_delta_log2_cpm	median_positive_hedges_g	best_negative_p	min_negative_delta_log2_cpm	top_positive_compartments	in_lipid_lysosomal_myeloid_neighborhood	ms_wm_delta_log2	ms_wm_hedges_g	ms_wm_p	ms_wm_fdr	opentargets_disease_count	opentargets_diseases	opentargets_max_overall	opentargets_max_genetic_association	opentargets_max_known_drug_or_clinical	opentargets_channels_present	existing_priority_score	existing_weighted_evidence_score	existing_ms_anchor_score	existing_positive_disease_count	existing_negative_disease_count	existing_positive_diseases	existing_negative_diseases	existing_prior_flag	ms_positive_nominal	ms_positive_trend	genetic_or_target_db_breadth	discovery_priority_score	gwas_catalog_trait_count	gwas_catalog_min_p	druggable_activity_count	chembl_target_id	clinicaltrials_autoimmune_count	europepmc_autoimmune_hit_count	wave34_call	manual_blocker_class	primary_blocker	chembl_target_id_api	chembl_pref_name	chembl_target_type	chembl_activity_count	chembl_best_nM	chembl_search_total	europepmc_query	europepmc_hit_count	europepmc_examples_json	clinicaltrials_query	clinicaltrials_hit_count	clinicaltrials_examples_json	desired_intervention	directional_disease_support_count	directional_conflict_count	ms_anchor_directional	has_chembl_target	has_activity	prior_art_heavy	rescue_score	gate_failures	wave38_call
AXIN1	3	0.720198230523192	-0.2658201499980812	0.9860183805212732	0.6381047531528004	0.4286210608832976	-0.3278640650278768	-0.4623274187315651	True	False	0.25	0.25	0.25		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	AXIN1	17.0	0.0	0.0	0.0	0.0	0.0	0.0										False	-0.1472896811219346	-0.319935615991796	0.4522029876896532	0.9226676071654472															False	False	0.0	0.0										CHEMBL1255127	Axin-1	SINGLE PROTEIN	0.0		7.0	"""AXIN1"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	5719.0	"[{""doi"": ""10.1111/ene.70426"", ""id"": ""41235764"", ""title"": ""AXIN1, STAMBP, ST1A1, CDCP1, and SIRT2 Validated as Myasthenia Gravis Biomarkers: A Comparative Proteomic Study With MS, CIDP, and Controls."", ""year"": ""2025""}, {""doi"": ""10.1002/mco2.70528"", ""id"": ""41362701"", ""title"": ""E3 Ubiquitin Ligases: Structures, Biological Functions, Diseases, and Therapy."", ""year"": ""2025""}, {""doi"": ""10.1007/s00109-025-02558-5"", ""id"": ""40481885"", ""title"": ""Serum proteins and faecal microbiota as potential biomarkers in newly diagnosed, treatment-na\u00efve inflammatory bowel disease and irritable bowel syndrome patients."", ""year"": ""2025""}]"	AXIN1 autoimmune	0.0	[]	inhibit_or_reduce	0.0	0.0	False	False	False	True	-1.0139816194787268	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
LHX2	4	0.5177630659045752	-0.1107239551241535	0.9510873903574384	0.9280522412858654	0.2622764552172278	0.1375816825947211	-0.5077924277382972	True	False	0.25	0.375	0.25		False	0.8221627590893646	0.9645063778899814	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	LHX2	5.0	0.0	0.0	0.0	0.0	0.0	0.0										False	0.1614119352184504	0.0567370096511994	0.8939418631098478	0.9842134382901514															False	False	0.0	0.0													0.0		0.0	"""LHX2"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	3450.0	"[{""doi"": ""10.3389/fcell.2026.1733472"", ""id"": ""41948080"", ""title"": ""Transcriptional and epigenetic mechanisms governing epidermal stem cell regulation."", ""year"": ""2026""}, {""doi"": ""10.1016/j.prp.2026.156450"", ""id"": ""41962205"", ""title"": ""LHX2 is associated with tumor microenvironment characteristics in clear cell renal cell carcinoma and modulates the malignant phenotypes of cancer cells."", ""year"": ""2026""}, {""doi"": ""10.64898/2026.05.19.726151"", ""id"": ""PPR1237250"", ""title"": ""Spectral Prompting: Unsupervised Recovery of Human Hair Follicle Cell-Type and Multiscale Systems Architecture from Bulk and Single-Cell RNA-Seq Datasets via Single-Gene Seeded Spectral Unfolding"", ""year"": ""2026""}]"	LHX2 autoimmune	0.0	[]	inhibit_or_reduce	0.0	0.0	False	False	False	True	-1.0489126096425616	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
SLC38A9	4	0.8012111854175215	-0.0153841717972558	0.839036932213384	0.622856568807493	0.8341737966312701	0.0028227149684791	-0.135841836326281	True	False	0.125	1.0	0.25		False	0.8221627590893646	1.0	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	SLC38A9	17.0	1.0	1.0	0.0	0.0	1.0	1.0	psoriasis	ulcerative colitis	0.0376011494135307	0.4012178530095457	1.0464577172599006	2.00636544144215	0.0455629250829866	-1.3660696758526734	psoriasis_keratinocyte:1.05,p=0.038	False	-0.0138294648293957	-0.0308014546886368	0.941748458767518	0.99432431646682															False	False	0.0	0.0													0.0		0.0	"""SLC38A9"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	981.0	"[{""doi"": ""10.1002/1873-3468.70352"", ""id"": ""42070976"", ""title"": ""pH-mediated activation of the lysosomal arginine sensor SLC38A9."", ""year"": ""2026""}, {""doi"": ""10.1002/cns.70823"", ""id"": ""41811103"", ""title"": ""SLC38A9 Regulation Affects Hippocampal Neuronal Autophagy: A Potential Alzheimer's Therapeutic Approach by Suppressing Alzheimer's Disease-Related Protein Deposition."", ""year"": ""2026""}, {""doi"": ""10.1007/s42995-025-00348-z"", ""id"": ""42186568"", ""title"": ""Lysosomal protein SLC38A9 regulates arginine-mediated autophagy, ER stress, and apoptosis in abalone &lt;i&gt;Haliotis discus hannai&lt;/i&gt;."", ""year"": ""2026""}]"	SLC38A9 autoimmune	0.0	[]	inhibit_or_reduce	1.0	1.0	False	False	False	True	-1.160963067786616	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
TRIM46	4	0.7120115073368067	-0.1519755216965482	0.8291055128406355	0.4053176083768448	0.7121666846215347	-0.2880640921202588	-0.247249040384391	True	False	0.25	0.375	0.125		False	0.8221627590893646	0.9645063778899814	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	TRIM46	13.0	0.0	0.0	0.0	0.0	0.0	0.0										False	-0.6632328513969799	-0.2624155205556681	0.5429054647201933	0.9390010612097776															False	False	0.0	0.0	2.0	6e-08	0.0		0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY						0.0		0.0	"""TRIM46"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	559.0	"[{""doi"": ""10.1177/19418744251367176"", ""id"": ""40787651"", ""title"": ""Isolated Pancerebellar Syndrome With anti-GQ1b IgG Positivity: A Case Report."", ""year"": ""2025""}, {""doi"": ""10.1080/15548627.2026.2673560"", ""id"": ""42115886"", ""title"": ""A role for CASM in the repair of damaged Golgi architecture."", ""year"": ""2026""}, {""doi"": ""10.1093/jvimsj/aalag086"", ""id"": ""42160750"", ""title"": ""Detection of neural autoantibodies in dogs with non-infectious inflammatory central nervous system disorders."", ""year"": ""2026""}]"	TRIM46 autoimmune	0.0	[]	inhibit_or_reduce	0.0	0.0	False	False	False	True	-1.1708944871593645	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
ZCCHC6	4	0.5857518035375697	-0.3633458445341025	0.7954482334386943	0.4652646898563708	0.7473754488819	0.0159948626477555	-0.6732920614301421	True	False	0.125	0.25	0.125		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	ZCCHC6																																																				0.0		0.0	"""ZCCHC6"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	537.0	"[{""doi"": ""10.1016/j.intimp.2024.113277"", ""id"": ""39362013"", ""title"": ""Identification of RNA uridylation subtypes, and the prognostic and therapeutic value of RNA uridylation in systemic lupus erythematosus."", ""year"": ""2024""}, {""doi"": ""10.64898/2026.04.26.720784"", ""id"": ""PPR1210637"", ""title"": ""Mechanism of nucleolytic degradation of human ribosomes"", ""year"": ""2026""}, {""doi"": ""10.2174/0118715206375441250901064006"", ""id"": ""40968436"", ""title"": ""Targeting the Lin28/let-7 Axis with Compounds to Regulate Transcriptional Control in Cancer."", ""year"": ""2026""}]"	ZCCHC6 autoimmune	0.0	[]	inhibit_or_reduce	0.0	0.0	False	False	False	True	-1.2045517665613057	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
LRRC7	4	0.5962201836103749	-0.1947748618720661	0.7569214561782507	0.5603622702340854	0.8161138769673228	-0.3990534288652754	0.1592235302906344	True	False	0.125	0.625	0.125		False	0.8221627590893646	0.9889744952178532	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	LRRC7	17.0	1.0	1.0	0.0	0.0	1.0	1.0	type 1 diabetes mellitus	ulcerative colitis	0.0353886293784058	0.4139527734590404	1.5385584011034452	1.0538536866949006	0.0373951534928822	-0.5133656796747161	t1d_stellate_cell:1.54,p=0.035	False																			False	False	0.0	0.0	1.0	3e-09	0.0		0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY						0.0		0.0	"""LRRC7"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	1329.0	"[{""doi"": ""10.2147/ptt.s545695"", ""id"": ""41030460"", ""title"": ""Codon-Usage Bias and Genomic Architecture of 79 Psoriasis-Susceptibility Genes: Implications for Expression Efficiency and Therapeutic Targeting."", ""year"": ""2025""}, {""doi"": ""10.1002/jgm.70090"", ""id"": ""41916897"", ""title"": ""Further Evidence for LRRC7 Gene Involvement in Neurodevelopmental Disorder: A Novel Variant."", ""year"": ""2026""}, {""doi"": ""10.1002/glia.70148"", ""id"": ""41834060"", ""title"": ""Single-Nucleus Transcriptomics Reveals Microglial State Transitions and Astrocytic Trajectory Divergence During Glial Remodeling Induced by Intracortical Electrode Implantation."", ""year"": ""2026""}]"	LRRC7 autoimmune	0.0	[]	inhibit_or_reduce	1.0	1.0	False	False	False	True	-1.243078543821749	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
FGFR1OP	2	-0.1715911938857314	0.5625802548503228	-0.7341714487360542	0.080373399549088	-0.4235557873205509	0.5620765854757115	0.5630839242249341	False	True					False				KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR	FGFR1OP	9.0	0.0	0.0	0.0	0.0	0.0	0.0										False	0.1080483131537288	0.1301299662320344	0.7526768131645619	0.970415871093437															False	False	0.0	0.0	6.0	8.999999999999998e-25	0.0		0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY			CHEMBL4523602	Centrosomal protein 43/RET	CHIMERIC PROTEIN	0.0		1.0	"""FGFR1OP"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	733.0	"[{""doi"": ""10.3748/wjg.v31.i19.106406"", ""id"": ""40497094"", ""title"": ""Comparative study on the pathogenesis of Crohn's disease and ulcerative colitis."", ""year"": ""2025""}, {""doi"": ""10.1186/s12916-024-03385-0"", ""id"": ""38616254"", ""title"": ""Shared genetic architecture between autoimmune disorders and B-cell acute lymphoblastic leukemia: insights from large-scale genome-wide cross-trait analysis."", ""year"": ""2024""}, {""doi"": ""10.1186/s40348-025-00212-1"", ""id"": ""41317261"", ""title"": ""Early-onset systemic lupus erythematosus in a patient with an inborn error of immunity caused by a NRAS mutation and treated with telitacicept."", ""year"": ""2025""}]"	FGFR1OP autoimmune	0.0	[]	activate_or_restore	0.0	0.0	False	False	False	True	-1.2658285512639458	too_few_guides;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
A4GNT	4	0.5609582642111298	-0.0139848963507609	0.7307118748476977	0.3259342064578729	0.7342225275086176	-0.2243416079293392	0.321094170089383	True	False	0.25	1.0	0.875		False	0.8221627590893646	1.0	1.0	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	A4GNT	4.0	0.0	0.0	0.0	0.0	0.0	0.0										False	-0.3152428595482235	-0.1404439863064193	0.7399499612583098	0.9693303715651268															False	False	0.0	0.0													0.0		0.0	"""A4GNT"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	775.0	"[{""doi"": ""10.1016/j.isci.2025.113370"", ""id"": ""40995127"", ""title"": ""Trefoil factor 2 interacts with A4GNT to regulate inflammation to protect against pneumonia during influenza virus infection."", ""year"": ""2025""}, {""doi"": ""10.3760/cma.j.cn511374-20250515-00296"", ""id"": ""42087739"", ""title"": ""[Molecular mechanism underlying an individual with with Ael subtype due to a novel p.Tyr264Cys variant of \u03b1-1, 3-N-acetylgalactosaminotransferase gene]."", ""year"": ""2026""}, {""doi"": ""10.1016/j.jbc.2025.111014"", ""id"": ""41380967"", ""title"": ""B3GNT8-mediated glycosylation maintains intestinal homeostasis and protects against colitis."", ""year"": ""2026""}]"	A4GNT autoimmune	0.0	[]	inhibit_or_reduce	0.0	0.0	False	False	False	True	-1.2692881251523023	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
ZFP385A	4	0.5147650561279198	-0.1248714902971286	0.7141892442557852	0.5249544080270245	0.504575704228815	0.0650203242481737	-0.2971793673082807	True	False	0.25	0.625	0.25		False	0.8221627590893646	0.9889744952178532	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	ZFP385A																																																				0.0		0.0	"""ZFP385A"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	7657.0	"[{""doi"": ""10.3390/biology15060489"", ""id"": ""41892249"", ""title"": ""TNFSF4/OX40L and IKZF1/IKAROS Genetic Variant Associations with Egyptian Juvenile Systemic Lupus Erythematosus (JSLE)."", ""year"": ""2026""}, {""doi"": ""10.1016/j.clim.2024.110356"", ""id"": ""39241920"", ""title"": ""Leveraging pleiotropy identifies common-variant associations with selective IgA deficiency."", ""year"": ""2024""}, {""doi"": ""10.1101/2024.06.24.24309378"", ""id"": ""PPR871775"", ""title"": ""Leveraging pleiotropy identifies common-variant associations with selective IgA deficiency"", ""year"": ""2024""}]"	ZFP385A autoimmune	0.0	[]	inhibit_or_reduce	0.0	0.0	False	False	False	True	-1.2858107557442149	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
IL12RB1	3	0.5950720764583739	-0.0546348048413602	0.7130900092706136	0.6001806944299402	0.5759709535359545	0.0396477884836858	-0.0127087990314773	True	False	0.25	1.0	0.25		False	0.8221627590893646	1.0	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	IL12RB1	15.0	0.0	0.0	0.0	0.0	0.0	0.0										False	-0.2815930933581256	-0.5585308226495013	0.2204069956157945	0.8993702893651148															False	False	0.0	0.0	1.0	3e-06	0.0		0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY			CHEMBL4523226	Interleukin-12 receptor subunit beta-1	SINGLE PROTEIN	0.0		1.0	"""IL12RB1"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	2165.0	"[{""doi"": ""10.1038/s43856-026-01487-9"", ""id"": ""41794919"", ""title"": ""Identifying genetic and cellular connections and distinctions among 15 autoimmune diseases using an in-silico approach."", ""year"": ""2026""}, {""doi"": ""10.1186/s12863-026-01414-w"", ""id"": ""41851628"", ""title"": ""A curated list of immune system associated genes related to cancer."", ""year"": ""2026""}, {""doi"": ""10.1371/journal.pone.0329101"", ""id"": ""40839671"", ""title"": ""Integrative molecular network analysis of genetic risk factors to infer biomarkers and therapeutic targets for rheumatoid arthritis."", ""year"": ""2025""}]"	IL12RB1 autoimmune	0.0	[]	inhibit_or_reduce	0.0	0.0	False	False	False	True	-1.2869099907293864	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
TBX6	4	0.5228114670613794	-0.2555324217497805	0.7058020963375626	0.4571549691387655	0.6341581010161188	-0.0453441862746581	-0.196956317840194	True	False	0.125	0.25	0.125		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	TBX6	17.0	1.0	1.0	0.0	1.0	1.0	1.0	type 1 diabetes mellitus	ulcerative colitis	0.0177021998955925	0.3324728190402987	1.916497547663803	2.511972040154497	1.1824203669749835e-06	-2.0094020723919943	t1d_stellate_cell:1.92,p=0.018	False	-1.999815513448889	-1.2096924853230908	0.0158114790875102	0.8372898579012464															False	False	0.0	0.0	2.0	1e-21	0.0		0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY						0.0		0.0	"""TBX6"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	1838.0	"[{""doi"": ""10.1002/dvg.70050"", ""id"": ""41981936"", ""title"": ""Ectopic Expression of T-Box Transcription Factors Alters Mouse Forelimb Formation."", ""year"": ""2026""}, {""doi"": ""10.64898/2026.03.17.712295"", ""id"": ""PPR1215954"", ""title"": ""Hierarchical TBX6-FOXC Regulatory Logic Governs Human Trunk Mesoderm Diversification"", ""year"": ""2026""}, {""doi"": ""10.1002/advs.202511401"", ""id"": ""41636699"", ""title"": ""Genomics Insights Into High-Latitude Adaptation of Tibetan Macaques."", ""year"": ""2026""}]"	TBX6 autoimmune	0.0	[]	inhibit_or_reduce	1.0	1.0	False	False	False	True	-1.2941979036624374	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
OBFC1	3	0.7674388900189721	0.0776338836592429	0.6898050063597292	0.3624747728501987	0.9575812559674964	0.0671746848102605	-0.0242878315262351	True	False	0.25	0.75	0.5		False	0.8221627590893646	1.0	0.9971256078463696	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	OBFC1																																																				0.0		0.0	"""OBFC1"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	622.0	"[{""doi"": ""10.3390/cancers18030490"", ""id"": ""41681962"", ""title"": ""Leukocyte Telomere Length Variants Are Independently Associated with Survival of Patients with Colorectal Cancer."", ""year"": ""2026""}, {""doi"": ""10.2174/0109298673334218241021044800"", ""id"": ""39506437"", ""title"": ""An Innovative Telomere-associated Prognosis Model in AML: Predicting Immune Infiltration and Treatment Responsiveness."", ""year"": ""2026""}, {""doi"": ""10.1093/rheumatology/keae573"", ""id"": ""39418199"", ""title"": ""FAM13A polymorphism is associated with a usual interstitial pneumonia pattern in patients with systemic sclerosis-associated interstitial lung disease."", ""year"": ""2025""}]"	OBFC1 autoimmune	0.0	[]	inhibit_or_reduce	0.0	0.0	False	False	False	True	-1.3101949936402708	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
CRTC2	4	0.7058290983084972	0.0181845623348221	0.6561086787603776	0.5456229436768503	1.010392213205376	0.1740763515361658	0.0180730271535183	True	False	0.125	0.875	0.125		False	0.8221627590893646	1.0	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	CRTC2	17.0	1.0	1.0	0.0	0.0	1.0	1.0	Crohn disease	type 1 diabetes mellitus	0.0128533959099482	0.1807255933391518	0.5998888046362842	1.6115409864839023	0.0287426068165497	-0.6938546799695837	ibd_crohn_epithelial:0.6,p=0.013	False	-0.0615243246865482	-0.2402369914542748	0.5813061664829845	0.9460303616141402															False	False	0.0	0.0													0.0		0.0	"""CRTC2"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	1913.0	"[{""doi"": ""10.64898/2026.03.27.714848"", ""id"": ""PPR1217343"", ""title"": ""CREB/CRTC2-Induced GPR65 Orchestrates Th17 Metabolic Fitness and Pathogenic Effector Function"", ""year"": ""2026""}, {""doi"": ""10.1002/ame2.70131"", ""id"": ""41527682"", ""title"": ""The complexity of dementia development and its comorbidities: The collaborative cross-mouse population for multivarious tasks approach."", ""year"": ""2026""}, {""doi"": ""10.1038/s41467-026-73228-4"", ""id"": ""42151152"", ""title"": ""DNA-PK-mediated CRTC2 phosphorylation promotes NHEJ and suppresses antitumor immunity via relocation to repair complexes."", ""year"": ""2026""}]"	CRTC2 autoimmune	0.0	[]	inhibit_or_reduce	1.0	1.0	False	False	False	True	-1.3438913212396226	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
FV1	4	-0.0252572084987647	0.5997801714651789	-0.5719610575226278	-0.1023862066223944	-0.1105853463413601	0.4184338319758007	0.757285387509874	False	True	0.875	0.125	0.125		False	1.0	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR	FV1																																																				0.0		0.0	"""FV1"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	1463.0	"[{""doi"": ""10.2196/86977"", ""id"": ""41886749"", ""title"": ""Association Between Physician Communication Features and Patient Outcomes in Telemedicine: Retrospective Cross-Sectional Observational Study."", ""year"": ""2026""}, {""doi"": ""10.1038/s41598-026-39867-9"", ""id"": ""41813742"", ""title"": ""A machine learning based scheme for enhancing the detection of position falsification attacks in vehicular ad hoc networks."", ""year"": ""2026""}, {""doi"": ""10.1007/s11357-025-02023-8"", ""id"": ""41369831"", ""title"": ""Age-related change in skeletal muscle strength, size, and adiposity over 18\u00a0years in Caribbean men."", ""year"": ""2025""}]"	FV1 autoimmune	0.0	[]	activate_or_restore	0.0	0.0	False	False	False	True	-1.428038942477372	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
