accession	contrast	interpretation_scope	marker_compartment	gene	metric	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_b_cell_apc_like	TASL	detection_fraction	10	10	0.059537937081049555	0.038642581296382046	0.02089535578466751	1.401864216994359	3.2729576705014276	0.004311795122861298	0.12414894277662834
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_b_cell_apc_like	TNFAIP3	mean_log_norm	10	10	0.29270507924715644	0.26017254287398695	0.032532536373169496	0.16246068585643597	0.3792998933012101	0.7123416546114278	0.9022642146783625
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_b_cell_apc_like	TNFAIP3	detection_fraction	10	10	0.225372579562752	0.21023260792052217	0.015139971642229827	0.12532417096267257	0.29259660220941497	0.7753858162322834	0.9312231616515169
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_b_cell_apc_like	TREM2	mean_log_norm	10	10	0.0005337216378501405	0.0002522785504651568	0.00028144308738498367	0.2690367265780952	0.6281248977082031	0.5423679654583218	0.8280342893428236
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_b_cell_apc_like	TREM2	detection_fraction	10	10	0.0004917295936713412	0.0002539885321764353	0.00023774106149490593	0.2518950327528949	0.5881038759783916	0.5676729550252786	0.841110024464802
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	ACSL1	mean_log_norm	10	10	0.552646931687309	0.37821202727482456	0.1744349044124845	1.1264334152677482	2.6299044102247255	0.01785693870374384	0.2447524465687967
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	ACSL1	detection_fraction	10	10	0.4883422149923297	0.3499473144001929	0.13839490059213683	1.3903067143274968	3.2459741605817216	0.004696036952319188	0.12584830622177062
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	APOE	mean_log_norm	10	10	0.0012025617046939802	0.0010689886854911702	0.00013357301920281003	0.1305924274142086	0.3048964955615633	0.7652770790341832	0.927237334350571
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	APOE	detection_fraction	10	10	0.0014441244081997819	0.0010419005862719543	0.0004022238219278276	0.5769200234102752	1.3469455835993576	0.1947556765933611	0.5616380501612149
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	ATG16L1	mean_log_norm	10	10	0.04492642768649167	0.044700358732094735	0.00022606895439693242	0.03318445527134061	0.0774763462146226	0.939151630746583	0.9882341118642276
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	ATG16L1	detection_fraction	10	10	0.060490832414013575	0.06040167133113381	8.916108287976288e-05	0.008243209775671324	0.019245570532273867	0.9848785983651656	1.0
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	AXL	mean_log_norm	10	10	0.002711962362320711	0.004513019386401486	-0.0018010570240807756	-0.812343782583805	-1.89659368008714	0.07966825385948194	0.4110679253534358
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	AXL	detection_fraction	10	10	0.004377800309730366	0.006570962369915284	-0.002193162060184918	-0.6974890184069493	-1.6284401907197852	0.12408264688293444	0.4749947966350714
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	CARD9	mean_log_norm	10	10	0.10936449721058498	0.08684829629479955	0.022516200915785434	1.277490294927107	2.982579631526204	0.008013599603155102	0.16709207683174468
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	CARD9	detection_fraction	10	10	0.14238806473064594	0.11527836617485018	0.027109698555795758	1.0351558348558643	2.416796997015755	0.027048026295465287	0.2790251522393956
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	CD36	mean_log_norm	10	10	0.8311811674985179	0.9109812521611083	-0.07980008466259036	-0.40957394571648814	-0.9562396778658266	0.35297566647638645	0.6883903545211119
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	CD36	detection_fraction	10	10	0.628017261728828	0.6236554708354952	0.004361790893332773	0.049321625855525714	0.11515208941672701	0.9097373478419291	0.9833581558721356
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	CD74	mean_log_norm	10	10	2.3076976903746367	2.297370724515345	0.010326965859291715	0.032566348982980796	0.07603324231543764	0.9403350095034615	0.9882341118642276
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	CD74	detection_fraction	10	10	0.8633772495876132	0.7983523973693947	0.06502485221821852	0.7300694992729095	1.7045064269972883	0.1114209302495644	0.46101146514007846
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	CFB	mean_log_norm	10	10	0.0009855028171344598	0.0011518784547975575	-0.00016637563766309774	-0.131675784592216	-0.30742582910376204	0.7622319386393257	0.927237334350571
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	CFB	detection_fraction	10	10	0.0014306699460624097	0.0016234336435804984	-0.00019276369751808874	-0.10261373172203256	-0.23957413012401155	0.8135298074473908	0.9422737344330384
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	CFH	mean_log_norm	10	10	0.003424112097027173	0.0020957086890263793	0.0013284034080007939	0.8692472204379458	2.0294471627175206	0.06353876618239235	0.38141899278832203
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	CFH	detection_fraction	10	10	0.005099192945260008	0.002802072980464028	0.00229711996479598	1.053093115790456	2.4586754903185395	0.028979686247806627	0.28111826117532585
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	CIITA	mean_log_norm	10	10	0.21168948573999277	0.2452115763193456	-0.03352209057935282	-0.4541844683208192	-1.0603926695556847	0.30324025324286386	0.6538823976381104
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	CIITA	detection_fraction	10	10	0.23906074161134133	0.2682706168526289	-0.029209875241287542	-0.4126146239127641	-0.9633388040903089	0.34904820921159263	0.6876229934478576
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	CLEC16A	mean_log_norm	10	10	0.05205027944790569	0.04982544224199185	0.002224837205913842	0.2372913964667076	0.554008502959621	0.5871012838461794	0.8479753027410121
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	CLEC16A	detection_fraction	10	10	0.06829445083872605	0.06590235411924802	0.002392096719478029	0.21880948178870094	0.5108584434334362	0.616053681944591	0.8632502792853716
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	CTSB	mean_log_norm	10	10	1.1920237354687333	0.9822959422786018	0.20972779319013146	1.2734990741385939	2.973261256368276	0.008252249831168682	0.16774413573462466
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	CTSB	detection_fraction	10	10	0.7776469215067234	0.6865300181274495	0.09111690337927392	1.144738443546403	2.6726414898841377	0.018287341143163702	0.24546792394268221
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	CTSD	mean_log_norm	10	10	1.149059984382577	1.083684874998371	0.0653751093842061	0.46617258459941224	1.088381540840957	0.29273663924449145	0.6468588646214242
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	CTSD	detection_fraction	10	10	0.7661725391811601	0.6982726788393293	0.06789986034183082	0.9689603009234963	2.262249090085513	0.0397749578295686	0.31435047316917125
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	CTSS	mean_log_norm	10	10	3.1874628111439387	3.0065528501752192	0.18090996096871947	0.5659851582161529	1.3214157566167308	0.21124686976696147	0.5742633352888272
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	CTSS	detection_fraction	10	10	0.8992586919296487	0.826594514724109	0.07266417720553964	0.8501530242091797	1.9848675984120778	0.07010900285540878	0.3937353742022957
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	CXCL10	mean_log_norm	10	10	0.006705834424511505	0.00648727186148061	0.00021856256303089475	0.04825335097170415	0.11265796877877804	0.9116256361895139	0.983386291596247
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	CXCL10	detection_fraction	10	10	0.004833098108536587	0.005107048028828968	-0.00027394992029238126	-0.07304209363082301	-0.17053269333819338	0.8664969193305886	0.9633204548428552
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	CXorf21	mean_log_norm	10	10	0.10341349114679736	0.10451154694328808	-0.0010980557964907212	-0.03518290704731648	-0.08214216761873208	0.9355432960673296	0.9874189586000794
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	CXorf21	detection_fraction	10	10	0.12979102508794296	0.12882801313533285	0.0009630119526101155	0.02524681998153209	0.05894420594562951	0.9537799423855235	0.9922551417598865
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	FABP5	mean_log_norm	10	10	0.12097655981689279	0.11982238714429956	0.001154172672593226	0.0369962796450165	0.0863758813273567	0.9321257906204992	0.9874189586000794
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	FABP5	detection_fraction	10	10	0.14767252025666872	0.14186563527357096	0.005806884983097754	0.17146851966653773	0.40033064535691604	0.6937120609327583	0.8992563752832051
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	GPNMB	mean_log_norm	10	10	0.010324886113970904	0.007908520447975478	0.0024163656659954257	0.5420819527212337	1.265608511645528	0.22428061978328176	0.5845611898606812
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	GPNMB	detection_fraction	10	10	0.013881601323425979	0.010721388121601269	0.00316021320182471	0.5988819795034903	1.398220558581327	0.18261117431027363	0.5431227642612084
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	GPR65	mean_log_norm	10	10	0.24159838206119194	0.25916483042150584	-0.017566448360313902	-0.32273258293783924	-0.7534895819738222	0.4609790991684559	0.7631072925423763
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	GPR65	detection_fraction	10	10	0.26337360125901776	0.27367700869660416	-0.010303407437586398	-0.18427433777494692	-0.43022861985178296	0.672472685196156	0.8902897543357161
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	HLA-DPA1	mean_log_norm	10	10	1.349326244949102	1.456149423064617	-0.10682317811551512	-0.404284123419739	-0.9438894343459122	0.3607426529190586	0.6931917644327008
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	HLA-DPA1	detection_fraction	10	10	0.7230013989873706	0.7073285881837155	0.015672810803655124	0.16487086903995335	0.38492699144821885	0.7057391646258029	0.9011392590661718
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	HLA-DPB1	mean_log_norm	10	10	1.2690604548782605	1.4308798233862645	-0.16181936850800405	-0.6504498560472161	-1.5186170099916685	0.15446423972339302	0.5198009814301859
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	HLA-DPB1	detection_fraction	10	10	0.6956139948425697	0.709872771220854	-0.014258776378284321	-0.15871202354576172	-0.3705478237961146	0.7166957911143633	0.9022642146783625
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	HLA-DRA	mean_log_norm	10	10	2.2297515328129585	2.337157939428413	-0.10740640661545475	-0.29255316874044507	-0.6830291593514516	0.5057803485334462	0.8001045061546043
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	HLA-DRA	detection_fraction	10	10	0.8523407783299313	0.7994836434337099	0.05285713489622135	0.5764343651541594	1.3458117085097965	0.2012990229183586	0.5620314599999756
GSE227835	seronegative_mg_pre_vs_healthy_control	subtype disease-control: seronegative MG pre-treatment vs healthy controls	marker_myeloid_apc_like	HLA-DRB1	mean_log_norm	10	10	1.5570568491084826	1.6614276076335965	-0.1043707585251139	-0.3507994595162149	-0.8190178249167556	0.4238033996975814	0.7383597008064529
