analysis	disease_name	compartment	gene	n_feature_columns
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	IL2RG	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	IL7R	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	IRF1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	ITGA2	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	ITGA5	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	ITGB4	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	JAK1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	JAK2	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	JAK3	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	KCNJ2	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	KRT7	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	KRTCAP3	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	KYNU	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	LAMB3	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	LAMP3	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	LCN2	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	LDLRAD3	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	LIMS1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	LIPA	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	LRG1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	LRRC59	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	LRRC61	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	LTA4H	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	LTF	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	LYPLA1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	LYZ	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	MAGIX	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	MAGOHB	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	MARCO	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	MERTK	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	METAP1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	MIF	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	MMP15	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	MMP7	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	MOB3B	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	MPHOSPH6	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	MRRF	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	MSR1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	MSRB1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	MTF1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	MTHFD2	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	MYD88	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	NAMPT	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	NCK1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	NDUFA11	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	NLRC5	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	NLRP3	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	NME1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	NMI	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	NOP14	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	NPTX2	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	NR1H3	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	NUP205	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	OLFM4	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	OSM	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	OSMR	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	P4HB	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PDE4B	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PDE4D	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PDIA4	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PDLIM7	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PDPN	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PGGHG	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PI15	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PI3	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PIK3R2	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PIKFYVE	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PKM	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PLEK2	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	POMP	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PPARG	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PPIA	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PPIB	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PPIF	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PPIL3	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PPP3CA	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PRSS22	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PSMA1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PSMA3	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PSMA4	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PSMA5	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PSMB8	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PSME1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PSME2	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PTGS2	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PTPN2	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	PTPRE	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	RAB10	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	RAB11A	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	RAB11FIP4	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	RAB24	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	RAB3D	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	RABGGTB	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	REG1A	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	REG3A	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	ROMO1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	RPP40	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	RREB1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	S100A11	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	S100A8	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	S100A9	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	S100P	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SAA1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SAA2	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SBNO2	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SCD	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SDC4	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SEC14L2	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SEC61A1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SEC61B	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SEL1L3	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SERPINA1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SERPINB1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SH3GLB1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SHISA5	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SIGLEC10	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SLC10A7	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SLC25A22	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SLPI	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SMCO4	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SNRPG	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SNX10	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SP140	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SPNS1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SPP1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SQLE	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SSR3	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	STAB1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	STAT1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	SUB1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	TBXAS1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	TFE3	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	TFEB	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	TGM2	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	TIMM17A	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	TIMP1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	TMEM165	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	TMEM167A	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	TMSB10	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	TNFAIP6	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	TNFAIP8	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	TNFAIP8L1	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	TNFRSF11B	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	TNIP3	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	TPM4	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	TREM2	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	TTYH3	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	TYK2	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	TYROBP	1
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	ZWILCH	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	ABHD2	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	ACSL1	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	ACSL3	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	ACSL4	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	AGRN	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	ANGPTL4	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	ANKRD22	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	AP2B1	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	APOC1	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	APOL1	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	APOL2	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	AQR	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	ARHGEF28	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	ARPC5	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	ASL	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	ASPM	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	ATOX1	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	AXL	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	BATF2	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	BCL2L14	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	BICD1	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	BTF3	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	C15ORF48	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	C1QTNF1	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	C4ORF46	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CALR	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CAPZA1	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CARD10	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CARD16	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CASP10	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CASP4	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CASP8	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CBX3	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CCL19	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CCL20	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CD200R1	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CD24	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CD274	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CD300A	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CD300E	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CD300LF	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CD36	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CD44	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CD74	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CD82	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CDC42EP1	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CDC42SE1	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CDV3	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CFB	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CFP	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CHD1L	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CHI3L1	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CKLF	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CNN2	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CNN3	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	COL4A1	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	COX7A2	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	COX7B	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CSGALNACT1	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CSTA	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CTNNB1	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CTSB	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CTSC	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CTSL	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CTSS	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CXCL1	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CXCL2	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CXCL3	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CXCL8	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CXCL9	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	CYTOR	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	DAP	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	DBI	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	DDAH1	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	DDIT4	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	DDX39A	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	DENND2D	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	DNAJB11	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	DUSP6	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	DYNLT1	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	EEF1E1	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	ENO1	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	EPS8L1	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	EPSTI1	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	ESCO2	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	FABP5	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	FAM136A	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	FBXO6	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	FCGR2B	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	FKBP1A	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	FMNL2	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	FXYD5	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	GABARAPL2	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	GALE	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	GBP1	1
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	GBP4	1
