dataset	pathway	perturbation	cell_type	gene	log2fc	p	fdr
GSE281048_Mixscale	TNFA	PTGS2	K562	KLF6	-0.0217373161907852	0.113215445969256	0.9084786197771088
GSE281048_Mixscale	TNFA	PTGS2	K562	RFX5		0.494029962393081	0.9914012362074665
GSE281048_Mixscale	TNFA	PTGS2	K562	GBP1		0.620007739176604	0.995347906090103
GSE281048_Mixscale	TNFA	PTGS2	K562	JUN	0.0291362765117005	0.768763797475469	0.995347906090103
GSE281048_Mixscale	TNFA	PTGS2	K562	IRF1	-0.0704919201385397	0.102782472932408	0.9084786197771088
GSE281048_Mixscale	TNFA	PTGS2	K562	DNAJB1	0.226490949766289	0.297973966674315	0.9545095156303667
GSE281048_Mixscale	TNFA	PTGS2	K562	CTSS	0.341225855627893	0.282632177793971	0.9526787754305449
GSE281048_Mixscale	TNFA	PTGS2	K562	STAT1	0.126177116367311	0.72086687844671	0.995347906090103
GSE281048_Mixscale	TNFA	PTGS2	MCF7	IFIT1		0.395020078809383	0.8507684256403985
GSE281048_Mixscale	TNFA	PTGS2	MCF7	CASP3		0.0018847418165219	0.07836160561534829
GSE281048_Mixscale	TNFA	PTGS2	MCF7	FOS		0.845990162850692	0.9790429982764945
GSE281048_Mixscale	TNFA	PTGS2	MCF7	KLF6	0.212994350491061	0.0339381575019656	0.36077172730318907
GSE281048_Mixscale	TNFA	PTGS2	MCF7	RFX5	-0.179666848153455	0.937475321625871	0.9918446407280006
GSE281048_Mixscale	TNFA	PTGS2	MCF7	GBP1		0.070393758779484	0.4762646759850298
GSE281048_Mixscale	TNFA	PTGS2	MCF7	JUN	0.0700204599122527	0.599545683374452	0.9264629758679603
GSE281048_Mixscale	TNFA	PTGS2	MCF7	IRF1	-0.117859571579404	0.60220544894965	0.9264629758679603
GSE281048_Mixscale	TNFA	PTGS2	MCF7	DNAJB1	-0.098209123112416	0.138714603211332	0.6164073448459889
GSE281048_Mixscale	TNFA	PTGS2	MCF7	CTSS		0.63490810019676	0.9350097424451997
GSE281048_Mixscale	TNFA	PTGS2	MCF7	STAT1	-0.0642040788695153	0.671186204558577	0.9426218798384411
GSE281048_Mixscale	TNFA	RELB	A549	STAT1	0.0265388671918441	0.30684881009463	0.8193696755267389
GSE281048_Mixscale	TNFA	RELB	A549	HSP90AA1	0.213618956289456	0.0015004619065079	0.1406765030735276
GSE281048_Mixscale	TNFA	RELB	A549	IFIT1	-0.0154582072388352	0.141386241460516	0.6890674545946393
GSE281048_Mixscale	TNFA	RELB	A549	KLF6	-0.0981288151587865	0.016352085891497	0.37215271033695874
GSE281048_Mixscale	TNFA	RELB	A549	RFX5	0.115776218989792	0.723296412722158	0.9622441332768186
GSE281048_Mixscale	TNFA	RELB	A549	CTSS	-0.0147347114482645	0.233599669666923	0.7698042432243326
GSE281048_Mixscale	TNFA	RELB	A549	IRF1	0.0009698129898959	0.354014660341784	0.8492140254135436
GSE281048_Mixscale	TNFA	RELB	A549	CASP3		0.445909236142557	0.8849221593261359
GSE281048_Mixscale	TNFA	RELB	A549	JUN	-0.0214659079102129	0.33325607765049	0.8420255229365438
GSE281048_Mixscale	TNFA	RELB	A549	ATF4	0.262015725106395	0.235070789205882	0.7712688731427773
GSE281048_Mixscale	TNFA	RELB	A549	GBP1	0.16427308579879	0.451632852876042	0.8858282728906293
GSE281048_Mixscale	TNFA	RELB	A549	DNAJB1	0.0014667646661612	0.540492256106346	0.9080410679517932
GSE281048_Mixscale	TNFA	RELB	BXPC3	STAT1	0.134337910291573	0.57866805852337	0.9178985509753219
GSE281048_Mixscale	TNFA	RELB	BXPC3	HSP90AA1	0.109276754906509	0.702222089823444	0.9460432141405448
GSE281048_Mixscale	TNFA	RELB	BXPC3	IFIT1		0.0198315300441079	0.40971826768360103
GSE281048_Mixscale	TNFA	RELB	BXPC3	KLF6	0.174587419373964	0.398020933120629	0.8786529985902887
GSE281048_Mixscale	TNFA	RELB	BXPC3	RFX5		0.0367837106082647	0.5014071646910566
GSE281048_Mixscale	TNFA	RELB	BXPC3	CTSS	0.025731673908584	0.27711990932674	0.8165005135242054
GSE281048_Mixscale	TNFA	RELB	BXPC3	IRF1	0.0832452362598586	0.930407715502574	0.9892639003909344
GSE281048_Mixscale	TNFA	RELB	BXPC3	CASP3	-0.0583594622869339	0.245268773587071	0.7877830814720932
GSE281048_Mixscale	TNFA	RELB	BXPC3	JUN	0.115383898706434	0.850079495052111	0.9761684927164157
GSE281048_Mixscale	TNFA	RELB	BXPC3	ATF4	0.0196749687463937	0.300017495706437	0.8327214531741984
GSE281048_Mixscale	TNFA	RELB	BXPC3	GBP1	0.284728665420215	0.267208406827637	0.8084059738541526
GSE281048_Mixscale	TNFA	RELB	BXPC3	DNAJB1	0.204276537379878	0.403018383907608	0.8814232839275091
GSE281048_Mixscale	TNFA	RELB	HAP1	STAT1	0.0501975102616674	0.691038036434112	0.9963862700657081
GSE281048_Mixscale	TNFA	RELB	HAP1	HSP90AA1	0.110592982770659	0.46108213280298	0.9963862700657081
GSE281048_Mixscale	TNFA	RELB	HAP1	IFIT1		0.533451013992866	0.9963862700657081
GSE281048_Mixscale	TNFA	RELB	HAP1	KLF6	0.177047282640408	0.449292167887705	0.9963862700657081
GSE281048_Mixscale	TNFA	RELB	HAP1	RFX5		0.953953057088513	0.9982812801686792
GSE281048_Mixscale	TNFA	RELB	HAP1	CTSS		0.142785591205345	0.938249223969861
GSE281048_Mixscale	TNFA	RELB	HAP1	IRF1		0.573021483133103	0.9963862700657081
GSE281048_Mixscale	TNFA	RELB	HAP1	CASP3		0.199858561164848	0.9690041748144751
GSE281048_Mixscale	TNFA	RELB	HAP1	JUN		0.873323006503395	0.9963862700657081
GSE281048_Mixscale	TNFA	RELB	HAP1	ATF4	0.112796412919642	0.641414125801147	0.9963862700657081
GSE281048_Mixscale	TNFA	RELB	HAP1	GBP1		0.793798075442232	0.9963862700657081
GSE281048_Mixscale	TNFA	RELB	HAP1	DNAJB1		0.865793759607144	0.9963862700657081
GSE281048_Mixscale	TNFA	RELB	HT29	STAT1	-0.172808324760367	1.72631017992711e-09	7.279951576410266e-07
GSE281048_Mixscale	TNFA	RELB	HT29	HSP90AA1	-0.0475399628765758	0.567170331131311	0.8920237910472927
GSE281048_Mixscale	TNFA	RELB	HT29	IFIT1	-0.208086058075715	0.0036653561462063	0.11232424357933149
GSE281048_Mixscale	TNFA	RELB	HT29	KLF6	-0.0707664008665806	0.402542685746054	0.8227063814248542
GSE281048_Mixscale	TNFA	RELB	HT29	RFX5		0.129508028442579	0.6014609818096829
GSE281048_Mixscale	TNFA	RELB	HT29	CTSS	-0.174846399114157	0.0397098460236709	0.3775595306945579
GSE281048_Mixscale	TNFA	RELB	HT29	IRF1	-0.119651932884037	0.0565160540293783	0.436915000733625
GSE281048_Mixscale	TNFA	RELB	HT29	CASP3	-0.142315721252381	0.31319250577528	0.7711428831180683
GSE281048_Mixscale	TNFA	RELB	HT29	JUN	-0.0220643834440786	0.917843190175466	0.9819194820524362
GSE281048_Mixscale	TNFA	RELB	HT29	ATF4	0.0191540628587541	0.46204167966942	0.8517118768976915
GSE281048_Mixscale	TNFA	RELB	HT29	GBP1	0.0230805786549146	0.400888782598079	0.8218392000130478
GSE281048_Mixscale	TNFA	RELB	HT29	DNAJB1	-0.0431729363359459	0.904376285452349	0.9789313874333379
GSE281048_Mixscale	TNFA	RELB	K562	STAT1	-0.137611011377306	0.0780730746894368	0.8402788360514936
GSE281048_Mixscale	TNFA	RELB	K562	HSP90AA1	-0.030304193779422	0.972836870620775	0.9993442787470683
GSE281048_Mixscale	TNFA	RELB	K562	IFIT1		0.985027403793111	0.9993442787470683
GSE281048_Mixscale	TNFA	RELB	K562	KLF6	0.0225878027692799	0.482603223715849	0.9646890543367804
GSE281048_Mixscale	TNFA	RELB	K562	RFX5		0.303711317416476	0.9316656890199417
GSE281048_Mixscale	TNFA	RELB	K562	CTSS		0.580191723561899	0.9804649580377403
GSE281048_Mixscale	TNFA	RELB	K562	IRF1	-0.304464595611418	0.0481059233578599	0.8140155788168334
GSE281048_Mixscale	TNFA	RELB	K562	CASP3	0.0004500790446817	0.814094673869937	0.9985228840594939
GSE281048_Mixscale	TNFA	RELB	K562	JUN	0.129515149581487	0.132010651529633	0.8841867310166145
GSE281048_Mixscale	TNFA	RELB	K562	ATF4	0.0331307549859967	0.541391703428253	0.977310955835272
GSE281048_Mixscale	TNFA	RELB	K562	GBP1		0.326430656985949	0.9401158178064459
GSE281048_Mixscale	TNFA	RELB	K562	DNAJB1	0.0405878454734414	0.504455327244486	0.972758676410281
GSE281048_Mixscale	TNFA	RELB	MCF7	STAT1	-0.15205997400355	0.0122164470652252	0.20945278578845142
GSE281048_Mixscale	TNFA	RELB	MCF7	HSP90AA1	0.0170663133861026	0.165183974453544	0.6623820701078245
GSE281048_Mixscale	TNFA	RELB	MCF7	IFIT1		0.236282239244902	0.7295491857405608
GSE281048_Mixscale	TNFA	RELB	MCF7	KLF6	-0.0068799406599946	0.831676519207252	0.9675899003889631
GSE281048_Mixscale	TNFA	RELB	MCF7	RFX5	-0.0285981007192078	0.897136692150917	0.9765409122080064
GSE281048_Mixscale	TNFA	RELB	MCF7	CTSS		0.768886600605762	0.9508254086252006
GSE281048_Mixscale	TNFA	RELB	MCF7	IRF1	-0.11645333497265	0.417726009889609	0.834869742096071
GSE281048_Mixscale	TNFA	RELB	MCF7	CASP3		0.0557886048953343	0.4461834635490762
GSE281048_Mixscale	TNFA	RELB	MCF7	JUN	-0.0644635213543643	0.594158240350412	0.8969270749033803
GSE281048_Mixscale	TNFA	RELB	MCF7	ATF4	-0.134648783816647	0.224476841430631	0.7200333226918093
GSE281048_Mixscale	TNFA	RELB	MCF7	GBP1		0.393570741456608	0.8233065269037043
GSE281048_Mixscale	TNFA	RELB	MCF7	DNAJB1	0.0110974456580764	0.681193955566506	0.9256275679034239
GSE281048_Mixscale	TNFA	REPIN1	A549	HSP90AA1	-0.0887052452243329	2.95386761480083e-06	0.003701688432614574
GSE281048_Mixscale	TNFA	REPIN1	A549	KLF6	-0.184811413082662	0.0019433366292984	0.1803944211814157
GSE281048_Mixscale	TNFA	REPIN1	A549	ATF4	-0.0932726773549182	0.924386320106286	0.9877355977277703
GSE281048_Mixscale	TNFA	REPIN1	A549	JUN	-0.0859637028984916	0.0858941350588946	0.6486483991613337
GSE281048_Mixscale	TNFA	REPIN1	A549	CTSS	-0.114257301990979	0.118903827707935	0.7044368122753689
GSE281048_Mixscale	TNFA	REPIN1	A549	IFIT1	0.0715622409903202	0.260401975266192	0.8138578881560261
GSE281048_Mixscale	TNFA	REPIN1	A549	IRF1	0.0283659124521	0.250825959790156	0.8086621952329806
GSE281048_Mixscale	TNFA	REPIN1	A549	RFX5	0.14077414823591	0.0411317058431147	0.5222081040506485
GSE281048_Mixscale	TNFA	REPIN1	A549	GBP1	-0.0858657168529252	0.503111650461997	0.9148276849935701
GSE281048_Mixscale	TNFA	REPIN1	A549	DNAJB1	-0.196949382502845	0.139530450904372	0.7220627279081772
GSE281048_Mixscale	TNFA	REPIN1	A549	FOS	0.0182659532491649	0.170728073504591	0.7460395950157537
GSE281048_Mixscale	TNFA	REPIN1	A549	CASP3		0.762636571252251	0.9735886653184835
GSE281048_Mixscale	TNFA	REPIN1	BXPC3	HSP90AA1	0.104547804783127	0.04898556082225	0.6551732164519155
GSE281048_Mixscale	TNFA	REPIN1	BXPC3	KLF6	0.159164655377058	0.748580799313192	0.9778629308609955
GSE281048_Mixscale	TNFA	REPIN1	BXPC3	ATF4	0.0872267897512837	0.861417102228647	0.9901809784247403
GSE281048_Mixscale	TNFA	REPIN1	BXPC3	JUN	0.149540761002384	0.371955380683004	0.9076048465034896
GSE281048_Mixscale	TNFA	REPIN1	BXPC3	CTSS	0.0129928672776736	0.109077201647131	0.7590557569066763
GSE281048_Mixscale	TNFA	REPIN1	BXPC3	IFIT1		0.112663192534383	0.7590557569066763
GSE281048_Mixscale	TNFA	REPIN1	BXPC3	IRF1	-0.13571789066659	0.228924309235937	0.843096733584351
GSE281048_Mixscale	TNFA	REPIN1	BXPC3	RFX5		0.598450882517867	0.9586137602524466
GSE281048_Mixscale	TNFA	REPIN1	BXPC3	GBP1	-0.0004265582668265	0.694828427362396	0.9724608182808696
GSE281048_Mixscale	TNFA	REPIN1	BXPC3	DNAJB1	0.210156989579221	0.147446043369497	0.7900158838710948
GSE281048_Mixscale	TNFA	REPIN1	BXPC3	FOS		0.781322154238884	0.9817146192599825
GSE281048_Mixscale	TNFA	REPIN1	BXPC3	CASP3	0.0772872443174277	0.97184238109479	0.9997471435110789
GSE281048_Mixscale	TNFA	REPIN1	HAP1	HSP90AA1	0.0836646254069913	0.781734744883144	0.9936483046923722
GSE281048_Mixscale	TNFA	REPIN1	HAP1	KLF6	0.14577166779204	0.560493197346637	0.9567337027466783
GSE281048_Mixscale	TNFA	REPIN1	HAP1	ATF4	0.0076690383475255	0.780330965411406	0.9936483046923722
GSE281048_Mixscale	TNFA	REPIN1	HAP1	JUN		0.425034605233057	0.9325779751314
GSE281048_Mixscale	TNFA	REPIN1	HAP1	CTSS		0.588608110614721	0.9608669738630238
GSE281048_Mixscale	TNFA	REPIN1	HAP1	IFIT1		0.443937590902712	0.9336400154372155
GSE281048_Mixscale	TNFA	REPIN1	HAP1	IRF1		0.598962518450691	0.9644768819359234
GSE281048_Mixscale	TNFA	REPIN1	HAP1	RFX5		0.623498308738979	0.9707418380021481
GSE281048_Mixscale	TNFA	REPIN1	HAP1	GBP1		0.695926825163365	0.9836677921331276
GSE281048_Mixscale	TNFA	REPIN1	HAP1	DNAJB1		0.39572698413244	0.9263844895619596
GSE281048_Mixscale	TNFA	REPIN1	HAP1	FOS		0.825784025051055	0.9936483046923722
GSE281048_Mixscale	TNFA	REPIN1	HAP1	CASP3		0.594508801489507	0.9633727184592631
GSE281048_Mixscale	TNFA	REPIN1	HT29	HSP90AA1	0.0640750357695303	0.0881279497888739	0.6956340958608945
GSE281048_Mixscale	TNFA	REPIN1	HT29	KLF6	0.103690992502747	0.119826576175404	0.7428513623147646
GSE281048_Mixscale	TNFA	REPIN1	HT29	ATF4	0.18081091490599	0.0009905186309444	0.22951800811809223
GSE281048_Mixscale	TNFA	REPIN1	HT29	JUN	0.0744021331213863	0.833019544560236	0.98846901565203
GSE281048_Mixscale	TNFA	REPIN1	HT29	CTSS	-0.0354102815266686	0.195695215529456	0.7940811255078143
GSE281048_Mixscale	TNFA	REPIN1	HT29	IFIT1	0.0202144025202176	0.648501616177672	0.9528676171549665
GSE281048_Mixscale	TNFA	REPIN1	HT29	IRF1	-0.0038675763532919	0.45593810144216	0.9060307858873138
GSE281048_Mixscale	TNFA	REPIN1	HT29	RFX5		0.404360865006741	0.8950218851886034
GSE281048_Mixscale	TNFA	REPIN1	HT29	GBP1	0.0464362427088238	0.800742503541672	0.9786378526561829
GSE281048_Mixscale	TNFA	REPIN1	HT29	DNAJB1	0.0409906169566034	0.866441952932121	0.9905314460108846
GSE281048_Mixscale	TNFA	REPIN1	HT29	FOS	0.26452137598332	0.474513217917052	0.9108160535039949
GSE281048_Mixscale	TNFA	REPIN1	HT29	CASP3	0.0315610479750794	0.785285129596847	0.9745603730524132
GSE281048_Mixscale	TNFA	REPIN1	K562	HSP90AA1	0.0834253339183852	0.169587763720192	0.6609752347025044
GSE281048_Mixscale	TNFA	REPIN1	K562	KLF6	-0.0965387778338787	0.000229848053833	0.031422318486733214
GSE281048_Mixscale	TNFA	REPIN1	K562	ATF4	0.0966066319769046	0.346325487503006	0.8032144788818946
GSE281048_Mixscale	TNFA	REPIN1	K562	JUN	-0.0091339035163482	0.0012213066190236	0.08486376630733823
GSE281048_Mixscale	TNFA	REPIN1	K562	CTSS		0.0017777578445669	0.103261493591847
GSE281048_Mixscale	TNFA	REPIN1	K562	IFIT1		0.650449037853145	0.9247289072547172
GSE281048_Mixscale	TNFA	REPIN1	K562	IRF1	-0.10519869992615	0.0999755570330931	0.5704164916508138
GSE281048_Mixscale	TNFA	REPIN1	K562	RFX5		0.528178023505778	0.8813734237770409
GSE281048_Mixscale	TNFA	REPIN1	K562	GBP1		0.517835257686245	0.8757639817368693
GSE281048_Mixscale	TNFA	REPIN1	K562	DNAJB1	0.123360634871176	0.45562860470758	0.8529424518880765
GSE281048_Mixscale	TNFA	REPIN1	K562	FOS		0.723911657241223	0.9402747328718261
GSE281048_Mixscale	TNFA	REPIN1	K562	CASP3	0.0632719056016082	0.689642502250732	0.9345836354892686
GSE281048_Mixscale	TNFA	REPIN1	MCF7	HSP90AA1	0.0797830474344434	0.160012104087167	0.6736455826603632
GSE281048_Mixscale	TNFA	REPIN1	MCF7	KLF6	0.361946795800556	0.0048601102851182	0.1444394040861808
GSE281048_Mixscale	TNFA	REPIN1	MCF7	ATF4	-0.0544765186670126	0.839267563014038	0.9813426703809767
GSE281048_Mixscale	TNFA	REPIN1	MCF7	JUN	0.148226187390212	0.0385594582524168	0.40699418589699726
GSE281048_Mixscale	TNFA	REPIN1	MCF7	CTSS		0.467457228508296	0.8817504974534951
GSE281048_Mixscale	TNFA	REPIN1	MCF7	IFIT1		0.0102904121234854	0.21795382748306116
GSE281048_Mixscale	TNFA	REPIN1	MCF7	IRF1	-0.152154147501804	0.0309446125100936	0.37268034630505903
GSE281048_Mixscale	TNFA	REPIN1	MCF7	RFX5	0.0168111959069654	0.10990189858467	0.5905886011697269
GSE281048_Mixscale	TNFA	REPIN1	MCF7	GBP1		0.110999705188073	0.5940261802911893
GSE281048_Mixscale	TNFA	REPIN1	MCF7	DNAJB1	0.0996449876112553	0.393924639559982	0.8461816065169677
GSE281048_Mixscale	TNFA	REPIN1	MCF7	FOS		0.499862236229832	0.8948724176695492
GSE281048_Mixscale	TNFA	REPIN1	MCF7	CASP3		0.714787344227047	0.9613646317137217
GSE281048_Mixscale	TNFA	SOX4	A549	STAT1	0.0401379085049007	0.332999496642586	0.9618847214421956
GSE281048_Mixscale	TNFA	SOX4	A549	FOS	0.106028427430288	0.89137876990169	0.999933259577578
GSE281048_Mixscale	TNFA	SOX4	A549	CASP3		0.991400456384403	0.999933259577578
GSE281048_Mixscale	TNFA	SOX4	A549	HSP90AA1	0.0277434959509246	0.220126190271829	0.9444053031808191
GSE281048_Mixscale	TNFA	SOX4	A549	RFX5	0.289479448634565	0.224439392117699	0.9445572625645097
GSE281048_Mixscale	TNFA	SOX4	A549	IFIT1	0.231028402980334	0.361841551913153	0.9632037096331953
GSE281048_Mixscale	TNFA	SOX4	A549	ATF4	-0.100322542152164	0.402425610867261	0.9636132650000355
GSE281048_Mixscale	TNFA	SOX4	A549	JUN	-0.131083961235836	0.130252961674667	0.9053737052503655
GSE281048_Mixscale	TNFA	SOX4	A549	IRF1	0.134449367633401	0.472370542161967	0.9655546939024984
GSE281048_Mixscale	TNFA	SOX4	A549	DNAJB1	-0.0130066707759302	0.591810500824616	0.9802829696250674
GSE281048_Mixscale	TNFA	SOX4	A549	GBP1	0.198208587780752	0.50847042759209	0.969329498743129
GSE281048_Mixscale	TNFA	SOX4	A549	CTSS	0.0468004429707897	0.597455184211475	0.9814548706032059
GSE281048_Mixscale	TNFA	SOX4	BXPC3	STAT1	-0.211743500016553	0.288073810735779	0.7997646363390712
GSE281048_Mixscale	TNFA	SOX4	BXPC3	FOS		0.625770912386324	0.9375266557613545
GSE281048_Mixscale	TNFA	SOX4	BXPC3	CASP3	-0.812520529889048	0.0092921091862071	0.29382515294506373
GSE281048_Mixscale	TNFA	SOX4	BXPC3	HSP90AA1	-0.0700717943332942	0.822837743864125	0.9726464756458789
GSE281048_Mixscale	TNFA	SOX4	BXPC3	RFX5		0.014138356377134	0.3464895874278565
GSE281048_Mixscale	TNFA	SOX4	BXPC3	IFIT1		0.145869887920255	0.7046437186358825
GSE281048_Mixscale	TNFA	SOX4	BXPC3	ATF4	-0.298194067754139	0.24701645759126	0.7854254449289938
GSE281048_Mixscale	TNFA	SOX4	BXPC3	JUN	0.0416582698616759	0.423320462687637	0.8687180154866978
GSE281048_Mixscale	TNFA	SOX4	BXPC3	IRF1	-0.190316269435614	0.630091975181118	0.9375266557613545
GSE281048_Mixscale	TNFA	SOX4	BXPC3	DNAJB1	-0.267294708511216	0.288114740872196	0.7997646363390712
GSE281048_Mixscale	TNFA	SOX4	BXPC3	GBP1	-0.435274528760617	0.238945826611174	0.7812213530666825
GSE281048_Mixscale	TNFA	SOX4	BXPC3	CTSS	0.0232320844843317	0.341677099811825	0.8327114546696044
GSE281048_Mixscale	TNFA	SOX4	HAP1	STAT1	-0.193816952998367	0.0663525000779453	0.6295678495940825
GSE281048_Mixscale	TNFA	SOX4	HAP1	FOS		0.792439158710069	0.9846517990438962
GSE281048_Mixscale	TNFA	SOX4	HAP1	CASP3		0.238699189323762	0.8432145253322253
GSE281048_Mixscale	TNFA	SOX4	HAP1	HSP90AA1	-0.0010531670547053	0.512814149712039	0.9358790675230134
GSE281048_Mixscale	TNFA	SOX4	HAP1	RFX5		0.262205705901587	0.8579416411093996
GSE281048_Mixscale	TNFA	SOX4	HAP1	IFIT1		0.0320068480146689	0.5344026587154261
GSE281048_Mixscale	TNFA	SOX4	HAP1	ATF4	0.146166347948052	0.206557324960719	0.8233838437791948
GSE281048_Mixscale	TNFA	SOX4	HAP1	JUN		0.610754508899796	0.9593507945390711
GSE281048_Mixscale	TNFA	SOX4	HAP1	IRF1		0.174959854830029	0.7902856500442653
GSE281048_Mixscale	TNFA	SOX4	HAP1	DNAJB1		0.187293901510015	0.8025843054712509
GSE281048_Mixscale	TNFA	SOX4	HAP1	GBP1		0.402230022990137	0.9027208465756976
GSE281048_Mixscale	TNFA	SOX4	HAP1	CTSS		0.333088945341051	0.8872809284828669
GSE281048_Mixscale	TNFA	SOX4	HT29	STAT1	-0.06327808127664	0.0053987992397587	0.20115295196546087
GSE281048_Mixscale	TNFA	SOX4	HT29	FOS	0.241394551195344	0.0067467784478651	0.22176748378631905
GSE281048_Mixscale	TNFA	SOX4	HT29	CASP3	0.179107508757387	0.25665027800379	0.7110044744699567
GSE281048_Mixscale	TNFA	SOX4	HT29	HSP90AA1	0.11651244029967	0.0128682757128091	0.27632136050653566
GSE281048_Mixscale	TNFA	SOX4	HT29	RFX5		0.193585879279109	0.6555792619988978
GSE281048_Mixscale	TNFA	SOX4	HT29	IFIT1	-0.152753046741363	0.034720714986794	0.3864974814446062
GSE281048_Mixscale	TNFA	SOX4	HT29	ATF4	0.158056406182338	0.0810681525011737	0.4971426174048604
GSE281048_Mixscale	TNFA	SOX4	HT29	JUN	0.109453965892872	0.126399577246623	0.5777200271780162
GSE281048_Mixscale	TNFA	SOX4	HT29	IRF1	0.0603957844127286	0.465692890056479	0.8320014386350224
GSE281048_Mixscale	TNFA	SOX4	HT29	DNAJB1	-0.0060509187809167	0.717370140330628	0.931906154923945
GSE281048_Mixscale	TNFA	SOX4	HT29	GBP1	-0.0693724816365857	0.27725935706433	0.7301183225768484
GSE281048_Mixscale	TNFA	SOX4	HT29	CTSS	-0.0776893677565313	0.294269292959872	0.7452158530839036
GSE281048_Mixscale	TNFA	SOX4	K562	STAT1	0.0581114212540276	0.933644247209222	0.9996128362197323
GSE281048_Mixscale	TNFA	SOX4	K562	FOS		0.0653382354892278	0.8778571069956642
GSE281048_Mixscale	TNFA	SOX4	K562	CASP3	0.0907038247578358	0.843642701440261	0.9984606339562835
GSE281048_Mixscale	TNFA	SOX4	K562	HSP90AA1	0.10104011467982	0.231873383842021	0.9588493185882707
GSE281048_Mixscale	TNFA	SOX4	K562	RFX5		0.506706476207112	0.9801143143946011
GSE281048_Mixscale	TNFA	SOX4	K562	IFIT1		0.0702895072361338	0.8778571069956642
GSE281048_Mixscale	TNFA	SOX4	K562	ATF4	0.0507249098286207	0.92512659121778	0.9996128362197323
GSE281048_Mixscale	TNFA	SOX4	K562	JUN	-0.0259276017672438	0.6451653631202	0.9884928736866135
GSE281048_Mixscale	TNFA	SOX4	K562	IRF1	-0.190757441110017	0.218132574124049	0.9536064130945702
GSE281048_Mixscale	TNFA	SOX4	K562	DNAJB1	-0.10680189326122	0.326025659288668	0.9702749342596239
GSE281048_Mixscale	TNFA	SOX4	K562	GBP1		0.536823279202419	0.9801143143946011
GSE281048_Mixscale	TNFA	SOX4	K562	CTSS		0.963953880083587	0.9999780094283397
GSE281048_Mixscale	TNFA	SOX4	MCF7	STAT1	-0.127568229253375	0.0138844911162386	0.13620793416744145
GSE281048_Mixscale	TNFA	SOX4	MCF7	FOS		0.228669304054065	0.5673963556990342
GSE281048_Mixscale	TNFA	SOX4	MCF7	CASP3		0.0214682192572258	0.17396818443982445
GSE281048_Mixscale	TNFA	SOX4	MCF7	HSP90AA1	0.0849531302216766	0.144696478225366	0.4583564285211531
GSE281048_Mixscale	TNFA	SOX4	MCF7	RFX5	0.0535348225466583	0.892424832375223	0.9744884570241437
GSE281048_Mixscale	TNFA	SOX4	MCF7	IFIT1		0.0595407737434254	0.2939899768566201
GSE281048_Mixscale	TNFA	SOX4	MCF7	ATF4	-0.0422295959703263	0.524153337653418	0.7972548663466352
GSE281048_Mixscale	TNFA	SOX4	MCF7	JUN	-0.107154828667976	0.30735784875607	0.6406171138086301
GSE281048_Mixscale	TNFA	SOX4	MCF7	IRF1	0.148140777028246	0.452079483967687	0.7543055065388915
GSE281048_Mixscale	TNFA	SOX4	MCF7	DNAJB1	0.180005018013021	0.204709034909535	0.5421096649464989
GSE281048_Mixscale	TNFA	SOX4	MCF7	GBP1		0.830347904305715	0.9482375751832297
GSE281048_Mixscale	TNFA	SOX4	MCF7	CTSS		0.748043609724473	0.9154087848638006
GSE281048_Mixscale	TNFA	SOX9	A549	HSP90AA1	-0.355927745817611	7.22932793783573e-06	0.018851677485896303
GSE281048_Mixscale	TNFA	SOX9	A549	KLF6	0.124224306356944	0.199828415055987	0.8531678894197938
GSE281048_Mixscale	TNFA	SOX9	A549	CTSS	-0.11623628878713	0.514727586184131	0.9289558435365448
GSE281048_Mixscale	TNFA	SOX9	A549	DNAJB1	-0.686059512875996	0.0371097902333264	0.659398496535193
GSE281048_Mixscale	TNFA	SOX9	A549	CASP3		0.910408087526837	0.9976513460164639
GSE281048_Mixscale	TNFA	SOX9	A549	IRF1	-0.0422082955703545	0.860774810676056	0.9934449832975947
GSE281048_Mixscale	TNFA	SOX9	A549	FOS	0.159584799885923	0.212959611843463	0.8565103809034035
GSE281048_Mixscale	TNFA	SOX9	A549	STAT1	-0.0645685010190031	0.60766871864007	0.944524614727055
GSE281048_Mixscale	TNFA	SOX9	A549	RFX5	-0.454792993853053	0.112610450060896	0.8027441893669198
GSE281048_Mixscale	TNFA	SOX9	A549	IFIT1	-0.0169382060480697	0.764764799801781	0.9797010244212673
GSE281048_Mixscale	TNFA	SOX9	A549	GBP1	-0.0265514621453606	0.962863930533815	0.9994708807087072
GSE281048_Mixscale	TNFA	SOX9	A549	JUN	-0.248920834836128	0.225503401981288	0.8574579005129995
