dataset	pathway	perturbation	cell_type	target_module_effect	target_module_median_effect	target_n_genes	target_genes_present	target_negative_fraction	target_sig_negative_fdr10	generic_ifn_effect	generic_ifn_median_effect	generic_ifn_n_genes	generic_ifn_genes_present	generic_ifn_negative_fraction	generic_ifn_sig_negative_fdr10	stress_module_effect	stress_module_median_effect	stress_n_genes	stress_genes_present	stress_positive_fraction	stress_sig_positive_fdr10	target_suppression	generic_ifn_suppression	target_vs_ifn_margin	target_over_ifn_ratio	stress_induction	stress_abs_effect	selectivity_score
GSE281048_Mixscale	IFNG	JAK2	HT29	-1.4811324117280062	-1.45086735727676	5	CD74,CIITA,CTSS,HLA-DMA,IFI30	1.0	5	-1.2681187709267865	-1.30478414721218	4	CXCL10,GBP1,IRF1,STAT1	1.0	4	-0.040207291499316185	-0.03796454529113095	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.5	1	1.4811324117280062	1.2681187709267865	0.21301364080121976	1.1679760963127623	0.0	0.040207291499316185	0.20899291165128814
GSE281048_Mixscale	IFNG	JAK2	K562			0			0	-1.4852151920366699	-1.4852151920366699	2	IRF1,STAT1	1.0	2	0.07950529037161835	0.040326817016111044	4	ATF4,DNAJB1,HSP90AA1,KLF6	0.5	0	0.0	1.4852151920366699	-1.4852151920366699	0.0	0.07950529037161835	0.07950529037161835	-1.520992572703898
GSE281048_Mixscale	IFNG	JAK2	MCF7	-0.592224408919035	-0.589259003461728	3	CD74,CIITA,HLA-DMA	1.0	2	-0.4959301431115537	-0.472467275050197	3	GBP1,IRF1,STAT1	1.0	3	-0.01775928303422512	0.0212309788549354	5	ATF4,DNAJB1,HSP90AA1,JUN,KLF6	0.6	0	0.592224408919035	0.4959301431115537	0.09629426580748135	1.1941690117953188	0.0	0.01775928303422512	0.09451833750405884
GSE281048_Mixscale	IFNG	JUN	A549	-0.149285979079601	-0.1313838219163044	4	CD74,CIITA,CTSS,HLA-DMA	0.5	0	0.07901511553768394	0.0733939691882814	3	GBP1,IRF1,STAT1	0.3333333333333333	0	-0.496799155666729	-0.26745806650015047	4	FOS,HSP90AA1,JUN,KLF6	0.25	0	0.149285979079601	0.0	0.149285979079601	1.49285979079601	0.0	0.496799155666729	0.09960606351292811
GSE281048_Mixscale	IFNG	JUN	BXPC3	-0.2837025508509775	-0.2837025508509775	2	CIITA,CTSS	1.0	0	-0.1704171090893635	-0.1588834337773295	4	CXCL10,GBP1,IRF1,STAT1	1.0	0	-0.1956159377081171	-0.138739533408046	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.0	0	0.2837025508509775	0.1704171090893635	0.11328544176161401	1.6647539226956918	0.0	0.1956159377081171	0.0937238479908023
GSE281048_Mixscale	IFNG	JUN	HAP1			0			0	0.06988673253081552	0.0753457538616019	3	GBP1,IRF1,STAT1	0.0	0	-0.026071042898661023	-0.01508791995279405	4	ATF4,DNAJB1,HSP90AA1,KLF6	0.5	0	0.0	0.0	0.0	0.0	0.0	0.026071042898661023	-0.0026071042898661023
GSE281048_Mixscale	IFNG	JUN	HT29	0.005327397162796019	0.0102753800321653	5	CD74,CIITA,CTSS,HLA-DMA,IFI30	0.4	0	0.10478207784419867	0.06258981858023295	4	CXCL10,GBP1,IRF1,STAT1	0.0	0	-0.22050298065358132	0.02800217286777905	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.5	0	0.0	0.0	0.0	0.0	0.0	0.22050298065358132	-0.02205029806535813
GSE281048_Mixscale	IFNG	JUN	K562			0			0	0.0053880765443389995	0.0053880765443389995	2	IRF1,STAT1	0.5	0	-0.04460859836647013	-0.015788067073807248	4	ATF4,DNAJB1,HSP90AA1,KLF6	0.5	0	0.0	0.0	0.0	0.0	0.0	0.04460859836647013	-0.004460859836647013
GSE281048_Mixscale	IFNG	JUN	MCF7	0.0755210141883641	0.0434656785510408	3	CD74,CIITA,HLA-DMA	0.3333333333333333	0	0.010260004506986801	0.033290049142823	3	GBP1,IRF1,STAT1	0.3333333333333333	0	-0.18147491225281714	-0.0935423928333106	5	ATF4,DNAJB1,HSP90AA1,JUN,KLF6	0.2	0	0.0	0.0	0.0	0.0	0.0	0.18147491225281714	-0.018147491225281715
GSE281048_Mixscale	IFNG	KIN	A549	-0.013321533754324225	-0.0149217634332964	4	CIITA,CTSS,HLA-DMA,RFX5	0.5	0	0.08992947308968575	0.112802860450916	3	GBP1,IRF1,STAT1	0.3333333333333333	0	0.12115473003709867	0.123080189148153	5	BAX,FOS,HSP90AA1,JUN,KLF6	0.8	0	0.013321533754324225	0.0	0.013321533754324225	0.13321533754324225	0.12115473003709867	0.12115473003709867	-0.04119809476237018
GSE281048_Mixscale	IFNG	KIN	BXPC3	1.2473616491435384	1.49675421371624	3	CIITA,CTSS,RFX5	0.0	0	2.0224183665488376	1.8159084099534901	4	CXCL10,GBP1,IRF1,STAT1	0.0	0	1.4167850388333376	1.46959357816101	7	ATF4,BAX,DNAJB1,FOS,HSP90AA1,JUN,KLF6	1.0	0	0.0	0.0	0.0	0.0	1.4167850388333376	1.4167850388333376	-0.637553267475002
GSE281048_Mixscale	IFNG	KIN	HAP1	0.6013568585805715	0.6013568585805715	2	IFI30,RFX5	0.0	0	0.27564068604547864	0.261818213480656	3	GBP1,IRF1,STAT1	0.0	0	0.4280547111678549	0.4544094312835615	4	ATF4,DNAJB1,HSP90AA1,KLF6	1.0	0	0.0	0.0	0.0	0.0	0.4280547111678549	0.4280547111678549	-0.19262462002553468
GSE281048_Mixscale	IFNG	KIN	HT29	-0.10460644321525403	-0.035836451126840155	6	CIITA,CTSS,HLA-DMA,HLA-DRB1,IFI30,RFX5	0.6666666666666666	0	-0.050885604568995185	-0.0028136382882409036	4	CXCL10,GBP1,IRF1,STAT1	0.5	0	0.19703011728458603	0.154648619472666	7	ATF4,BAX,DNAJB1,FOS,HSP90AA1,JUN,KLF6	1.0	0	0.10460644321525403	0.050885604568995185	0.053720838646258845	1.0460644321525403	0.19703011728458603	0.19703011728458603	-0.03494271413180486
GSE281048_Mixscale	IFNG	KIN	K562			0			0	0.04191827128719648	0.04191827128719648	2	IRF1,STAT1	0.5	0	-0.13034306247969243	-0.17276920258537332	4	ATF4,DNAJB1,HSP90AA1,KLF6	0.25	0	0.0	0.0	0.0	0.0	0.0	0.13034306247969243	-0.013034306247969245
GSE281048_Mixscale	IFNG	KIN	MCF7	0.1318953104233584	0.1454226045399093	4	CIITA,HLA-DMA,HLA-DRB1,RFX5	0.25	0	0.15919380328710545	0.21010183991039	3	GBP1,IRF1,STAT1	0.0	0	0.2722045534153478	0.300125059876512	6	ATF4,BAX,DNAJB1,HSP90AA1,JUN,KLF6	0.8333333333333334	0	0.0	0.0	0.0	0.0	0.2722045534153478	0.2722045534153478	-0.12249204903690653
GSE281048_Mixscale	IFNG	KLF4	A549	-0.03331793588517262	-0.0048133475741131	5	CD74,CIITA,CTSS,HLA-DMA,RFX5	0.6	0	0.2013989818801255	0.2013989818801255	2	GBP1,STAT1	0.0	0	0.0004053091358826144	-0.0707828104259351	5	CASP3,FOS,HSP90AA1,JUN,KLF6	0.2	0	0.03331793588517262	0.0	0.03331793588517262	0.3331793588517262	0.0004053091358826144	0.0004053091358826144	0.03313554677402544
GSE281048_Mixscale	IFNG	KLF4	BXPC3	0.16014179662419104	0.16014179662419104	2	CIITA,CTSS	0.0	0	0.27167522235596725	0.115104329313779	3	CXCL10,GBP1,STAT1	0.3333333333333333	0	0.09818513839669685	0.006231847133880995	6	CASP3,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.5	0	0.0	0.0	0.0	0.0	0.09818513839669685	0.09818513839669685	-0.044183312278513576
GSE281048_Mixscale	IFNG	KLF4	HAP1	0.423267904629902	0.423267904629902	1	RFX5	0.0	0	-0.016015848563765603	-0.016015848563765603	2	GBP1,STAT1	0.5	0	0.2458869097134925	0.0545415339415869	3	DNAJB1,HSP90AA1,KLF6	0.6666666666666666	0	0.0	0.016015848563765603	-0.016015848563765603	0.0	0.2458869097134925	0.2458869097134925	-0.12666495793483723
GSE281048_Mixscale	IFNG	KLF4	HT29	-0.04468433062644869	-0.07285025828150835	6	CD74,CIITA,CTSS,HLA-DMA,IFI30,RFX5	0.8333333333333334	0	0.07650393601178158	-0.0181502642726312	3	CXCL10,GBP1,STAT1	0.6666666666666666	0	-0.011813470698986547	-0.0108277403456689	6	CASP3,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.3333333333333333	0	0.04468433062644869	0.0	0.04468433062644869	0.44684330626448693	0.0	0.011813470698986547	0.04350298355655004
GSE281048_Mixscale	IFNG	KLF4	K562			0			0	0.0041254996975426	0.0041254996975426	1	STAT1	0.0	0	0.029019175161782818	0.09120308431749115	4	CASP3,DNAJB1,HSP90AA1,KLF6	0.75	0	0.0	0.0	0.0	0.0	0.029019175161782818	0.029019175161782818	-0.013058628822802267
GSE281048_Mixscale	IFNG	KLF4	MCF7	-0.007667744816735773	0.03347278587552445	4	CD74,CIITA,HLA-DMA,RFX5	0.5	0	-0.142365496902645	-0.142365496902645	2	GBP1,STAT1	1.0	0	-0.04434503923772361	-0.0962599201162586	5	CASP3,DNAJB1,HSP90AA1,JUN,KLF6	0.4	0	0.007667744816735773	0.142365496902645	-0.13469775208590923	0.053859572604022674	0.0	0.04434503923772361	-0.1391322560096816
GSE281048_Mixscale	IFNG	MAFB	A549	-0.06420488958477827	-0.0667435154556029	5	CD74,CIITA,CTSS,HLA-DMA,RFX5	0.8	0	-0.03989735522628223	-0.0365046673587397	3	GBP1,IRF1,STAT1	0.6666666666666666	0	0.016860862528030734	0.0239195875670268	3	FOS,HSP90AA1,JUN	0.6666666666666666	0	0.06420488958477827	0.03989735522628223	0.024307534358496037	0.6420488958477827	0.016860862528030734	0.016860862528030734	0.016720146220882207
GSE281048_Mixscale	IFNG	MAFB	BXPC3	0.0928141295154193	0.0928141295154193	2	CIITA,CTSS	0.5	0	0.22905601669364156	0.1379816487777906	4	CXCL10,GBP1,IRF1,STAT1	0.0	0	0.03545978828709636	0.0387423336432033	5	ATF4,DNAJB1,FOS,HSP90AA1,JUN	0.8	0	0.0	0.0	0.0	0.0	0.03545978828709636	0.03545978828709636	-0.015956904729193363
GSE281048_Mixscale	IFNG	MAFB	HAP1	0.271632833187153	0.271632833187153	1	IFI30	0.0	0	0.15457604277538992	0.166596879430823	3	GBP1,IRF1,STAT1	0.0	0	-0.07047034350299317	0.0003883027400708	3	ATF4,DNAJB1,HSP90AA1	0.6666666666666666	0	0.0	0.0	0.0	0.0	0.0	0.07047034350299317	-0.007047034350299317
GSE281048_Mixscale	IFNG	MAFB	HT29	-0.04418240878319548	-0.0413713699011615	6	CD74,CIITA,CTSS,HLA-DMA,IFI30,RFX5	0.8333333333333334	0	-0.008639260653376755	0.02668981517333745	4	CXCL10,GBP1,IRF1,STAT1	0.25	0	-0.030688039399395482	0.0082913635322429	5	ATF4,DNAJB1,FOS,HSP90AA1,JUN	0.6	0	0.04418240878319548	0.008639260653376755	0.03554314812981872	0.44182408783195476	0.0	0.030688039399395482	0.03247434418987917
GSE281048_Mixscale	IFNG	MAFB	K562			0			0	0.04573111271588545	0.04573111271588545	2	IRF1,STAT1	0.0	0	-0.0153976809550197	-0.0139609588436032	3	ATF4,DNAJB1,HSP90AA1	0.3333333333333333	0	0.0	0.0	0.0	0.0	0.0	0.0153976809550197	-0.00153976809550197
GSE281048_Mixscale	IFNG	MAFB	MCF7	0.12700134831568113	0.1184258619163888	4	CD74,CIITA,HLA-DMA,RFX5	0.25	0	-0.0637637224575906	-0.0907957199821978	3	GBP1,IRF1,STAT1	0.6666666666666666	0	-0.09633785147941254	-0.10284541401631929	4	ATF4,DNAJB1,HSP90AA1,JUN	0.25	0	0.0	0.0637637224575906	-0.0637637224575906	0.0	0.0	0.09633785147941254	-0.07339750760553185
GSE281048_Mixscale	IFNG	MAFF	A549	0.1827155078408591	0.195848884787928	5	CD74,CIITA,CTSS,HLA-DMA,RFX5	0.0	0	-0.07702687920814917	-0.0137603997859062	3	GBP1,IRF1,STAT1	0.6666666666666666	0	0.1256041433153467	0.1447873444970244	4	ATF4,HSP90AA1,JUN,KLF6	0.75	0	0.0	0.07702687920814917	-0.07702687920814917	0.0	0.1256041433153467	0.1256041433153467	-0.13354874370005518
GSE281048_Mixscale	IFNG	MAFF	BXPC3	-0.10209191608429735	-0.10209191608429735	2	CIITA,CTSS	0.5	1	-0.08514440265585875	-0.10991874664748749	4	CXCL10,GBP1,IRF1,STAT1	0.75	3	0.24290221441798981	0.232418330371592	5	ATF4,DNAJB1,HSP90AA1,JUN,KLF6	1.0	1	0.10209191608429735	0.08514440265585875	0.0169475134284386	1.0209191608429735	0.24290221441798981	0.24290221441798981	-0.09235848305965681
GSE281048_Mixscale	IFNG	MAFF	HAP1	0.492146014685229	0.492146014685229	1	IFI30	0.0	0	0.019179440538018264	-0.001564127762716	3	GBP1,IRF1,STAT1	0.6666666666666666	0	0.017519181494925998	0.041639196159174004	4	ATF4,DNAJB1,HSP90AA1,KLF6	0.75	0	0.0	0.0	0.0	0.0	0.017519181494925998	0.017519181494925998	-0.007883631672716699
GSE281048_Mixscale	IFNG	MAFF	HT29	0.05566192059643044	0.05313318065063155	6	CD74,CIITA,CTSS,HLA-DMA,IFI30,RFX5	0.0	0	0.0739105862449365	0.0344651660521986	4	CXCL10,GBP1,IRF1,STAT1	0.25	0	0.12109612044772766	0.11055660231512215	6	ATF4,CASP3,DNAJB1,HSP90AA1,JUN,KLF6	0.6666666666666666	0	0.0	0.0	0.0	0.0	0.12109612044772766	0.12109612044772766	-0.054493254201477444
GSE281048_Mixscale	IFNG	MAFF	K562			0			0	-0.09249147611841445	-0.09249147611841445	2	IRF1,STAT1	1.0	0	-0.0029483589174915392	0.0308313332434969	5	ATF4,CASP3,DNAJB1,HSP90AA1,KLF6	0.6	0	0.0	0.09249147611841445	-0.09249147611841445	0.0	0.0	0.0029483589174915392	-0.0927863120101636
GSE281048_Mixscale	IFNG	MAFF	MCF7	0.07210547113002053	0.07160113640190235	4	CD74,CIITA,HLA-DMA,RFX5	0.25	0	0.08508737193385969	0.0988012758538033	3	GBP1,IRF1,STAT1	0.3333333333333333	1	-0.04100504662073422	-0.03112390518875905	6	ATF4,CASP3,DNAJB1,HSP90AA1,JUN,KLF6	0.16666666666666666	0	0.0	0.0	0.0	0.0	0.0	0.04100504662073422	-0.004100504662073422
GSE281048_Mixscale	IFNG	MCRS1	A549	-0.10134520543930592	-0.0969062671042985	5	CD74,CIITA,CTSS,HLA-DMA,RFX5	0.6	0	-0.35590153836653404	-0.273310091852009	3	GBP1,IRF1,STAT1	1.0	0	-0.10889201002300819	-0.210266550155343	5	ATF4,FOS,HSP90AA1,JUN,KLF6	0.2	0	0.10134520543930592	0.35590153836653404	-0.2545563329272281	0.28475630058933055	0.0	0.10889201002300819	-0.26544553392952897
GSE281048_Mixscale	IFNG	MCRS1	BXPC3	-0.3763631900183089	-0.3763631900183089	2	CIITA,CTSS	1.0	0	0.07652933230531378	0.10372085242834425	4	CXCL10,GBP1,IRF1,STAT1	0.25	0	0.19074542611472092	0.2609200769076595	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.6666666666666666	0	0.3763631900183089	0.0	0.3763631900183089	3.763631900183089	0.19074542611472092	0.19074542611472092	0.2905277482666845
GSE281048_Mixscale	IFNG	MCRS1	HAP1			0			0	-0.16675603584677734	-0.181363955480935	3	GBP1,IRF1,STAT1	0.6666666666666666	0	-0.31758590315249546	-0.397503633321814	3	ATF4,DNAJB1,HSP90AA1	0.3333333333333333	0	0.0	0.16675603584677734	-0.16675603584677734	0.0	0.0	0.31758590315249546	-0.1985146261620269
GSE281048_Mixscale	IFNG	MCRS1	HT29	-0.38486391940182335	-0.35060210517587254	6	CD74,CIITA,CTSS,HLA-DMA,IFI30,RFX5	1.0	0	-0.1842733718764735	-0.1812155438373645	4	CXCL10,GBP1,IRF1,STAT1	1.0	0	-0.14324555827919347	-0.1997907494826065	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.3333333333333333	0	0.38486391940182335	0.1842733718764735	0.20059054752534985	2.0885487440899193	0.0	0.14324555827919347	0.18626599169743052
GSE281048_Mixscale	IFNG	MCRS1	K562			0			0	-0.31138460202704954	-0.31138460202704954	2	IRF1,STAT1	1.0	0	-0.6183221389568037	-0.582126760892753	4	ATF4,DNAJB1,HSP90AA1,KLF6	0.0	0	0.0	0.31138460202704954	-0.31138460202704954	0.0	0.0	0.6183221389568037	-0.3732168159227299
GSE281048_Mixscale	IFNG	MCRS1	MCF7	-0.23616160886692025	-0.22579150721192198	4	CD74,CIITA,HLA-DMA,RFX5	1.0	0	-0.3401006082220493	-0.286993887870336	3	GBP1,IRF1,STAT1	1.0	0	-0.27731883655554307	-0.245276763327921	5	ATF4,DNAJB1,HSP90AA1,JUN,KLF6	0.0	0	0.23616160886692025	0.3401006082220493	-0.10393899935512904	0.6943874934582064	0.0	0.27731883655554307	-0.13167088301068336
GSE281048_Mixscale	IFNG	MYC	A549	-0.16793149981764405	-0.154198936800995	5	CD74,CIITA,CTSS,HLA-DMA,RFX5	0.8	0	-0.022889067346533204	-0.0335678487807423	3	GBP1,IRF1,STAT1	0.6666666666666666	0	-0.024876680892086077	-0.00477293747894305	4	FOS,HSP90AA1,JUN,KLF6	0.5	0	0.16793149981764405	0.022889067346533204	0.14504243247111084	1.6793149981764404	0.0	0.024876680892086077	0.14255476438190223
GSE281048_Mixscale	IFNG	MYC	BXPC3	-0.15807458017441472	-0.15807458017441472	2	CIITA,CTSS	0.5	1	0.08098665362866837	0.07744755243044424	4	CXCL10,GBP1,IRF1,STAT1	0.25	1	0.11988404271764512	0.0863656233054205	5	ATF4,FOS,HSP90AA1,JUN,KLF6	0.8	0	0.15807458017441472	0.0	0.15807458017441472	1.5807458017441471	0.11988404271764512	0.11988404271764512	0.10412676095147443
GSE281048_Mixscale	IFNG	MYC	HAP1	0.100799095888203	0.100799095888203	1	IFI30	0.0	0	0.08180168330305077	0.0920984506584497	3	GBP1,IRF1,STAT1	0.0	0	0.15703974962067715	0.1478153159388107	4	ATF4,CASP3,HSP90AA1,KLF6	0.75	0	0.0	0.0	0.0	0.0	0.15703974962067715	0.15703974962067715	-0.07066788732930472
GSE281048_Mixscale	IFNG	MYC	HT29	0.018202467264344182	0.020807453753205002	6	CD74,CIITA,CTSS,HLA-DMA,IFI30,RFX5	0.3333333333333333	0	0.01997585650939083	0.019989511627110903	4	CXCL10,GBP1,IRF1,STAT1	0.25	0	0.01787098063778796	0.033742529318115846	6	ATF4,CASP3,FOS,HSP90AA1,JUN,KLF6	0.6666666666666666	0	0.0	0.0	0.0	0.0	0.01787098063778796	0.01787098063778796	-0.008041941287004582
GSE281048_Mixscale	IFNG	MYC	K562			0			0	-0.1071432562914617	-0.1071432562914617	2	IRF1,STAT1	1.0	0	0.005330986933114772	0.009414330376560552	4	ATF4,CASP3,HSP90AA1,KLF6	0.5	0	0.0	0.1071432562914617	-0.1071432562914617	0.0	0.005330986933114772	0.005330986933114772	-0.10954220041136334
GSE281048_Mixscale	IFNG	MYC	MCF7	-0.1601572522646209	-0.1304547618971165	4	CD74,CIITA,HLA-DMA,RFX5	1.0	0	0.030193203351440327	0.0435812267033592	3	GBP1,IRF1,STAT1	0.3333333333333333	0	-0.000562498518683277	-0.0379351997716779	5	ATF4,CASP3,HSP90AA1,JUN,KLF6	0.4	0	0.1601572522646209	0.0	0.1601572522646209	1.601572522646209	0.0	0.000562498518683277	0.16010100241275257
GSE281048_Mixscale	IFNG	NFKB1	A549	-0.05748129885296771	0.0172692559430144	5	CD74,CIITA,CTSS,HLA-DMA,RFX5	0.4	0	0.14578442852542753	0.110992068154375	3	GBP1,IRF1,STAT1	0.3333333333333333	0	0.16154497111894636	0.156001926590446	5	DNAJB1,FOS,HSP90AA1,JUN,KLF6	1.0	0	0.05748129885296771	0.0	0.05748129885296771	0.5748129885296771	0.16154497111894636	0.16154497111894636	-0.015213938150558146
GSE281048_Mixscale	IFNG	NFKB1	BXPC3	0.4773816805513836	0.572337131152372	3	CIITA,CTSS,IFI30	0.3333333333333333	0	0.38278924020301613	0.3711422339638045	4	CXCL10,GBP1,IRF1,STAT1	0.0	0	0.3752755291113748	0.365085515313223	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.8333333333333334	0	0.0	0.0	0.0	0.0	0.3752755291113748	0.3752755291113748	-0.16887398810011867
GSE281048_Mixscale	IFNG	NFKB1	HAP1	0.184497498923249	0.184497498923249	1	IFI30	0.0	0	0.24960634455090336	0.20036713515229	3	GBP1,IRF1,STAT1	0.0	0	0.21055444310381222	0.3078433391761455	4	ATF4,DNAJB1,HSP90AA1,KLF6	0.75	0	0.0	0.0	0.0	0.0	0.21055444310381222	0.21055444310381222	-0.0947494993967155
GSE281048_Mixscale	IFNG	NFKB1	HT29	0.02077524055967667	0.0181296571525248	6	CD74,CIITA,CTSS,HLA-DMA,IFI30,RFX5	0.3333333333333333	0	0.09862540415131249	0.1297055535673705	4	CXCL10,GBP1,IRF1,STAT1	0.25	0	0.10622638726118344	0.1348428812575504	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.6666666666666666	0	0.0	0.0	0.0	0.0	0.10622638726118344	0.10622638726118344	-0.047801874267532546
GSE281048_Mixscale	IFNG	NFKB1	K562			0			0	0.12229092506944361	0.12229092506944361	2	IRF1,STAT1	0.0	0	-0.03928911212641727	-0.11742628266416255	4	ATF4,DNAJB1,HSP90AA1,KLF6	0.25	0	0.0	0.0	0.0	0.0	0.0	0.03928911212641727	-0.0039289112126417265
GSE281048_Mixscale	IFNG	NFKB1	MCF7	-0.100957674999678	-0.08157004459648315	4	CD74,CIITA,HLA-DMA,RFX5	0.75	0	-0.04539971176417564	-0.0521741028346061	3	GBP1,IRF1,STAT1	1.0	0	-0.047219523101989014	-0.0311827697775779	5	ATF4,DNAJB1,HSP90AA1,JUN,KLF6	0.4	0	0.100957674999678	0.04539971176417564	0.05555796323550236	1.00957674999678	0.0	0.047219523101989014	0.05083601092530346
GSE281048_Mixscale	IFNG	PARP12	A549	-0.0008656956196687986	0.0155292099871871	4	CD74,CIITA,HLA-DMA,RFX5	0.25	0	-0.0261536975378703	-0.0261536975378703	2	GBP1,STAT1	1.0	0	-0.03535181624534142	-0.011299451409764549	4	FOS,HSP90AA1,JUN,KLF6	0.5	0	0.0008656956196687986	0.0261536975378703	-0.025288001918201502	0.008656956196687986	0.0	0.03535181624534142	-0.028823183542735643
GSE281048_Mixscale	IFNG	PARP12	BXPC3	0.120686937079223	0.120686937079223	1	CIITA	0.0	0	0.24787726579164635	0.175558193787082	3	CXCL10,GBP1,STAT1	0.0	0	0.13587320764795796	0.11471254321537536	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.8333333333333334	2	0.0	0.0	0.0	0.0	0.13587320764795796	0.13587320764795796	-0.06114294344158108
GSE281048_Mixscale	IFNG	PARP12	HAP1	-0.0075451619135598	-0.0075451619135598	1	IFI30	1.0	0	0.021901317331494346	0.021901317331494346	2	GBP1,STAT1	0.5	0	0.0375767470430948	-0.0383042949613499	4	ATF4,DNAJB1,HSP90AA1,KLF6	0.5	0	0.0075451619135598	0.0	0.0075451619135598	0.07545161913559799	0.0375767470430948	0.0375767470430948	-0.00936437425583286
GSE281048_Mixscale	IFNG	PARP12	HT29	-0.05934747228033782	-0.101286540841889	5	CD74,CIITA,HLA-DMA,IFI30,RFX5	0.8	0	-0.029071450727168397	-0.0507204641678396	3	CXCL10,GBP1,STAT1	0.6666666666666666	0	-0.014871600743002636	-0.006581137568305499	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.5	0	0.05934747228033782	0.029071450727168397	0.030276021553169424	0.5934747228033782	0.0	0.014871600743002636	0.02878886147886916
GSE281048_Mixscale	IFNG	PARP12	K562			0			0	0.0366668411410984	0.0366668411410984	1	STAT1	0.0	0	-0.16195215485466063	-0.13827982099564118	4	ATF4,DNAJB1,HSP90AA1,KLF6	0.5	0	0.0	0.0	0.0	0.0	0.0	0.16195215485466063	-0.016195215485466066
GSE281048_Mixscale	IFNG	PARP12	MCF7	0.10434769787262123	0.08698097262517865	4	CD74,CIITA,HLA-DMA,RFX5	0.0	0	0.01388962713308305	0.01388962713308305	2	GBP1,STAT1	0.5	0	-0.11513278250677317	-0.121134096740026	5	ATF4,DNAJB1,HSP90AA1,JUN,KLF6	0.0	0	0.0	0.0	0.0	0.0	0.0	0.11513278250677317	-0.011513278250677317
GSE281048_Mixscale	IFNG	PIK3CA	A549	0.0056665334246051215	0.0534985078324176	5	CD74,CIITA,CTSS,HLA-DMA,RFX5	0.4	0	0.0796323658990509	0.0758992745326093	3	GBP1,IRF1,STAT1	0.0	0	0.05317301685388532	0.0299639214656685	4	FOS,HSP90AA1,JUN,KLF6	0.75	1	0.0	0.0	0.0	0.0	0.05317301685388532	0.05317301685388532	-0.023927857584248396
GSE281048_Mixscale	IFNG	PIK3CA	BXPC3	0.40294121260270527	0.379712660931162	3	CIITA,CTSS,IFI30	0.0	0	0.26830318544438775	0.2626096377964835	4	CXCL10,GBP1,IRF1,STAT1	0.0	0	0.2611003961946112	0.3534483463566165	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.6666666666666666	0	0.0	0.0	0.0	0.0	0.2611003961946112	0.2611003961946112	-0.11749517828757503
GSE281048_Mixscale	IFNG	PIK3CA	HAP1			0			0	-0.09813072446376253	-0.0678819656661072	3	GBP1,IRF1,STAT1	1.0	0	-0.1636156521732813	-0.1229344391647651	4	ATF4,DNAJB1,HSP90AA1,KLF6	0.25	0	0.0	0.09813072446376253	-0.09813072446376253	0.0	0.0	0.1636156521732813	-0.11449228968109067
GSE281048_Mixscale	IFNG	PIK3CA	HT29	-0.04160495791461239	0.0052053035681355	7	CD74,CIITA,CTSS,HLA-DMA,HLA-DRA,IFI30,RFX5	0.42857142857142855	0	0.02484202069472228	-0.014912734055744	4	CXCL10,GBP1,IRF1,STAT1	0.5	0	-0.023630694675574715	0.01198131673254575	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.5	0	0.04160495791461239	0.0	0.04160495791461239	0.4160495791461239	0.0	0.023630694675574715	0.039241888447054916
GSE281048_Mixscale	IFNG	PIK3CA	K562			0			0	-0.03312877612397785	-0.03312877612397785	2	IRF1,STAT1	0.5	0	-0.26963443927528324	-0.20425073841030744	4	ATF4,DNAJB1,HSP90AA1,KLF6	0.0	0	0.0	0.03312877612397785	-0.03312877612397785	0.0	0.0	0.26963443927528324	-0.060092220051506176
GSE281048_Mixscale	IFNG	PIK3CA	MCF7	0.20532425945828708	0.2498798151397925	4	CD74,CIITA,HLA-DMA,RFX5	0.25	0	0.18388677645695797	0.231679022889267	3	GBP1,IRF1,STAT1	0.3333333333333333	0	0.18265420450950362	0.1304026084672418	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.6666666666666666	0	0.0	0.0	0.0	0.0	0.18265420450950362	0.18265420450950362	-0.08219439202927663
GSE281048_Mixscale	IFNG	PLEK	A549	-0.1828434859233931	-0.0962833432271336	5	CD74,CIITA,CTSS,HLA-DMA,RFX5	1.0	0	-0.07229625549294733	-0.0795886013955935	3	GBP1,IRF1,STAT1	1.0	0	-0.01948664492803375	-0.0461233786731995	4	FOS,HSP90AA1,JUN,KLF6	0.25	0	0.1828434859233931	0.07229625549294733	0.11054723043044579	1.828434859233931	0.0	0.01948664492803375	0.10859856593764242
