gene	n_contexts_compared	c15_trend_contexts_tested	c15_trend_positive_context_count	c15_trend_positive_disease_count	c15_trend_negative_context_count	c15_strict_positive_context_count	c15_strict_positive_disease_count	c15_myeloid_positive_context_count	c15_state_pearson_r	c15_state_pearson_p	c15_state_spearman_r	c15_state_spearman_p	best_c15_context_delta	best_c15_context	positive_c15_contexts	negative_c15_contexts	contrast_state_score
TRIM66	17	7	1	1	0	1	1	0	-0.07130716676614678	0.7856540849014734	-0.014705882352941176	0.9553274855428822	0.7742151738784799	t1d_stellate_cell	t1d_stellate_cell		2.3573856664677066
RPL27A	14	6	4	1	0	2	1	0	-0.32615707765312424	0.25509537998396603	-0.2571428571428571	0.3748119038799704	0.3250632697567557	t1d_endothelial_cell	t1d_ductal_cell;t1d_acinar_cell;t1d_stellate_cell;t1d_endothelial_cell		4.847685844693752
ST5	9	2	0	0	0	0	0	0	-0.8238309261835439	0.006330901241084086	-0.8833333333333333	0.0015905004234978695					-1.6476618523670878
AKIP1	17	7	0	0	0	0	0	0	-0.47894724060536764	0.05176416882163311	-0.26960784313725494	0.2953357994714052					-0.9578944812107353
TMEM9B	17	7	0	0	1	0	0	0	-0.13614555988446936	0.602351461567164	-0.13970588235294118	0.5928010818860754				ibd_uc_myeloid	-1.7722911197689388
TMEM9B-AS1	13	3	0	0	0	0	0	0	0.23030665276666468	0.44906329315681975	0.2692307692307692	0.37373304228189164					0.46061330553332935
NRIP3	17	7	1	1	0	1	1	0	0.6246117792549275	0.007351545832176737	0.38970588235294124	0.12203439858782968	1.318282537649992	t1d_endothelial_cell	t1d_endothelial_cell		3.749223558509855
SCUBE2	17	7	0	0	0	0	0	0	0.20835104248066688	0.4222726471041527	0.2843137254901961	0.26873189936784375					0.41670208496133376
DENND5A	17	7	2	2	0	2	2	2	0.5562953430952369	0.020391718442474303	0.3872549019607844	0.1246063935084053	1.529438616662337	ibd_crohn_myeloid	ibd_crohn_myeloid;ibd_uc_myeloid		8.112590686190474
TMEM41B	17	7	0	0	0	0	0	0	-0.18888770184676804	0.46780291083293724	-0.20833333333333337	0.4223129818009652					-0.37777540369353607
IPO7	17	7	2	1	0	2	1	0	0.46565056474499594	0.05960040071738452	0.44117647058823534	0.07627668292313645	0.8986885702119114	t1d_endothelial_cell	t1d_stellate_cell;t1d_endothelial_cell		4.4313011294899916
AC132192.1	6	2	0	0	0	0	0	0	-0.787962267229031	0.06267339193270849	-0.7714285714285715	0.07239650145772594					-1.575924534458062
AC132192.2	9	2	0	0	0	0	0	0	0.07818150559973024	0.8415389764953364	0.11666666666666665	0.765007942926146					0.15636301119946047
ZNF143	17	7	2	2	0	2	2	2	0.42497578016976134	0.08904296113271605	0.13235294117647062	0.6125925983674195	1.4782236993561997	ibd_uc_myeloid	ibd_crohn_myeloid;ibd_uc_myeloid		7.849951560339523
WEE1	17	7	0	0	0	0	0	0	0.08365429700193	0.7495723543038283	0.03676470588235294	0.8885928675683452					0.16730859400386
SWAP70	17	7	0	0	0	0	0	0	-0.19398782444413942	0.4556429828011286	-0.3651960784313726	0.14947236965165778					-0.38797564888827885
SBF2-AS1	17	7	1	1	0	1	1	0	0.5278211483239492	0.02943009700635236	0.37254901960784315	0.14083572189262192	1.3821705057316258	t1d_endothelial_cell	t1d_endothelial_cell		3.5556422966478984
SBF2	17	7	0	0	0	0	0	0	-0.09481175516460164	0.7173821581569072	-0.08578431372549021	0.7433950261372769					-0.18962351032920327
ADM	17	7	2	2	1	2	2	2	0.5359988558465176	0.026568459541302394	0.31127450980392163	0.22392393607240432	2.446026161182271	ibd_crohn_myeloid	ibd_crohn_myeloid;ibd_uc_myeloid	t1d_ductal_cell	6.571997711693035
AMPD3	17	7	0	0	0	0	0	0	0.31971797726298057	0.21094308846942664	0.5122549019607844	0.035526524116891015					0.6394359545259611
RNF141	17	7	0	0	0	0	0	0	0.32842146292197655	0.19808327395376452	0.13970588235294118	0.5928010818860754					0.6568429258439531
MRVI1-AS1	5	2	2	2	0	2	2	2	0.9281382389615594	0.02287404941855808	0.8999999999999998	0.03738607346849874	0.9784006615987004	ibd_crohn_myeloid	ibd_crohn_myeloid;ibd_uc_myeloid		8.85627647792312
LYVE1	14	6	0	0	3	0	0	0	-0.1283203363597587	0.6619796512768577	-0.1252747252747253	0.6695823965448445				t1d_acinar_cell;t1d_stellate_cell;t1d_endothelial_cell	-4.756640672719517
MRVI1	7	2	0	0	0	0	0	0	-0.21137061796049886	0.6491279927452195	-0.07142857142857144	0.8790481931481541					-0.4227412359209977
CTR9	17	7	0	0	0	0	0	0	0.00680032601718273	0.9793348289950421	-0.09803921568627452	0.7081513097186048					0.01360065203436546
EIF4G2	17	7	0	0	1	0	0	0	-0.094906150898386	0.7171116446405226	0.009803921568627453	0.9702105713958576				t1d_acinar_cell	-1.6898123017967719
ZBED5	17	7	0	0	1	0	0	0	0.465359660973765	0.059781140182159215	0.4093137254901961	0.10278434681514409				sjogren_gland_apc	-0.56928067805247
ZBED5-AS1	17	7	2	2	0	1	1	1	0.24201484798135625	0.34934353738027785	0.2843137254901961	0.26873189936784375	1.9439072380572129	t1d_stellate_cell	sjogren_gland_apc;t1d_stellate_cell		4.984029695962713
AC111188.1	5	2	0	0	0	0	0	0	0.20131371685765448	0.7454214215592018	0.3	0.623837664781073					0.40262743371530896
USP47	17	7	0	0	2	0	0	0	-0.021505126821375814	0.9347080358165128	-0.07598039215686275	0.7719448512425435				t1d_stellate_cell;t1d_endothelial_cell	-3.0430102536427515
MICAL2	17	7	0	0	1	0	0	0	-0.08747109200620373	0.7385136067955945	-0.08823529411764706	0.7363051515421217				t1d_ductal_cell	-1.6749421840124075
ARNTL	9	2	1	1	0	1	1	1	0.6835181862448567	0.042364193802996636	0.65	0.058073058017148654	1.634496362397278	ibd_crohn_myeloid	ibd_crohn_myeloid		4.867036372489713
BTBD10	17	7	3	1	1	2	1	0	0.021352359629190215	0.9351709348985587	-0.09313725490196079	0.7221860910253712	1.7870070713494917	t1d_acinar_cell	t1d_acinar_cell;t1d_stellate_cell;t1d_endothelial_cell	ibd_uc_myeloid	3.0427047192583805
FAR1	17	7	0	0	1	0	0	0	-0.04482220159847112	0.8643694002395	-0.11519607843137256	0.659750043107423				t1d_ductal_cell	-1.5896444031969423
SPON1	16	6	2	1	0	1	1	0	0.3702828916847145	0.15801981385812858	0.3970588235294118	0.12780600908826178	2.057497570278067	t1d_endothelial_cell	t1d_ductal_cell;t1d_endothelial_cell		4.240565783369429
RRAS2	17	7	0	0	0	0	0	0	-0.09933302557307301	0.7044615683542353	-0.13235294117647062	0.6125925983674195					-0.19866605114614602
COPB1	17	7	0	0	0	0	0	0	-0.3481989452324942	0.17080351306589406	-0.41421568627450983	0.09833118794961318					-0.6963978904649883
PSMA1	17	7	4	3	0	2	2	2	0.19136513175334244	0.4618761089057966	0.03676470588235294	0.8885928675683452	0.4782982409359091	t1d_acinar_cell	ibd_crohn_myeloid;ibd_uc_myeloid;t1d_ductal_cell;t1d_acinar_cell		9.382730263506685
PDE3B	17	7	0	0	0	0	0	0	-0.18701711754685915	0.4723028119391694	-0.3602941176470589	0.15542704025456908					-0.3740342350937183
CYP2R1	17	7	2	1	1	2	1	0	0.2531669042076252	0.32687785904926714	0.12990196078431374	0.6192473366524132	1.5042778951692537	t1d_endothelial_cell	t1d_stellate_cell;t1d_endothelial_cell	sjogren_gland_apc	2.506333808415251
C11ORF58	17	7	0	0	1	0	0	0	-0.42387291519017	0.08996467759084131	-0.44852941176470595	0.07094643963763717				t1d_endothelial_cell	-2.3477458303803402
PLEKHA7	17	7	1	1	0	1	1	1	0.6195188897439319	0.00799486894719816	0.6200980392156864	0.007919520570762714	1.2213676537378273	ibd_crohn_myeloid	ibd_crohn_myeloid		4.739037779487864
RPS13	14	6	0	0	0	0	0	0	0.523401570695689	0.05476367294559611	0.4153846153846154	0.13966594751752584					1.046803141391378
PIK3C2A	17	7	0	0	1	0	0	0	-0.36692014543660956	0.1474156336815346	-0.35539215686274517	0.16154091235760815				t1d_stellate_cell	-2.233840290873219
NUCB2	17	7	0	0	1	0	0	0	-0.5615480201385699	0.018992513719533033	-0.7181372549019608	0.0011670424443282882				ibd_crohn_myeloid	-2.6230960402771397
NCR3LG1	17	7	0	0	0	0	0	0	0.47944569275272125	0.05148624548497942	0.4852941176470589	0.048308194284258345					0.9588913855054425
AC124798.1	8	2	0	0	0	0	0	0	0.7970586572231024	0.017844119063785826	0.8095238095238096	0.01490266768623008					1.5941173144462049
KCNC1	14	6	0	0	0	0	0	0	0.12689524071673478	0.6655333956933553	0.1164835164835165	0.6916912502331575					0.25379048143346955
SERGEF	17	7	2	1	0	0	0	0	-0.42042324241157725	0.0928920931522846	-0.411764705882353	0.10054017943009598	0.4182386163599796	t1d_ductal_cell	t1d_ductal_cell;t1d_acinar_cell		1.1591535151768455
SAAL1	17	7	0	0	0	0	0	0	-0.2600055342367399	0.31352826390522376	-0.303921568627451	0.23563584127730533					-0.5200110684734798
SAA1	16	7	2	2	0	1	1	1	-0.6197194687046499	0.01045191800349277	-0.5235294117647059	0.037412648130149384	2.1889819114474465	t1d_acinar_cell	ibd_crohn_myeloid;t1d_acinar_cell		3.2605610625907
HPS5	17	7	2	1	0	2	1	0	0.5757978947741709	0.015572180594964818	0.5392156862745099	0.025503680315881874	1.684695913919361	t1d_endothelial_cell	t1d_stellate_cell;t1d_endothelial_cell		4.651595789548342
GTF2H1	17	7	3	2	0	2	2	1	0.6458673471487036	0.005098858235360886	0.6911764705882353	0.0021211192581910517	0.8950228342192048	t1d_ductal_cell	ibd_uc_myeloid;t1d_ductal_cell;t1d_stellate_cell		8.291734694297407
LDHA	17	7	3	3	0	2	2	2	0.3892577646461439	0.12250184247616701	0.4852941176470589	0.048308194284258345	1.327220438588383	ibd_uc_myeloid	ibd_crohn_myeloid;ibd_uc_myeloid;t1d_acinar_cell		8.778515529292289
TSG101	17	7	0	0	0	0	0	0	-0.5533026222012396	0.021224111437074984	-0.5612745098039216	0.01906346540320027					-1.1066052444024792
UEVLD	17	7	1	1	0	0	0	0	-0.2464614500218197	0.3402829852329787	-0.18627450980392157	0.4740951399440866	0.6999732754253718	t1d_ductal_cell	t1d_ductal_cell		0.5070770999563605
SPTY2D1OS	9	2	0	0	0	0	0	0	0.25000194714076196	0.5164861766693676	0.31666666666666665	0.406397014486386					0.5000038942815239
SPTY2D1	17	7	0	0	0	0	0	0	0.019237763707530046	0.9415803169154099	0.007352941176470588	0.9776558930236224					0.03847552741506009
TMEM86A	17	7	2	2	1	1	1	1	-0.27692752368053436	0.28190333772826426	-0.14950980392156862	0.5668307307163287	1.4332248933458591	t1d_endothelial_cell	sjogren_gland_apc;t1d_endothelial_cell	ibd_uc_myeloid	2.446144952638931
ZDHHC13	17	7	3	1	0	1	1	0	-0.05675947160484637	0.8286969088211475	-0.09068627450980393	0.729235337448989	1.7962640892814967	t1d_endothelial_cell	t1d_ductal_cell;t1d_acinar_cell;t1d_endothelial_cell		4.386481056790307
E2F8	10	2	0	0	0	0	0	0	-0.443223084757152	0.19951480996947554	-0.41818181818181815	0.22911284098281895					-0.886446169514304
HTATIP2	17	7	0	0	0	0	0	0	-0.0745151939646253	0.7762364515427161	0.03676470588235294	0.8885928675683452					-0.1490303879292506
PRMT3	17	7	0	0	0	0	0	0	-0.0769092404125665	0.7692274585804985	-0.056372549019607844	0.8298485835353617					-0.153818480825133
NELL1	9	2	0	0	0	0	0	0	-0.304159759515348	0.42617410324592214	-0.13333333333333333	0.7323675052362973					-0.608319519030696
ANO5	16	6	1	1	0	1	1	1	0.3288761131205254	0.21359091499879662	0.23823529411764705	0.37425412972798855	0.9023513462148912	ibd_crohn_myeloid	ibd_crohn_myeloid		4.157752226241051
FANCF	17	7	1	1	0	0	0	0	-0.2573693126983552	0.31863577728776993	-0.12745098039215688	0.6259301508467394	0.5966277236156943	t1d_acinar_cell	t1d_acinar_cell		0.48526137460328955
SVIP	17	7	0	0	2	0	0	0	-0.3115268511594145	0.2235287476817755	-0.04166666666666667	0.8738435327825248				ibd_crohn_myeloid;ibd_uc_myeloid	-3.623053702318829
CCDC34	17	7	0	0	1	0	0	0	0.00565388221398197	0.9828181682933964	-0.01715686274509804	0.9478908818232219				ibd_uc_myeloid	-1.488692235572036
LGR4	17	7	0	0	0	0	0	0	0.07489959622124653	0.7751099304854252	-0.11764705882352941	0.6529334399539918					0.14979919244249307
LIN7C	17	7	0	0	0	0	0	0	-0.07683647752452649	0.769440238869031	-0.058823529411764705	0.8225588681711513					-0.15367295504905298
BDNF-AS	16	6	0	0	0	0	0	0	-0.026171246948492884	0.9233547811675223	-0.06470588235294117	0.8118214513105935					-0.05234249389698577
KIF18A	17	7	0	0	0	0	0	0	-0.28935597589720885	0.2599616665372907	-0.303921568627451	0.23563584127730533					-0.5787119517944177
METTL15	17	7	0	0	0	0	0	0	-0.21671274863262643	0.40345525837797763	-0.20833333333333337	0.4223129818009652					-0.43342549726525287
ARL14EP	17	7	0	0	1	0	0	0	-0.20862801681611823	0.42164206822774214	-0.24264705882352944	0.3480470322955878				sjogren_gland_apc	-1.9172560336322364
MPPED2	17	7	1	1	0	1	1	0	-0.07413829763454102	0.7773413855310389	-0.06617647058823531	0.800774094340852	0.9625927154912156	t1d_stellate_cell	t1d_stellate_cell		2.351723404730918
DNAJC24	17	7	0	0	0	0	0	0	-0.5290246876756922	0.028994695299358435	-0.6299019607843138	0.00672792962173471					-1.0580493753513844
IMMP1L	17	7	3	1	2	1	1	0	-0.2612657292365939	0.3111038706048976	-0.10539215686274511	0.6872658389566565	0.9077408884198066	t1d_acinar_cell	t1d_ductal_cell;t1d_acinar_cell;t1d_stellate_cell	ibd_crohn_myeloid;ibd_uc_myeloid	0.9774685415268123
ELP4	17	7	0	0	0	0	0	0	-0.17396568831742287	0.5042837357705113	-0.07107843137254903	0.7863266619781205					-0.34793137663484575
RCN1	17	7	0	0	0	0	0	0	-0.15275572220838218	0.558341620068199	-0.09558823529411767	0.7151579154299805					-0.30551144441676437
EIF3M	17	7	2	1	0	0	0	0	0.23601684756876584	0.3617800140850445	0.06617647058823531	0.800774094340852	0.2560861124356357	t1d_ductal_cell	t1d_ductal_cell;t1d_acinar_cell		2.4720336951375317
PRRG4	17	7	1	1	0	1	1	0	0.1657798703415608	0.5248495226678331	-0.07843137254901962	0.7647798831352098	1.6928284452187357	t1d_endothelial_cell	t1d_endothelial_cell		2.8315597406831214
QSER1	17	7	0	0	0	0	0	0	0.1768631782763109	0.49709674215925853	0.019607843137254905	0.9404583435037518					0.3537263565526218
DEPDC7	16	7	0	0	0	0	0	0	0.18383484219784335	0.4955330706987219	0.15588235294117647	0.5642819694728023					0.3676696843956867
TCP11L1	17	7	0	0	0	0	0	0	0.2773887805070078	0.28106952720364053	0.21078431372549022	0.41674984855133407					0.5547775610140157
CSTF3	17	7	1	1	0	0	0	0	-0.2454703841313253	0.3422906289592375	-0.25980392156862747	0.31391716151942506	0.6163079705485002	t1d_ductal_cell	t1d_ductal_cell		0.5090592317373495
HIPK3	17	7	0	0	4	0	0	0	-0.13564989047689585	0.6036859761084643	-0.11764705882352941	0.6529334399539918				t1d_ductal_cell;t1d_acinar_cell;t1d_stellate_cell;t1d_endothelial_cell	-6.271299780953791
CD59	17	7	1	1	0	0	0	0	-0.4967757136709472	0.04250055406015875	-0.33333333333333337	0.19105762734590404	0.5956984850047302	t1d_acinar_cell	t1d_acinar_cell		0.006448572658105611
FBXO3	17	7	0	0	0	0	0	0	0.3917706083186358	0.11989674705150477	0.23529411764705882	0.363295114375383					0.7835412166372716
LMO2	17	7	0	0	0	0	0	0	-0.2757354898624263	0.2840651194200392	-0.32107843137254904	0.20889818325093903					-0.5514709797248526
CAPRIN1	17	7	0	0	0	0	0	0	-0.46275142909526895	0.06141986405976458	-0.5147058823529412	0.03450769883204253					-0.9255028581905379
NAT10	17	7	1	1	2	1	1	0	-0.2624402328771323	0.3088543360563675	-0.3970588235294118	0.1145417756110758	1.0112991694195856	t1d_endothelial_cell	t1d_endothelial_cell	ibd_uc_myeloid;t1d_stellate_cell	-1.0248804657542645
ABTB2	17	7	2	2	0	2	2	1	0.7474819332383639	0.0005622373462985968	0.7034313725490197	0.0016294297517689058	1.3108533563067253	t1d_stellate_cell	ibd_uc_myeloid;t1d_stellate_cell		7.494963866476728
CAT	17	7	0	0	0	0	0	0	0.21877788437173706	0.3988782567292108	0.18382352941176472	0.4800344013399135					0.4375557687434741
EHF	17	7	0	0	1	0	0	0	-0.19020936035849184	0.46463639655318034	-0.17156862745098042	0.5102663098717944				t1d_ductal_cell	-1.8804187207169836
APIP	17	7	2	1	1	1	1	0	-0.4495966304707001	0.07019613679987158	-0.46323529411764713	0.061113371302034855	1.1001343730147948	t1d_stellate_cell	t1d_acinar_cell;t1d_stellate_cell	ibd_crohn_myeloid	1.1008067390585996
PDHX	17	7	1	1	0	0	0	0	0.2307933417468671	0.372810082683273	0.25490196078431376	0.3234600340651103	0.5292348660235486	t1d_ductal_cell	t1d_ductal_cell		1.461586683493734
AL356215.1	5	2	0	0	0	0	0	0	0.49393021554235295	0.3977085827127736	0.39999999999999997	0.5046315754686912					0.9878604310847059
CD44	17	7	1	1	0	1	1	1	0.12641097891876985	0.6287741852800345	0.10539215686274511	0.6872658389566565	0.8052296622383928	ibd_crohn_myeloid	ibd_crohn_myeloid		3.75282195783754
SLC1A2	17	7	2	2	0	2	2	2	0.30807347235936583	0.22897586621969948	0.16911764705882354	0.5164176230839818	2.1602567234557815	ibd_crohn_myeloid	ibd_crohn_myeloid;ibd_uc_myeloid		7.616146944718731
FJX1	15	7	0	0	0	0	0	0	-0.08271319002251526	0.7694782791068951	-0.15714285714285714	0.5759526006037947					-0.16542638004503052
TRIM44	17	7	0	0	0	0	0	0	-0.16126998510800333	0.5363416746923975	-0.10049019607843139	0.7011667687510685					-0.32253997021600667
LDLRAD3	16	7	2	2	0	2	2	2	0.5242920586511257	0.03708646096741418	0.3382352941176471	0.20006555877868962	2.7165108892504546	ibd_crohn_myeloid	ibd_crohn_myeloid;ibd_uc_myeloid		8.048584117302251
COMMD9	17	7	1	1	1	0	0	0	-0.12973628337226006	0.6196981907760816	-0.019607843137254905	0.9404583435037518	0.2157423430697669	t1d_ductal_cell	t1d_ductal_cell	ibd_crohn_myeloid	-0.7594725667445201
PRR5L	17	7	3	2	0	2	2	1	0.6355341451511968	0.006111435945962556	0.7034313725490197	0.0016294297517689058	2.225708642301455	t1d_endothelial_cell	ibd_crohn_myeloid;t1d_ductal_cell;t1d_endothelial_cell		8.271068290302393
TRAF6	17	7	1	1	0	1	1	0	-0.017263073573375982	0.9475687116333282	-0.19607843137254904	0.4507049808818775	0.9201328044682736	t1d_stellate_cell	t1d_stellate_cell		2.465473852853248
C11ORF74	9	2	0	0	0	0	0	0	0.14317686071939423	0.7132593721410481	0.11666666666666665	0.765007942926146					0.28635372143878846
API5	17	7	0	0	0	0	0	0	-0.3887480443395868	0.12303506653392815	-0.4534313725490197	0.06754818013371677					-0.7774960886791736
TTC17	17	7	0	0	0	0	0	0	-0.6536083268219024	0.004432859552358293	-0.5759803921568628	0.015531765619170197					-1.3072166536438048
HSD17B12	17	7	0	0	2	0	0	0	-0.5826470189591213	0.014111058324793343	-0.4191176470588236	0.09401767970071613				ibd_crohn_myeloid;ibd_uc_myeloid	-4.165294037918242
ALKBH3	17	7	0	0	1	0	0	0	-0.2040559138020009	0.4321143474267965	-0.2034313725490196	0.4335552308263205				ibd_uc_myeloid	-1.9081118276040017
C11ORF96	17	7	2	2	0	2	2	2	0.48323986868792135	0.04940719797738675	0.411764705882353	0.10054017943009598	1.9840861559361207	ibd_crohn_myeloid	ibd_crohn_myeloid;ibd_uc_myeloid		7.966479737375843
ACCS	17	7	0	0	0	0	0	0	-0.2005772804775222	0.4401714881656486	0.012254901960784315	0.9627675753886974					-0.4011545609550444
EXT2	17	7	0	0	0	0	0	0	-0.4207616177430494	0.09260195802112736	-0.38480392156862747	0.12721599531598735					-0.8415232354860988
CD82	17	7	1	1	0	0	0	0	-0.04230441372982767	0.8719274221845006	-0.05392156862745098	0.8371514461082936	0.5256835055554232	t1d_ductal_cell	t1d_ductal_cell		0.9153911725403446
TSPAN18	13	6	0	0	1	0	0	0	0.24396518331997966	0.421832808087986	0.4230769230769231	0.14974854155496803				sjogren_gland_apc	-1.0120696333600407
TP53I11	17	7	1	1	1	0	0	0	-0.5392643645574539	0.02548782535608965	-0.45833333333333337	0.06427130284402016	0.5304351207924611	t1d_ductal_cell	t1d_ductal_cell	ibd_crohn_myeloid	-1.5785287291149077
PRDM11	17	7	0	0	1	0	0	0	-0.3366379647565976	0.1864244765496898	-0.30637254901960786	0.23168960494057986				ibd_uc_myeloid	-2.173275929513195
SLC35C1	17	7	0	0	0	0	0	0	-0.6431657042904888	0.00534945503342013	-0.625	0.007304262768989965					-1.2863314085809776
CRY2	17	7	0	0	3	0	0	0	-0.24051917104125445	0.3524217072143249	-0.17647058823529413	0.49806765732373415				ibd_uc_myeloid;t1d_ductal_cell;t1d_acinar_cell	-4.981038342082509
MAPK8IP1	16	7	0	0	0	0	0	0	0.48021257110235127	0.05975066818245693	0.38823529411764707	0.1372816236727813					0.9604251422047025
PEX16	17	7	0	0	0	0	0	0	0.009076993464577167	0.9724185381145587	-0.13235294117647062	0.6125925983674195					0.018153986929154334
PHF21A	17	7	1	1	1	1	1	1	0.34821518939360946	0.17078220320209606	0.30637254901960786	0.23168960494057986	0.9184514795339838	ibd_crohn_myeloid	ibd_crohn_myeloid	t1d_acinar_cell	2.696430378787219
DGKZ	17	7	0	0	1	0	0	0	-0.5465322579292741	0.02320485358012121	-0.5416666666666667	0.024714801734579784				ibd_uc_myeloid	-2.593064515858548
MDK	17	7	3	1	0	1	1	0	-0.05440202447100018	0.8357188854470278	0.03921568627450981	0.8812135857007629	1.6194067503221945	t1d_ductal_cell	t1d_ductal_cell;t1d_acinar_cell;t1d_endothelial_cell		4.391195951058
AMBRA1	17	7	0	0	0	0	0	0	-0.38978015412461775	0.12195704441560254	-0.43137254901960786	0.08383073912478922					-0.7795603082492355
HARBI1	17	7	2	1	0	1	1	0	0.30218059871041303	0.2384646244897641	0.24509803921568632	0.34304665309958526	1.1619647042391028	t1d_endothelial_cell	t1d_ductal_cell;t1d_endothelial_cell		4.104361197420826
ATG13	17	7	0	0	1	0	0	0	-0.04013755407620355	0.8784404328777681	-0.19117647058823534	0.46232612062451384				t1d_acinar_cell	-1.5802751081524071
ARHGAP1	17	7	0	0	0	0	0	0	-0.34587527018744757	0.17387021313727727	-0.286764705882353	0.2644463470710112					-0.6917505403748951
ZNF408	17	7	0	0	0	0	0	0	-0.27181857668756726	0.291239069676509	-0.20098039215686278	0.4392338761888678					-0.5436371533751345
CKAP5	17	7	0	0	3	0	0	0	-0.5075572971584351	0.03754321529674373	-0.46813725490196084	0.058071924895836145				ibd_crohn_myeloid;ibd_uc_myeloid;sjogren_gland_apc	-5.51511459431687
LRP4-AS1	14	5	1	1	0	1	1	0	0.31109491441141257	0.27896866580966145	0.07252747252747253	0.8053763135410923	1.188749644910954	t1d_stellate_cell	t1d_stellate_cell		3.122189828822825
LRP4	16	6	0	0	1	0	0	0	-0.2707714959764931	0.31042017910509656	-0.18823529411764706	0.4850866091454684				ibd_uc_myeloid	-2.041542991952986
