pathway	perturbation	cell_type	gene	log2fc	p	fdr
IFNG	RFX5	A549	CTSD	0.181599652419765	0.335983467158042	0.9655279376196406
IFNG	RFX5	A549	LAMP2	0.119735773689608	0.656514671026441	0.9877009714791981
IFNG	RFX5	A549	STAT1	0.0432814255154277	0.410367585612809	0.9808889781778651
IFNG	RFX5	BXPC3	CD74		0.0001480120636855	0.018808677371014076
IFNG	RFX5	BXPC3	RFX5		8.20585637943509e-06	0.0022869128908792552
IFNG	RFX5	BXPC3	B2M	0.129545542490427	0.678316965527416	0.9240720928098957
IFNG	RFX5	BXPC3	CTSS	0.295303707697438	0.12832669676732	0.5907631390667399
IFNG	RFX5	BXPC3	CXCL10	0.587995562107987	4.98293030736842e-05	0.008018450096653059
IFNG	RFX5	BXPC3	GBP1	0.266569993545958	0.0023245626386582	0.10371472448038511
IFNG	RFX5	BXPC3	IRF1	0.261306399858311	0.0034591318624572	0.1235815453130251
IFNG	RFX5	BXPC3	TAP1	0.249458950203237	0.0727027104068573	0.48244529671283476
IFNG	RFX5	BXPC3	LAMP1	0.283653674243395	0.461956205695062	0.8461124425261002
IFNG	RFX5	BXPC3	NLRC5	0.164669036715246	0.846265315964119	0.963164263333874
IFNG	RFX5	BXPC3	CIITA	0.288498047341594	0.0221309810034878	0.32253678804097696
IFNG	RFX5	BXPC3	CD44	0.219517816827263	0.787473078621871	0.9477533310572275
IFNG	RFX5	BXPC3	GBP2	0.184774754269657	0.0524933711055064	0.43661416789759283
IFNG	RFX5	BXPC3	CTSL	0.32719172488118	0.269996304402477	0.7379609995815851
IFNG	RFX5	BXPC3	CTSB	0.303011593579108	0.156663884680348	0.6235712926322786
IFNG	RFX5	BXPC3	IFI30		0.727214638257134	0.9361210974781004
IFNG	RFX5	BXPC3	CTSD	0.160117959035968	0.879781147975299	0.9702963297724659
IFNG	RFX5	BXPC3	LAMP2	0.306989361060288	0.384297031931502	0.8040115321628544
IFNG	RFX5	BXPC3	STAT1	0.215019926806182	0.570184436724209	0.8870434709598435
IFNG	RFX5	HAP1	CD74		0.379792277348817	0.9911893138662211
IFNG	RFX5	HAP1	RFX5		0.0220011553107326	0.8410027236462916
IFNG	RFX5	HAP1	B2M	-0.865036293571316	7.5726501453422e-08	0.0002985517319801162
IFNG	RFX5	HAP1	CTSS		6.59751940623048e-07	0.001734048017270911
IFNG	RFX5	HAP1	CXCL10		0.994680868004691	0.9999371230351182
IFNG	RFX5	HAP1	GBP1	0.115606637793544	0.0105960764950712	0.7861761830792537
IFNG	RFX5	HAP1	IRF1	-0.059085237525469	0.779765479564971	0.9999371230351182
IFNG	RFX5	HAP1	TAP1	-0.296336528808526	0.0823865936822609	0.9531977461178682
IFNG	RFX5	HAP1	LAMP1	-0.347395827225262	0.423459027647245	0.9911893138662211
IFNG	RFX5	HAP1	NLRC5	-0.159945614039256	0.464597842294173	0.9911893138662211
IFNG	RFX5	HAP1	CIITA		0.747862756856296	0.9999371230351182
IFNG	RFX5	HAP1	CD44		0.189588960945169	0.9692292089337301
IFNG	RFX5	HAP1	GBP2	0.0258722083201399	0.978942062876823	0.9999371230351182
IFNG	RFX5	HAP1	CTSL		0.671155235538841	0.993627306087826
IFNG	RFX5	HAP1	CTSB	0.0119402524223022	0.716915501195875	0.9975081572136005
IFNG	RFX5	HAP1	IFI30		0.140028545223398	0.9687640383955674
IFNG	RFX5	HAP1	CTSD		0.924468604219674	0.9999371230351182
IFNG	RFX5	HAP1	LAMP2	-0.0341031767851883	0.344167485298684	0.9885309110744813
IFNG	RFX5	HAP1	STAT1	-0.0320943541005176	0.518250087752393	0.9911893138662211
IFNG	RFX5	HT29	CD74	-1.9400512678845	1.11300959917225e-80	8.77608068947319e-77
IFNG	RFX5	HT29	RFX5	-2.11405585909999	4.78281291031226e-13	5.387497113973167e-10
IFNG	RFX5	HT29	B2M	-0.148389619839336	0.0005664643132583	0.10935930183595477
IFNG	RFX5	HT29	CTSS	0.0805092083764191	0.193263623023192	0.7818973637350372
IFNG	RFX5	HT29	CXCL10	-0.295592462191724	0.0142228971592146	0.48883437733628043
IFNG	RFX5	HT29	GBP1	0.0575734049482062	0.184193022564875	0.7763848168712002
IFNG	RFX5	HT29	IRF1	0.0094535378907125	0.736342925250795	0.9683518492279649
IFNG	RFX5	HT29	TAP1	-0.0446026962288387	0.823862043098765	0.9805780875014674
IFNG	RFX5	HT29	LAMP1	0.0758201803687925	0.476609751782831	0.9148169164575517
IFNG	RFX5	HT29	NLRC5	0.0230582349974404	0.534346551664578	0.9331811956867061
IFNG	RFX5	HT29	CIITA	-0.0534373336460376	0.565126638922015	0.9347562168260375
IFNG	RFX5	HT29	CD44	-0.124045453841925	0.0906899536746756	0.6775469212266384
IFNG	RFX5	HT29	GBP2	0.0396039423950454	0.449687630981141	0.9033852153595661
IFNG	RFX5	HT29	CTSL		0.635341463100591	0.9499861998752079
IFNG	RFX5	HT29	CTSB	0.0198431307161213	0.994912245303655	0.9993504280073697
IFNG	RFX5	HT29	IFI30	-0.0662879816385282	0.670195855163181	0.9517169745605293
IFNG	RFX5	HT29	CTSD	0.0789437970610811	0.342208371301325	0.8793237240863819
IFNG	RFX5	HT29	LAMP2	-0.0198809246603016	0.969314748087607	0.995888174804088
IFNG	RFX5	HT29	STAT1	0.0075139210792767	0.95216661578671	0.994484189106512
IFNG	RFX5	K562	CD74		0.399608443179844	0.9462586025072366
IFNG	RFX5	K562	RFX5		0.0009942907338102	0.2613327478697809
IFNG	RFX5	K562	B2M	-0.251235109991931	0.0236984944831026	0.6451180848221614
IFNG	RFX5	K562	CTSS		0.0840091731979684	0.7638571269362281
IFNG	RFX5	K562	CXCL10		0.846732008681769	0.9997556312120319
IFNG	RFX5	K562	GBP1		0.247701699319163	0.8981626124702112
IFNG	RFX5	K562	IRF1	-0.0783086855700225	0.148463517570799	0.8468543469459439
IFNG	RFX5	K562	TAP1	0.250281049017587	0.0049061038995914	0.4131727536940517
IFNG	RFX5	K562	LAMP1	0.418037140785957	0.61974146306749	0.9778202265845641
IFNG	RFX5	K562	NLRC5	0.0821792344027357	0.958836776247912	0.9998372012422584
IFNG	RFX5	K562	CIITA		0.529888603338007	0.9697789765560793
IFNG	RFX5	K562	CD44		0.0252200677478636	0.6451180848221614
IFNG	RFX5	K562	GBP2		0.691728208013267	0.9903991739348555
IFNG	RFX5	K562	CTSL	-0.45936136947744	0.0585305521779646	0.711114643949539
IFNG	RFX5	K562	CTSB	-0.338971363885379	0.0608816427088176	0.7141413052266989
IFNG	RFX5	K562	IFI30		0.940386803181989	0.9998372012422584
IFNG	RFX5	K562	CTSD		0.272797251760262	0.9015980119031661
IFNG	RFX5	K562	LAMP2	-0.229164930609498	0.875863055430976	0.9998372012422584
IFNG	RFX5	K562	STAT1	0.0387632248018859	0.382184208493299	0.9412540897589795
IFNG	RFX5	MCF7	CD74	-1.59949764104055	1.84117018855461e-11	3.6294067341882746e-08
IFNG	RFX5	MCF7	RFX5	-0.890922588173154	3.97471335893936e-05	0.008523662040016164
IFNG	RFX5	MCF7	B2M	-0.188417208994132	0.159488841935017	0.8347284053603281
IFNG	RFX5	MCF7	CTSS		0.192474673750944	0.8457966881879168
IFNG	RFX5	MCF7	CXCL10		0.637637872215226	0.9604599013874369
IFNG	RFX5	MCF7	GBP1	0.204232305023317	0.356532266685503	0.8976727595844202
IFNG	RFX5	MCF7	IRF1	0.0637587227610469	0.76226628856162	0.9790258980581777
IFNG	RFX5	MCF7	TAP1	0.0299240778110054	0.64346601961103	0.9614799250773113
IFNG	RFX5	MCF7	LAMP1	-0.239696370482315	0.0175848366969633	0.4429918126375579
IFNG	RFX5	MCF7	NLRC5	0.16104294602218	0.01967887650393	0.46180934890919056
IFNG	RFX5	MCF7	CIITA	0.0381810542465786	0.551871176254678	0.9535875596511975
IFNG	RFX5	MCF7	CD44	0.0142637575235683	0.66961034353664	0.9670369937452761
IFNG	RFX5	MCF7	GBP2	-0.119743259538114	0.292865551917596	0.8886402546066133
IFNG	RFX5	MCF7	CTSL	0.0311238613977642	0.314849441661161	0.8886402546066133
IFNG	RFX5	MCF7	CTSB	0.224464931736918	0.450474663914236	0.9278009489055908
IFNG	RFX5	MCF7	IFI30		0.540969408462976	0.9526547459793114
IFNG	RFX5	MCF7	CTSD	-0.0107823738654902	0.363736643541255	0.9028548856646191
IFNG	RFX5	MCF7	LAMP2	0.162936849538164	0.69998678434097	0.9704620899534745
IFNG	RFX5	MCF7	STAT1	0.0483493164449289	0.751934403811525	0.9777601795895723
IFNG	STAT1	A549	STAT1	-1.34258242218676	7.25411712386556e-101	1.540230418324755e-97
IFNG	STAT1	A549	GBP1	-0.730867818899871	3.09910180257503e-29	7.52019188836278e-27
IFNG	STAT1	A549	IRF1	-0.738858989589282	7.13913067751533e-66	1.010543947402295e-62
IFNG	STAT1	A549	NLRC5	-0.459088273822046	1.1137792905126199e-30	3.2618370739047177e-28
IFNG	STAT1	A549	TAP2	-0.672095890399207	5.76527721073602e-29	1.323364847318406e-26
IFNG	STAT1	A549	CIITA	-0.819106891516207	1.1860858696530499e-42	7.1953052078309664e-40
IFNG	STAT1	A549	GBP2	-1.03037799156128	4.4072968032997e-09	1.5793743354609432e-07
IFNG	STAT1	A549	B2M	-0.740540699134606	1.50232644564209e-21	1.99363414106848e-19
IFNG	STAT1	A549	TAP1	-0.754053773645352	3.03232614140272e-28	6.438386479733326e-26
IFNG	STAT1	A549	CD74	-1.1503209937942	2.87319141913442e-20	3.297569557122788e-18
IFNG	STAT1	A549	CTSS	-0.850864117248861	2.3303358376052e-25	3.880694562506071e-23
IFNG	STAT1	A549	CXCL10		0.996119154973725	0.9989738572329055
IFNG	STAT1	A549	IFI30		0.0009713345165543	0.00872967624242928
IFNG	STAT1	A549	CD44	0.180149671598184	5.895720946282259e-11	2.845020340725865e-09
IFNG	STAT1	A549	CTSD	0.280492703067198	0.276182111673079	0.5194009465100664
IFNG	STAT1	A549	CTSL	-0.489046250441993	2.06372829521027e-05	0.00033385227449944427
IFNG	STAT1	A549	LAMP2	0.114390068931935	0.762860367105733	0.8817428660072844
IFNG	STAT1	A549	CTSB	-0.0981687713452475	0.0390431334706923	0.14562728702968367
IFNG	STAT1	A549	LAMP1	0.21079732452034	0.438089544201026	0.6695509265609707
IFNG	STAT1	BXPC3	STAT1	-2.1997716376084	2.24916080240793e-111	3.82042453897011e-108
IFNG	STAT1	BXPC3	GBP1	-1.90117685035238	7.35758598950172e-113	1.5621994452209527e-109
IFNG	STAT1	BXPC3	IRF1	-1.89564670247754	4.13238273918516e-63	2.6997174310691973e-60
IFNG	STAT1	BXPC3	NLRC5	-2.02834943310925	5.174244984299521e-44	2.092612507221706e-41
IFNG	STAT1	BXPC3	TAP2	-1.58088658009995	6.43990671474063e-34	1.4782196683322207e-31
IFNG	STAT1	BXPC3	CIITA	-1.76182711357346	5.77478927227829e-09	1.7782623989185667e-07
IFNG	STAT1	BXPC3	GBP2	-2.28361472242828	2.3359631771893997e-80	2.4799169079836963e-77
IFNG	STAT1	BXPC3	B2M	-1.02377032515441	2.9996855199226303e-35	7.961352850219656e-33
IFNG	STAT1	BXPC3	TAP1	-1.84433457337075	4.0840845418904395e-30	8.066541863785e-28
IFNG	STAT1	BXPC3	CD74		0.0016671315024511	0.01209515890168958
IFNG	STAT1	BXPC3	CTSS	-1.58078854477545	7.200942861760031e-25	1.0544415124987576e-22
IFNG	STAT1	BXPC3	CXCL10	-2.29714704970517	2.0808553423230402e-19	1.8800749385478278e-17
IFNG	STAT1	BXPC3	IFI30		0.0001650660100831	0.0017436637109897615
IFNG	STAT1	BXPC3	CD44	0.146822808600377	0.882003831481772	0.9456960662510655
IFNG	STAT1	BXPC3	CTSD	-0.204565024244829	0.0215654551832303	0.09013553684605066
IFNG	STAT1	BXPC3	CTSL	-0.25550371670048	0.0210391997534224	0.08832719896481286
IFNG	STAT1	BXPC3	LAMP2	0.436543587101997	0.002721341923515	0.01814156746971185
IFNG	STAT1	BXPC3	CTSB	0.218355643669978	0.218781390980249	0.44420520047699136
IFNG	STAT1	BXPC3	LAMP1	0.13691653663443	0.508515557667759	0.7202839611861703
IFNG	STAT1	HAP1	STAT1	-1.98765904898277	1.83104827382581e-213	2.5918488316004342e-210
IFNG	STAT1	HAP1	GBP1	-2.02491646118257	1.8956066223697798e-222	5.366462347928847e-219
IFNG	STAT1	HAP1	IRF1	-1.87514549474012	1.32941155047681e-66	3.6421588058708216e-64
IFNG	STAT1	HAP1	NLRC5	-1.92293695474019	2.49291950759832e-213	3.0246236254332188e-210
IFNG	STAT1	HAP1	TAP2	-1.67196432817356	4.11164348258372e-115	3.1745625543257755e-112
IFNG	STAT1	HAP1	CIITA		0.0169987866251784	0.07876197207181677
IFNG	STAT1	HAP1	GBP2	-2.13970550476094	2.03300501962289e-27	1.660222272274731e-25
IFNG	STAT1	HAP1	B2M	-1.35935121632058	1.2361804849258502e-58	2.8375353671554715e-56
IFNG	STAT1	HAP1	TAP1	-1.92838130481753	9.056945771525469e-56	1.9230160109391454e-53
IFNG	STAT1	HAP1	CD74		0.891846994208329	0.9567409924263169
IFNG	STAT1	HAP1	CTSS		0.726844590469038	0.8662157006730573
IFNG	STAT1	HAP1	CXCL10		0.0172440488822858	0.07950798434161417
IFNG	STAT1	HAP1	IFI30		1.29398713414803e-06	2.202371288641126e-05
IFNG	STAT1	HAP1	CD44		0.0046494982885224	0.02897152528570854
IFNG	STAT1	HAP1	CTSD		0.21386538888145	0.4410261985262157
IFNG	STAT1	HAP1	CTSL		0.366479781960429	0.6033170746636797
IFNG	STAT1	HAP1	LAMP2	-0.330853670294474	0.0007023274243362	0.006068023209447962
IFNG	STAT1	HAP1	CTSB	0.0997562513307075	0.573036266288741	0.7675443435951383
IFNG	STAT1	HAP1	LAMP1	-0.104254835053739	0.736378230967707	0.8711847890033847
IFNG	STAT1	HT29	STAT1	-1.63902814704458	0.0	0.0
IFNG	STAT1	HT29	GBP1	-1.1897361796144	0.0	0.0
IFNG	STAT1	HT29	IRF1	-1.17693949674665	0.0	0.0
IFNG	STAT1	HT29	NLRC5	-1.18241123482678	7.737e-321	5.97372e-318
IFNG	STAT1	HT29	TAP2	-1.02640414241226	7.90993339329544e-291	5.598255359104848e-288
IFNG	STAT1	HT29	CIITA	-1.34338141821677	5.66983774392422e-258	3.210262130609893e-255
IFNG	STAT1	HT29	GBP2	-1.20206324939215	4.84815708833844e-251	2.573462384453648e-248
IFNG	STAT1	HT29	B2M	-1.0300860811088	1.7754341126697398e-244	8.86985995229653e-242
IFNG	STAT1	HT29	TAP1	-1.16210201110813	1.99590098147446e-199	7.3700813198533e-197
IFNG	STAT1	HT29	CD74	-1.34231786850836	3.27286728453903e-171	1.0294985869477771e-168
IFNG	STAT1	HT29	CTSS	-1.23081196209044	2.44523979696871e-66	2.0561803560054706e-64
IFNG	STAT1	HT29	CXCL10	-1.4410356889476	2.8760244674148498e-30	8.061411155694496e-29
IFNG	STAT1	HT29	IFI30	-1.0385448674622	2.35876987306197e-21	4.6480353902355715e-20
IFNG	STAT1	HT29	CD44	0.142354866177649	3.3892601983126e-06	2.027111751004853e-05
IFNG	STAT1	HT29	CTSD	0.229017244974123	4.65689555396645e-08	3.5439976648599515e-07
IFNG	STAT1	HT29	CTSL		0.112087310738063	0.20475822230889637
IFNG	STAT1	HT29	LAMP2	-0.0312325776996043	0.0675281287456658	0.13655152319927136
IFNG	STAT1	HT29	CTSB	0.136560331139057	0.035587178555344	0.08164287073758417
IFNG	STAT1	HT29	LAMP1	-0.0334368893169373	0.609212747493801	0.7272022297209912
IFNG	STAT1	K562	STAT1	-1.93478945281372	5.72107304765165e-244	4.858907339370546e-240
IFNG	STAT1	K562	GBP1		0.252038185049729	0.737025801787117
IFNG	STAT1	K562	IRF1	-1.31353092249217	9.48238011694737e-53	2.0133463583308503e-49
IFNG	STAT1	K562	NLRC5	-1.49989843929867	7.724887185163661e-25	5.467288905299581e-22
IFNG	STAT1	K562	TAP2	-0.952791049012971	4.00074753150556e-52	6.7956697570153454e-49
IFNG	STAT1	K562	CIITA		0.407830724209499	0.8296891054678478
IFNG	STAT1	K562	GBP2		0.381763232947283	0.8171780422511363
IFNG	STAT1	K562	B2M	-1.06894726882974	5.58825825703508e-17	2.9663173360624336e-14
IFNG	STAT1	K562	TAP1	-1.43764591328697	4.3142328586559796e-36	6.106796611427539e-33
IFNG	STAT1	K562	CD74		0.324065599001785	0.7823448357936782
IFNG	STAT1	K562	CTSS		0.0015108639025469	0.05112257818458494
IFNG	STAT1	K562	CXCL10		0.26628101132165	0.7452920749048522
IFNG	STAT1	K562	IFI30		0.786020805813459	0.958707123506173
IFNG	STAT1	K562	CD44		0.680854737967753	0.9312367596514045
IFNG	STAT1	K562	CTSD		0.713975476005981	0.9384657349015695
IFNG	STAT1	K562	CTSL	-0.469744852033131	0.0435572313368127	0.37966481155096693
IFNG	STAT1	K562	LAMP2	-0.270462026325323	0.0389337375839053	0.3602006898693984
IFNG	STAT1	K562	CTSB	-0.191286749151677	0.125176515051564	0.590296580973311
IFNG	STAT1	K562	LAMP1	0.0252859928545361	0.224484845396821	0.7178274819108437
IFNG	STAT1	MCF7	STAT1	-0.838698804155126	1.37438203481796e-83	1.1672626621708934e-79
IFNG	STAT1	MCF7	GBP1	-0.327862564329953	4.4901927413418004e-18	2.723943353729708e-15
IFNG	STAT1	MCF7	IRF1	-0.301616754732211	2.4288388407994598e-26	2.5785160343637266e-23
IFNG	STAT1	MCF7	NLRC5	-0.188985390887868	3.0708391640826e-29	4.3467728367589206e-26
IFNG	STAT1	MCF7	TAP2	-0.193384697855556	4.2425800597055305e-21	3.2756574951890064e-18
IFNG	STAT1	MCF7	CIITA	-0.16934262601249	5.18267371706308e-11	1.5178085475523012e-08
IFNG	STAT1	MCF7	GBP2	-0.221377439953443	0.0005887053397991	0.02155118297807654
IFNG	STAT1	MCF7	B2M	-0.28275337545693	3.02183802621581e-13	1.2221176360309938e-10
IFNG	STAT1	MCF7	TAP1	-0.239299104280613	1.16277953317347e-22	9.87548657524228e-20
IFNG	STAT1	MCF7	CD74	-0.51014147582161	2.63038257904567e-14	1.1169919621917439e-11
IFNG	STAT1	MCF7	CTSS		0.0003781708452015	0.01480094464652691
IFNG	STAT1	MCF7	CXCL10		0.385573497247699	0.7980275838762956
IFNG	STAT1	MCF7	IFI30		0.0179874724864249	0.20616410772902388
IFNG	STAT1	MCF7	CD44	0.134023451394282	0.0125780277074864	0.16849398946322083
IFNG	STAT1	MCF7	CTSD	-0.0445359088580695	0.26847033825573	0.7067775602295423
IFNG	STAT1	MCF7	CTSL	-0.102529522578328	0.0966576802660847	0.47783101193239663
IFNG	STAT1	MCF7	LAMP2	0.0689398680041825	0.377359681619521	0.7928010319425203
IFNG	STAT1	MCF7	CTSB	-0.264938138038886	0.0343352226109317	0.299392384470357
IFNG	STAT1	MCF7	LAMP1	-0.0084062859716929	0.405042687256586	0.8061869297242804
TNFA	CHUK	A549	STAT1	0.11218297574803	0.668004694145758	0.8607500164177075
TNFA	CHUK	A549	B2M	-0.0421552639634958	0.0417696586733202	0.18983964255191038
TNFA	CHUK	A549	IRF1	-0.527338568932011	4.40546909182273e-09	4.517074308815572e-07
TNFA	CHUK	A549	NLRC5	-0.0845811695862526	0.0016247249004941	0.02011937920257589
TNFA	CHUK	A549	TAP1	-0.0512430995364876	0.0015599874569031	0.019715787623103515
TNFA	CHUK	A549	GBP1	-0.052526697958178	1.57678851038065e-06	7.977305029491578e-05
TNFA	CHUK	A549	TAP2	-0.140468328591903	0.0010651267761287	0.01482758985870313
TNFA	CHUK	A549	CTSS	-0.376696310586388	2.92946555316923e-08	2.3466239691532686e-06
TNFA	CHUK	A549	CD44	-0.0421263746622791	0.704430383113343	0.8774326350974339
TNFA	CHUK	A549	RFX5	-0.310272049545864	0.163551699733561	0.43131432474317016
TNFA	CHUK	A549	LAMP1	-0.353650861277031	0.505000510793995	0.7565661266327336
TNFA	CHUK	A549	CTSD	0.296916445157389	0.495664540507142	0.7501791608935096
TNFA	CHUK	A549	CTSB	0.284612898205944	0.380514031649213	0.6677072639529237
TNFA	CHUK	A549	CTSL	-0.0627560036563837	0.519342573225735	0.766564462131541
TNFA	CHUK	BXPC3	STAT1	-0.0480907801476979	0.043571116555354	0.2447493691093296
TNFA	CHUK	BXPC3	B2M	0.0747077722944731	0.211985449147551	0.5559918499129152
TNFA	CHUK	BXPC3	IRF1	-0.0908373695877063	0.0598892907869957	0.29617276279871185
TNFA	CHUK	BXPC3	NLRC5	-0.784757690299075	0.0011700591805779	0.022779126832010256
TNFA	CHUK	BXPC3	TAP1		0.846944981776582	0.9542886742890379
TNFA	CHUK	BXPC3	GBP1	0.24361408567397	0.699946558573598	0.8998014201917931
TNFA	CHUK	BXPC3	TAP2	-0.14200067723104	0.0224612475684201	0.16544731207006758
TNFA	CHUK	BXPC3	CTSS	-0.434811533967564	0.0001346236601966	0.004770764732312691
TNFA	CHUK	BXPC3	CD44	0.289025951494199	0.540752102920216	0.826561976864664
TNFA	CHUK	BXPC3	RFX5		0.505348843626645	0.8040459991524082
TNFA	CHUK	BXPC3	LAMP1	0.0873625820272831	0.931300445801268	0.9837557988119592
TNFA	CHUK	BXPC3	CTSD	-0.0112179283763157	0.296064243630414	0.642607242463728
TNFA	CHUK	BXPC3	CTSB	-0.200356743492402	0.176005384670419	0.5089369843307343
TNFA	CHUK	BXPC3	CTSL	0.169622458293453	0.0494189527220797	0.2633622636401891
TNFA	CHUK	HAP1	STAT1	-0.0936666205911538	0.595665626362721	0.9558698649699219
TNFA	CHUK	HAP1	B2M	-0.373558049529001	0.54058527786389	0.9501183483689827
TNFA	CHUK	HAP1	IRF1		0.309869816740986	0.9032877624954405
TNFA	CHUK	HAP1	NLRC5		0.748594111864857	0.9709809472825778
TNFA	CHUK	HAP1	TAP1		0.154444311775589	0.8648554917040685
TNFA	CHUK	HAP1	GBP1		0.292568284607766	0.8951844271199035
TNFA	CHUK	HAP1	TAP2	-0.382540236578593	0.0631384498903019	0.8033709234117077
TNFA	CHUK	HAP1	CTSS		0.198035849031202	0.8873650705874584
TNFA	CHUK	HAP1	CD44		0.695226477927212	0.9709809472825778
TNFA	CHUK	HAP1	RFX5		0.461771779726967	0.9408680826963036
TNFA	CHUK	HAP1	LAMP1	-0.185402626761916	0.391717295788202	0.9225935687660419
TNFA	CHUK	HAP1	CTSD		0.690401195868588	0.9709809472825778
TNFA	CHUK	HAP1	CTSB	0.275687905323238	0.0641334333622331	0.8045450286387805
TNFA	CHUK	HAP1	CTSL		0.107755739054303	0.8517004459849886
TNFA	CHUK	HT29	STAT1	-0.677124039962062	3.51324163258596e-121	4.502804692431005e-118
TNFA	CHUK	HT29	B2M	-0.746583665244035	2.83714187989316e-45	5.073865361948465e-43
TNFA	CHUK	HT29	IRF1	-1.05216277116826	1.00773384467837e-38	1.359556713259064e-36
TNFA	CHUK	HT29	NLRC5	-1.01942488425075	1.14712621414148e-36	1.4461312437291772e-34
TNFA	CHUK	HT29	TAP1	-1.31120259216246	1.73371437013917e-32	1.8517032647736415e-30
TNFA	CHUK	HT29	GBP1	-1.30732668193894	7.573746144845121e-31	7.76561438051453e-29
TNFA	CHUK	HT29	TAP2	-0.555863665390137	1.56243173443513e-30	1.5403974407443779e-28
TNFA	CHUK	HT29	CTSS	-1.46636810791764	2.5778543112350598e-26	1.982369965339761e-24
TNFA	CHUK	HT29	CD44	0.0214825558594565	0.408355168797959	0.6543553340396552
TNFA	CHUK	HT29	RFX5		0.0286274481925728	0.11548049901579421
TNFA	CHUK	HT29	LAMP1	0.0890843230415673	0.0109557079416349	0.05492137814287639
TNFA	CHUK	HT29	CTSD	0.122605263122112	0.023084811901731	0.09797031099575683
TNFA	CHUK	HT29	CTSB	0.194399327396287	0.0258778418134868	0.10675998044297934
TNFA	CHUK	HT29	CTSL		0.426861366644537	0.6676982327378579
TNFA	CHUK	K562	STAT1	-0.110419149054192	0.396873721412606	0.8439214428722996
TNFA	CHUK	K562	B2M	-0.0875794373711994	0.655162040316119	0.9395059425612227
TNFA	CHUK	K562	IRF1	-0.305010920485345	0.986837697780839	0.999175742257216
TNFA	CHUK	K562	NLRC5		0.213855210554557	0.7134692274032726
TNFA	CHUK	K562	TAP1		0.376264155379849	0.8322698554521827
TNFA	CHUK	K562	GBP1		0.715949424911627	0.9523865035387838
TNFA	CHUK	K562	TAP2	-0.549730187819156	0.0025825334885329	0.08597265163124676
TNFA	CHUK	K562	CTSS		0.787215709836692	0.9660664861567214
TNFA	CHUK	K562	CD44	-0.232827550056237	0.364889027796881	0.8296015206217933
TNFA	CHUK	K562	RFX5		0.010778246130331	0.20877761396031583
TNFA	CHUK	K562	LAMP1	0.254710642205687	0.185509607740926	0.6880111623235692
TNFA	CHUK	K562	CTSD	0.0287229706136576	0.471617206842775	0.8736144179007116
TNFA	CHUK	K562	CTSB	-0.050632080354394	0.338289172226991	0.8154602086512148
TNFA	CHUK	K562	CTSL	0.0494677178324197	0.141158841547046	0.645753415524559
TNFA	CHUK	MCF7	STAT1	-0.216085415233689	0.0434316994747194	0.3233202022851812
TNFA	CHUK	MCF7	B2M	-0.195186872043387	0.0767436398731053	0.42184316699369534
TNFA	CHUK	MCF7	IRF1	-0.398930545805796	0.0105572006815014	0.13841150121608894
TNFA	CHUK	MCF7	NLRC5		0.15304133558984	0.5652679494168442
TNFA	CHUK	MCF7	TAP1	-0.293033604807241	0.0145035941878104	0.17053920382914678
TNFA	CHUK	MCF7	GBP1		0.114772578477172	0.5037677674026556
TNFA	CHUK	MCF7	TAP2	-0.367924302756717	0.0472837297630525	0.33478498159805103
TNFA	CHUK	MCF7	CTSS		0.0799565641398356	0.4295967009771311
TNFA	CHUK	MCF7	CD44	-0.36465680914439	6.9612340328343e-11	1.6221784761362356e-08
TNFA	CHUK	MCF7	RFX5	-0.443422484093162	0.0185716940799503	0.20402332496402545
TNFA	CHUK	MCF7	LAMP1	-0.182169278057068	0.743075511864628	0.9373770810759496
TNFA	CHUK	MCF7	CTSD	-0.0148072486698942	0.366148748035271	0.7688923736731933
TNFA	CHUK	MCF7	CTSB	0.242176285992632	0.0760892248445922	0.41925280139804333
TNFA	CHUK	MCF7	CTSL	-0.279324325998991	0.706755787487209	0.9258862020062414
TNFA	IKBKB	A549	CD44	-0.104025270424023	0.458846454142117	0.8648460765287977
TNFA	IKBKB	A549	CTSS	-0.494374873162328	5.59752131473156e-05	0.0073588746884337575
