tissue_analysis	myeloid_analysis	dataset_path	disease_name	tissue_compartment	gene	myeloid_module	n_paired_donors	spearman_rho_all	spearman_p_all	n_case_paired_donors	spearman_rho_case	spearman_p_case	sender_tissue_delta	sender_tissue_p	sender_tissue_up_trend	sender_tissue_down_trend	all_link_positive	case_link_positive	bridge_link_positive	upregulated_bridge_link
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	IL12B	lysosomal_apc	22	0.08631740804177997	0.7025014628544131	9			-0.015737197068827195	0.18356868832451279	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	IL12B	lysosomal_apc	6	0.17393131069573453	0.7417339277316278	3			0.04531204140118251	0.4260603191468361	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	IL12B	lipid_loader_repair	12	0.04367131467411468	0.8928004481276263	6	-0.13093073414159545	0.8047261622231062	0.0006991064497682626	0.3632174676491227	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	IL12B	lysosomal_apc	22	-0.027195590203510495	0.9043766067845719	9			-0.013471586161956917	0.33556127786542245	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	IL12B	lipid_loader_repair	6	0.05797710356524484	0.9131317851623264	3			0.04531204140118251	0.4260603191468361	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	IL12B	inflammatory_nfkb	6	0.02898855178262242	0.9565293523898406	3			0.09870733580208572	0.45752523623953567	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	IL12B	c15_mocci_costate	22	-0.008748385950180402	0.9691782807930808	9			-0.015737197068827195	0.18356868832451279	False	False	False	False	False	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	IL12B	lipid_loader_repair	12			6			0.0	1.0	False	False	False	False	False	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	IL12B	lysosomal_apc	12			6			0.0	1.0	False	False	False	False	False	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	IL12B	c15_mocci_costate	12			6			0.0	1.0	False	False	False	False	False	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	IL12B	inflammatory_nfkb	12			6			0.0	1.0	False	False	False	False	False	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	IL18	inflammatory_nfkb	12	0.7622377622377624	0.003950448972542647	6	-0.08571428571428573	0.8717434402332361	0.3068499220531459	0.009024501189597354	True	False	True	False	True	True
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	IL18	c15_mocci_costate	12	0.7272727272727274	0.00735502885780513	6	0.2571428571428572	0.6227871720116619	0.24129067800472928	0.0029332926627156043	False	False	True	False	True	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	IL18	lipid_loader_repair	22	0.52527536689367	0.012060987188408635	9	0.5333333333333333	0.13922686754397814	-0.067165329291972	0.027670161964557096	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	IL18	inflammatory_nfkb	12	0.6783216783216784	0.015317329053281715	6	0.2	0.7040000000000001	0.24129067800472928	0.0029332926627156043	False	False	True	False	True	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	IL18	c15_mocci_costate	12	0.6713286713286714	0.016831456186893416	6	-0.2	0.7040000000000001	0.3068499220531459	0.009024501189597354	True	False	True	False	True	True
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	IL18	lysosomal_apc	22	0.48291445020869667	0.02281399234477056	9	0.7333333333333334	0.024554150071469705	-0.067165329291972	0.027670161964557096	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	IL18	inflammatory_nfkb	22	0.4253036035171328	0.04846640945146985	9	-0.39999999999999997	0.286105101908313	-0.067165329291972	0.027670161964557096	False	False	False	False	False	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	IL18	lysosomal_apc	12	0.5454545454545455	0.06661188226688902	6	-0.3142857142857143	0.5440932944606415	0.3068499220531459	0.009024501189597354	True	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	IL18	lipid_loader_repair	6	0.7714285714285715	0.07239650145772594	3			-0.08984127747577897	0.16301024626343139	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	IL18	lipid_loader_repair	12	0.4990718049178603	0.09857914896654045	6	0.6982532518267538	0.12283946337339603	0.013934045301747485	0.7965266465248405	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	IL18	lipid_loader_repair	6	0.7142857142857143	0.11078717201166179	3			-0.33591321195278084	0.13941951726289573	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	IL18	c15_mocci_costate	22	0.34171139459211863	0.11959089161457939	9	0.3666666666666667	0.3317398014330152	-0.067165329291972	0.027670161964557096	False	False	False	False	False	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	IL18	lipid_loader_repair	12	0.4545454545454546	0.13765791634772948	6	-0.08571428571428573	0.8717434402332361	0.3068499220531459	0.009024501189597354	True	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	IL18	inflammatory_nfkb	6	0.6	0.208	3			-0.08984127747577897	0.16301024626343139	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	IL18	inflammatory_nfkb	6	0.5428571428571429	0.26570262390670546	3			-0.33591321195278084	0.13941951726289573	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	IL18	lipid_loader_repair	12	0.3356643356643357	0.28612290291498743	6	0.3142857142857143	0.5440932944606415	0.24129067800472928	0.0029332926627156043	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	IL18	inflammatory_nfkb	12	0.30412188112182115	0.3365204169806734	6	0.030358837035945815	0.9544757346935634	0.013934045301747485	0.7965266465248405	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	IL18	inflammatory_nfkb	22	-0.20045172219085267	0.3710825718233008	9	-0.26666666666666666	0.48792227483870076	0.06591031452776437	0.48449274287087524	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	IL18	c15_mocci_costate	22	-0.1925465838509317	0.3906268281903445	9	-0.45	0.22421610749233675	0.06591031452776437	0.48449274287087524	False	False	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	IL18	c15_mocci_costate	12	-0.24190052563189746	0.4487654089673469	6			-0.04729942372029759	0.24572130620540403	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	IL18	lipid_loader_repair	22	0.16883116883116886	0.45260391466291117	9	0.33333333333333337	0.38071318167686347	0.06591031452776437	0.48449274287087524	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	IL18	lysosomal_apc	6	0.3714285714285715	0.4684781341107872	3			-0.08984127747577897	0.16301024626343139	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	IL18	c15_mocci_costate	6	-0.3714285714285715	0.4684781341107872	3			-0.08984127747577897	0.16301024626343139	False	False	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	IL18	lysosomal_apc	12	-0.23114939115936867	0.46978065021214055	6			-0.04729942372029759	0.24572130620540403	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	IL18	c15_mocci_costate	12	0.2183439146515639	0.4953923823848684	6	0.030358837035945815	0.9544757346935634	0.013934045301747485	0.7965266465248405	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	IL18	lysosomal_apc	12	-0.21054591769972233	0.5112886419546155	6	-0.9411239481143202	0.005097540564861477	0.013934045301747485	0.7965266465248405	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	IL18	lysosomal_apc	6	0.2571428571428572	0.6227871720116619	3			-0.33591321195278084	0.13941951726289573	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	IL18	c15_mocci_costate	6	-0.2571428571428572	0.6227871720116619	3			-0.33591321195278084	0.13941951726289573	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	IL18	lysosomal_apc	12	0.1328671328671329	0.6805975082860817	6	-0.8285714285714287	0.04156268221574335	0.24129067800472928	0.0029332926627156043	False	False	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	IL18	inflammatory_nfkb	12	-0.12363804643408093	0.7018512813204852	6			-0.04729942372029759	0.24572130620540403	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	IL18	lysosomal_apc	22	0.06832298136645965	0.76256807087318	9	0.03333333333333333	0.9321567355405039	0.06591031452776437	0.48449274287087524	False	False	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	IL18	lipid_loader_repair	12	0.03762897065385071	0.9075720585194526	6			-0.04729942372029759	0.24572130620540403	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	IL1A	c15_mocci_costate	12	0.6504436355879909	0.022008556958211124	6	0.8451542547285165	0.03410942316740967	0.005784978474614129	0.29357500164867606	False	False	True	True	True	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	IL1A	inflammatory_nfkb	12	0.6504436355879909	0.022008556958211124	6	0.8451542547285165	0.03410942316740967	0.005784978474614129	0.29357500164867606	False	False	True	True	True	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	IL1A	c15_mocci_costate	12	0.5078816895453011	0.09184579185725557	6	0.6377481392176932	0.17307111024125982	0.09860839578272196	0.24429672753464715	False	False	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	IL1A	lipid_loader_repair	12	0.39304183206703214	0.20625575661998338	6	0.39279220242478635	0.4411128091213039	0.0006912152972456687	0.36321746764912244	False	False	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	IL1A	c15_mocci_costate	12	0.39304183206703214	0.20625575661998338	6	0.39279220242478635	0.4411128091213039	0.0006912152972456687	0.36321746764912244	False	False	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	IL1A	inflammatory_nfkb	12	0.39304183206703214	0.20625575661998338	6	0.39279220242478635	0.4411128091213039	0.0006912152972456687	0.36321746764912244	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	IL1A	lysosomal_apc	6	0.6	0.208	3			0.19262864104368904	0.1414286557129631	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	IL1A	lysosomal_apc	6	0.6	0.208	3			0.44776325279966944	0.1379746697177133	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	IL1A	inflammatory_nfkb	12	0.31523691075225585	0.3182449980182202	6	0.550782483869826	0.2573693316225746	0.09860839578272196	0.24429672753464715	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	IL1A	lipid_loader_repair	22	-0.20958501677970545	0.34921480184743103	9	0.03984095364447979	0.9189439579359499	-0.000851063839123904	0.9636492518834071	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	IL1A	lipid_loader_repair	12	0.27415392904948377	0.38852389375576984	6	0.50709255283711	0.3045587846805348	0.005784978474614129	0.29357500164867606	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	IL1A	inflammatory_nfkb	6	-0.4285714285714286	0.3965014577259473	3			0.19262864104368904	0.1414286557129631	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	IL1A	inflammatory_nfkb	6	-0.4285714285714286	0.3965014577259473	3			0.44776325279966944	0.1379746697177133	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	IL1A	lysosomal_apc	22	-0.18739366206185423	0.4036708778385409	9	0.36852882121143804	0.3291008882934333	-0.000851063839123904	0.9636492518834071	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	IL1A	lipid_loader_repair	12	0.26269742562687987	0.40942819487836374	6	0.11595420713048968	0.826848213385815	0.09860839578272196	0.24429672753464715	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	IL1A	lipid_loader_repair	22	-0.18441490864024956	0.4113195821563604	9	0.13503191561115552	0.7290608443697548	0.002791849050227507	0.8849275803762865	False	False	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	IL1A	lysosomal_apc	12	0.13101394402234404	0.6848487144273757	6	-0.39279220242478635	0.4411128091213039	0.0006912152972456687	0.36321746764912244	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	IL1A	lysosomal_apc	12	0.12959739664259406	0.6881039438604583	6	-0.4928053803045812	0.32063258286582746	0.09860839578272196	0.24429672753464715	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	IL1A	inflammatory_nfkb	22	-0.08999827191128526	0.6904100075796265	9	0.378489059622558	0.3151641739484015	-0.000851063839123904	0.9636492518834071	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	IL1A	c15_mocci_costate	22	0.06842334371337443	0.7622290049952479	9	0.8366600265340756	0.004923804252201666	-0.000851063839123904	0.9636492518834071	False	False	False	True	True	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	IL1A	lipid_loader_repair	12	-0.0912286317569255	0.7779647906315891	6	-0.4928053803045812	0.32063258286582746	0.2902079538527053	0.1968110502323354	False	False	False	False	False	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	IL1A	lysosomal_apc	12	0.0736846641113629	0.8199729645096171	6	-0.23190841426097936	0.6583735712609272	0.2902079538527053	0.1968110502323354	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	IL1A	c15_mocci_costate	22	-0.050508541856883644	0.8233647824594448	9	-0.4894906940904388	0.18108266951689933	0.002791849050227507	0.8849275803762865	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	IL1A	lipid_loader_repair	6	0.08571428571428573	0.8717434402332361	3			0.19262864104368904	0.1414286557129631	False	False	False	False	False	False
