gene	tested_compartment_count	positive_compartment_count	negative_compartment_count	positive_fdr10_compartment_count	negative_fdr10_compartment_count	positive_disease_count	negative_disease_count	positive_diseases	negative_diseases	best_positive_p	best_positive_fdr	max_positive_delta_log2_cpm	median_positive_hedges_g	best_negative_p	min_negative_delta_log2_cpm	top_positive_compartments	in_lipid_lysosomal_myeloid_neighborhood	ms_wm_delta_log2	ms_wm_hedges_g	ms_wm_p	ms_wm_fdr	opentargets_disease_count	opentargets_diseases	opentargets_max_overall	opentargets_max_genetic_association	opentargets_max_known_drug_or_clinical	opentargets_channels_present	existing_priority_score	existing_weighted_evidence_score	existing_ms_anchor_score	existing_positive_disease_count	existing_negative_disease_count	existing_positive_diseases	existing_negative_diseases	existing_prior_flag	ms_positive_nominal	ms_positive_trend	genetic_or_target_db_breadth	discovery_priority_score
METTL6	17	1	1	0	0	1	1	psoriasis	Crohn disease	0.02438205504124214	0.40019800162873154	0.3857484993563727	2.6723093846468937	0.0208006858619332	-0.4639412297138321	psoriasis_keratinocyte:0.386,p=0.024	False	1.406881376557812	0.8883424657442821	0.047962919164778	0.8766654477139005															True	True	0.0	7.0
RNF130	17	1	1	0	0	1	1	Crohn disease	ulcerative colitis	0.035860396117115424	0.2555743852227623	0.5288387405158561	1.3078312351868526	0.047575083186628474	-0.7474409829351174	ibd_crohn_epithelial:0.529,p=0.036	False	0.2992607472009343	0.9818472387209244	0.036597285027283	0.8506970233122761															True	True	0.0	7.0
RGCC	17	1	1	0	0	1	1	ulcerative colitis	psoriasis	0.04231273895028879	0.35694930401815367	2.204716036650289	1.3864056409830503	0.00884198815427083	-1.8545884227014016	ibd_uc_stromal:2.2,p=0.042	False	0.9219525630233516	1.5044943433337354	0.0025194175613479	0.8344760564031432															True	True	0.0	7.0
SMIM15	17	1	1	0	0	1	1	psoriasis	ulcerative colitis	0.044067534079513866	0.4067867496825199	0.4478854060755464	1.927059502485658	0.04295490839400094	-0.6644193493423884	psoriasis_keratinocyte:0.448,p=0.044	False	0.3976713549379962	0.8930511558307864	0.0452822621489489	0.8720558158456704															True	True	0.0	7.0
RFC1	17	1	1	0	0	1	1	type 1 diabetes mellitus	ulcerative colitis	0.04409540304678394	0.49491055502375064	0.2978235366330839	0.5788804057098736	0.004751224067188963	-0.5444263562091649	t1d_beta_cell:0.298,p=0.044	False	0.3404925337775211	1.2512340586267436	0.0135141100207102	0.8372898579012464															True	True	0.0	7.0
SUZ12	17	1	1	0	0	1	1	Crohn disease	type 1 diabetes mellitus	0.044766074678807236	0.27765783149987794	0.6650683943875482	1.229862723231759	0.035749741495242536	-0.4487444963001881	ibd_crohn_epithelial:0.665,p=0.045	False	0.2646337745984795	1.1304953324127112	0.0176315199800565	0.8372898579012464															True	True	0.0	7.0
PSAP	17	1	1	0	0	1	1	type 1 diabetes mellitus	ulcerative colitis	0.045403315041410604	0.4706848767927839	0.31935888809946	1.239755971925776	0.0018486732404450557	-0.7173397912575386	t1d_ductal_cell:0.319,p=0.045	False	0.4733416802617221	1.0871349135762929	0.0222704205658317	0.8451477443363756															True	True	0.0	7.0
ZNF385A	16	1	1	0	0	1	1	psoriasis	ulcerative colitis	0.04814234093303147	0.7297013371935511	0.5816679642753364	2.0625973834727356	0.01529109573346895	-1.3305892748405799	psoriasis_skin_apc:0.582,p=0.048	False	0.6679707366402532	1.1656212156447276	0.0201759980059946	0.8372898579012464															True	True	0.0	7.0
RCAN1	17	1	1	0	0	1	1	Crohn disease	type 1 diabetes mellitus	0.04964913489834773	0.6015662861865965	0.7738253900551681	1.1961904926940354	0.013225278475735711	-0.9915973104873022	ibd_crohn_stromal:0.774,p=0.05	False	0.6944959753465589	0.987479572162316	0.0277564069911357	0.8506970233122761															True	True	0.0	7.0
NEURL3	16	2	0	1	0	1	0	type 1 diabetes mellitus		5.17206199340863e-07	0.0019889164395652885	2.949133725453408	1.7875140818615283			t1d_stellate_cell:2.95,p=5.2e-07;t1d_endothelial_cell:1.73,p=0.0046	False	0.4594153447596172	0.175474186819974	0.6807838003153756	0.9604923293082236															False	False	0.0	7.0
FAM3B	15	2	0	1	0	1	0	type 1 diabetes mellitus		4.702575039383298e-06	0.007233500925579389	2.6566594669675596	1.2284619639876455			t1d_stellate_cell:2.66,p=4.7e-06;t1d_ductal_cell:0.482,p=0.017	False	-0.3198020804809922	-0.1145850756624659	0.7913760231199122	0.9748761262929334															False	False	0.0	7.0
ERGIC3	17	4	1	2	0	1	1	type 1 diabetes mellitus	psoriasis	6.7361927038253e-06	0.01856308637285134	0.8314408909782607	1.3206278310049555	0.009863894410760361	-0.3671027575872987	t1d_acinar_cell:0.424,p=6.7e-06;t1d_ductal_cell:0.486,p=2.8e-05;t1d_endothelial_cell:0.831,p=0.0021;t1d_stellate_cell:0.479,p=0.0034	False	-0.0025542816786003	-0.0077822360531905	0.9853481232291548	0.9986975177820756															False	False	0.0	7.0
PSMB8-AS1	14	2	0	1	0	1	0	type 1 diabetes mellitus		2.95185361350588e-05	0.023897585412077604	2.232653225974013	1.3863721761486647			t1d_stellate_cell:2.23,p=3e-05;t1d_ductal_cell:1.9,p=0.017	False	-0.4055579787076535	-0.5196658010893983	0.2482234729008888	0.9004758652001262															False	False	0.0	7.0
DEFB1	17	4	2	4	0	1	2	type 1 diabetes mellitus	psoriasis;ulcerative colitis	6.561942743374669e-05	0.037456673445705635	3.7702593862717118	1.5333216339299025	0.002849200278527426	-3.6904594451846986	t1d_ductal_cell:0.642,p=6.6e-05;t1d_stellate_cell:3.77,p=9.1e-05;t1d_endothelial_cell:3.1,p=0.00044;t1d_beta_cell:2.95,p=0.00051	False																			False	False	0.0	7.0
CENPO	17	2	0	1	0	1	0	type 1 diabetes mellitus		7.735677705517262e-05	0.026011989852572345	1.4020559182847414	1.4503380524619454			t1d_beta_cell:0.999,p=7.7e-05;t1d_endothelial_cell:1.4,p=0.019	False	0.8141227984392216	0.4451246247000692	0.2902920342863724	0.9055783835864206															False	False	0.0	7.0
CEP43	8	2	0	1	0	1	0	type 1 diabetes mellitus		8.255222939903834e-05	0.04400440570346118	2.5518158735977448	1.255573056015113			t1d_endothelial_cell:2.55,p=8.3e-05;t1d_stellate_cell:1.46,p=0.016	False																			False	False	0.0	7.0
SELENOT	17	2	0	1	0	1	0	type 1 diabetes mellitus		8.58981894322848e-05	0.05344458089899823	0.5198993597434542	1.2535418656009139			t1d_acinar_cell:0.452,p=8.6e-05;t1d_stellate_cell:0.52,p=0.017	False																			False	False	0.0	7.0
OMA1	17	2	0	1	0	1	0	type 1 diabetes mellitus		0.00010313413347925513	0.037771648599473864	2.3589574911576072	1.4148525369717577			t1d_stellate_cell:2.36,p=0.0001;t1d_ductal_cell:1.72,p=0.036	False	-0.2930273333590669	-0.604738974699455	0.1630837430289197	0.8989378106274888															False	False	0.0	7.0
WBP1	17	2	0	1	0	1	0	type 1 diabetes mellitus		0.00010634918585148461	0.03804332969226829	2.5949117013839276	1.8732998890867272			t1d_stellate_cell:1.83,p=0.00011;t1d_endothelial_cell:2.59,p=0.017	False	-0.3050541073176109	-0.6294167008969679	0.1561161030632177	0.8989378106274888															False	False	0.0	7.0
OCLN	14	2	0	1	0	1	0	type 1 diabetes mellitus		0.00010833947255968956	0.04776255334340176	2.401095061169185	1.2735279385323954			t1d_endothelial_cell:2.4,p=0.00011;t1d_stellate_cell:1.81,p=0.0085	False	-0.7134295730499005	-0.3132392399458094	0.4745146494010509	0.9252129554224172															False	False	0.0	7.0
ARSL	7	2	0	1	0	1	0	type 1 diabetes mellitus		0.00011410701031274553	0.04776255334340176	2.7783867612264457	1.631355564148033			t1d_endothelial_cell:2.78,p=0.00011;t1d_stellate_cell:1.21,p=0.039	False																			False	False	0.0	7.0
TNFRSF14	14	2	0	1	0	1	0	type 1 diabetes mellitus		0.00013828638833904942	0.09950466044492222	1.2602069634976938	1.4974727957523124			t1d_ductal_cell:1.16,p=0.00014;t1d_acinar_cell:1.26,p=0.021	False	0.1181719314021272	0.2719519565406414	0.5322230065988012	0.9357323188472788															False	False	0.0	7.0
LETM2	17	2	0	1	0	1	0	type 1 diabetes mellitus		0.00015585262527137358	0.04994427254008892	1.830835160586049	1.217296310708363			t1d_stellate_cell:1.83,p=0.00016;t1d_endothelial_cell:1.28,p=0.003	False	-0.2081246558051148	-0.166319956752591	0.7000291962193578	0.9646161727383372															False	False	0.0	7.0
NLE1	14	2	0	1	0	1	0	type 1 diabetes mellitus		0.00018672036789872367	0.058389208394655806	2.026595549934598	0.9664777606208619			t1d_endothelial_cell:2.03,p=0.00019;t1d_ductal_cell:1.02,p=0.05	False	-0.9759238569874196	-0.3391762456896485	0.4428269403448411	0.9214560346888634															False	False	0.0	7.0
KRTCAP2	17	4	0	0	0	1	0	type 1 diabetes mellitus		0.0003747476660480845	0.14240422227261834	0.9746922758559169	0.9011103101781859			t1d_acinar_cell:0.781,p=0.00037;t1d_ductal_cell:0.614,p=0.026;t1d_endothelial_cell:0.975,p=0.046;t1d_stellate_cell:0.633,p=0.047	False	-0.1555459067487206	-0.1390722061119902	0.7534710303344919	0.9704406130189244															False	False	0.0	7.0
RCC1	17	2	0	1	0	1	0	type 1 diabetes mellitus		0.000402347575869364	0.08307390015821639	2.0103550327314013	1.1051899786749098			t1d_endothelial_cell:2.01,p=0.0004;t1d_stellate_cell:1.62,p=0.0041	False	-0.5003869623118486	-0.7377578089645322	0.0917003093522136	0.8989378106274888															False	False	0.0	7.0
THAP1	17	2	0	1	0	1	0	type 1 diabetes mellitus		0.0005098720417243817	0.08849560581493457	1.0836399279834552	1.5848211158708783			t1d_endothelial_cell:1.08,p=0.00051;t1d_ductal_cell:0.978,p=0.0011	False	-0.0241383146411404	-0.0295919900669081	0.9463349242307848	0.9944057947422876															False	False	0.0	7.0
LIPE-AS1	17	2	0	1	0	1	0	type 1 diabetes mellitus		0.0005124083792578932	0.0708238863211848	1.711021009064674	1.0217630577864392			t1d_beta_cell:1.3,p=0.00051;t1d_endothelial_cell:1.71,p=0.041	False	0.6432359663887202	0.2460988283899626	0.5648870968963059	0.9421446607973148															False	False	0.0	7.0
HNF1B	7	2	0	1	0	1	0	type 1 diabetes mellitus		0.0005143175781274681	0.09371342307773617	1.9234165636633758	3.7708793630661206			t1d_stellate_cell:1.92,p=0.00051;t1d_beta_cell:1.19,p=0.041	False																			False	False	0.0	7.0
NEK10	17	2	0	1	0	1	0	type 1 diabetes mellitus		0.0005283126451554242	0.08849560581493457	1.7685953069347258	1.0515950715385372			t1d_endothelial_cell:1.77,p=0.00053;t1d_stellate_cell:1.43,p=0.0067	False	0.2272838830896271	0.1063167659212751	0.8052595839821791	0.9759590255931256															False	False	0.0	7.0
NOL12	17	4	0	0	0	1	0	type 1 diabetes mellitus		0.0005564710880472934	0.15701052588320005	1.5725799718117708	0.9997892208058485			t1d_acinar_cell:1.21,p=0.00056;t1d_stellate_cell:1.06,p=0.0054;t1d_endothelial_cell:1.57,p=0.0059;t1d_ductal_cell:0.852,p=0.022	False	0.1471547280863152	0.2106375233728264	0.6116187120654477	0.9476308467322015															False	False	0.0	7.0
MPP3	16	2	0	1	0	1	0	type 1 diabetes mellitus		0.0006128906134196014	0.09861728985205606	1.8176371185664482	1.0718361409762687			t1d_stellate_cell:1.82,p=0.00061;t1d_endothelial_cell:1.4,p=0.016	False	-2.247877859572953	-1.1565912912349894	0.0120367837693212	0.8349413280632139															False	False	0.0	7.0
CCNYL1	17	2	0	1	0	1	0	type 1 diabetes mellitus		0.0006388196033465999	0.09037522888456202	1.9946529460089866	0.9654069448373169			t1d_endothelial_cell:1.99,p=0.00064;t1d_stellate_cell:1.16,p=0.023	False	-0.1689759375770059	-0.2501788982815626	0.5593463411491278	0.9406413795302578															False	False	0.0	7.0
CHRNE	17	2	0	1	0	1	0	type 1 diabetes mellitus		0.0006455240340162525	0.09861728985205606	1.526954290917607	1.1569799191696353			t1d_stellate_cell:1.42,p=0.00065;t1d_endothelial_cell:1.53,p=0.037	False	-1.2448756514532286	-0.6788984925874156	0.1478560915743837	0.8989378106274888															False	False	0.0	7.0
NBPF20	17	2	0	1	0	1	0	type 1 diabetes mellitus		0.000658961429743111	0.09093123148148728	2.0491001701694556	1.2522518284934558			t1d_endothelial_cell:2.05,p=0.00066;t1d_stellate_cell:1.49,p=0.0014	False	-1.8510832207429444	-0.8657952057237475	0.0516542768925531	0.8815737414592851															False	False	0.0	7.0
KIF3C	17	2	0	1	0	1	0	type 1 diabetes mellitus		0.0008280117821599357	0.09371253347867894	2.012009606788434	0.9350469485503468			t1d_endothelial_cell:2.01,p=0.00083;t1d_stellate_cell:1.06,p=0.032	False	-0.7513594859025972	-0.8316853774370543	0.0810083346284856	0.8989378106274888															False	False	0.0	7.0
PWWP3A	8	4	0	0	0	1	0	type 1 diabetes mellitus		0.0008982140917345921	0.1609348538771345	1.583986318423336	1.0104875079222195			t1d_ductal_cell:1.05,p=0.0009;t1d_beta_cell:0.94,p=0.025;t1d_endothelial_cell:1.58,p=0.031;t1d_acinar_cell:0.746,p=0.043	False																			False	False	0.0	7.0
SH3D19	15	2	0	1	0	1	0	type 1 diabetes mellitus		0.0009135101953028802	0.09760505086736157	1.7185240674482185	1.2305792250037064			t1d_endothelial_cell:1.72,p=0.00091;t1d_beta_cell:1.55,p=0.003	False	-0.4541249659763631	-0.1733875336732893	0.688509056204129	0.9632853705790064															False	False	0.0	7.0
MRPL53	17	4	0	0	0	1	0	type 1 diabetes mellitus		0.000930588693315952	0.15529868073659886	2.4257353187474058	1.0209248647241305			t1d_acinar_cell:2.43,p=0.00093;t1d_endothelial_cell:2.25,p=0.0026;t1d_stellate_cell:2.06,p=0.0034;t1d_ductal_cell:1.8,p=0.011	False	0.1736084325546727	0.2711346853973847	0.5268960419291447	0.9357323188472788															False	False	0.0	7.0
CYP3A5	17	2	0	1	0	1	0	type 1 diabetes mellitus		0.0009406229491849476	0.09769447672393981	2.0742674174979197	1.2232555729156362			t1d_endothelial_cell:2.07,p=0.00094;t1d_ductal_cell:0.662,p=0.036	False	0.7200580075016827	0.3534016744058816	0.4120186853332406	0.9182855687364296															False	False	0.0	7.0
PSMG3-AS1	17	2	0	1	0	1	0	type 1 diabetes mellitus		0.0009569952118451385	0.09577357438543044	1.5532131125501085	1.1448945882347523			t1d_beta_cell:0.957,p=0.00096;t1d_endothelial_cell:1.55,p=0.029	False	-0.942757343660122	-0.5274553590818458	0.2505631180293644	0.9004758652001262															False	False	0.0	7.0
FAM160B1	9	2	0	1	0	1	0	Crohn disease		0.0010889882923993373	0.09164862339076742	0.8906856516006934	1.8992980190307995			ibd_crohn_epithelial:0.891,p=0.0011;ibd_crohn_stromal:0.785,p=0.031	False	-0.2490036032010021	-0.4873670219258995	0.2598835602697394	0.9049965616313804															False	False	0.0	7.0
NFYB	17	4	0	0	0	1	0	type 1 diabetes mellitus		0.001162177475008939	0.18269210628371652	0.6527720512012349	0.897806756219266			t1d_ductal_cell:0.582,p=0.0012;t1d_acinar_cell:0.653,p=0.0088;t1d_beta_cell:0.509,p=0.01;t1d_endothelial_cell:0.52,p=0.014	False	0.1883389600827136	0.3229377280635487	0.4419603304100158	0.9214560346888634															False	False	0.0	7.0
MRPL50	17	4	0	0	0	1	0	type 1 diabetes mellitus		0.001210462498808342	0.130245251762822	0.5124311968479365	1.0049765304222427			t1d_stellate_cell:0.46,p=0.0012;t1d_beta_cell:0.512,p=0.0035;t1d_acinar_cell:0.467,p=0.0058;t1d_endothelial_cell:0.353,p=0.05	False	-0.1369124892832012	-0.2647185619495864	0.5326395377459668	0.9357323188472788															False	False	0.0	7.0
QARS1	8	4	0	0	0	1	0	type 1 diabetes mellitus		0.0012205614054491166	0.18463614450193783	0.8753432291892755	1.1546105969727136			t1d_ductal_cell:0.767,p=0.0012;t1d_acinar_cell:0.43,p=0.0092;t1d_stellate_cell:0.875,p=0.019;t1d_endothelial_cell:0.859,p=0.041	False																			False	False	0.0	7.0
BSCL2	16	4	0	0	0	1	0	type 1 diabetes mellitus		0.0016523656406768699	0.20395087904147174	2.0278170599061367	1.2543741491621376			t1d_ductal_cell:2.03,p=0.0017;t1d_acinar_cell:1.19,p=0.011;t1d_endothelial_cell:2.02,p=0.012;t1d_stellate_cell:1.16,p=0.047	False	-1.7503594527192403	-0.5550117189839219	0.200059612251201	0.8993702893651148															False	False	0.0	7.0
ZNG1B	8	4	0	0	0	1	0	type 1 diabetes mellitus		0.0018514619165617586	0.17954458955996494	1.5208570348212436	0.8541786794151573			t1d_ductal_cell:1.12,p=0.0019;t1d_endothelial_cell:1.47,p=0.0039;t1d_stellate_cell:1.52,p=0.013;t1d_acinar_cell:0.786,p=0.024	False																			False	False	0.0	7.0
TMEM51	17	2	0	0	0	1	0	type 1 diabetes mellitus		0.003657173891197276	0.2515474958407874	1.1429208438308711	0.9075175178429428			t1d_ductal_cell:0.566,p=0.0037;t1d_stellate_cell:1.14,p=0.008	False	0.4716179681611496	0.735468601558546	0.0931285625278219	0.8989378106274888															False	True	0.0	7.0
PAM16	14	4	0	0	0	1	0	type 1 diabetes mellitus		0.0037421391419969066	0.19467811332466867	1.7232995487758602	0.7760291333654732			t1d_stellate_cell:1.72,p=0.0037;t1d_acinar_cell:1.2,p=0.018;t1d_ductal_cell:1.1,p=0.037;t1d_beta_cell:0.941,p=0.045	False	0.3592386127347087	0.1191523370864997	0.7790900781530798	0.9743465916612494															False	False	0.0	7.0
RAB11B-AS1	17	4	0	0	0	1	0	type 1 diabetes mellitus		0.003811639547407719	0.1791939712149001	2.055667202520705	1.006393983307162			t1d_endothelial_cell:2.06,p=0.0038;t1d_stellate_cell:1.39,p=0.013;t1d_acinar_cell:1.14,p=0.028;t1d_ductal_cell:1.08,p=0.038	False	0.0547471447873131	0.0200491952082823	0.9622923573357328	0.995706860815788															False	False	0.0	7.0
NMNAT1	17	4	0	0	0	1	0	type 1 diabetes mellitus		0.004769735762400348	0.19083453231731579	1.617559645504278	1.0191893948778288			t1d_endothelial_cell:1.62,p=0.0048;t1d_ductal_cell:0.629,p=0.011;t1d_acinar_cell:0.99,p=0.023;t1d_beta_cell:0.92,p=0.036	False	-0.2652885251088488	-0.3462615890705387	0.4149908486610433	0.9185195974256102															False	False	0.0	7.0
INO80B	17	4	0	0	0	1	0	type 1 diabetes mellitus		0.00521240216075553	0.28241207922040795	1.6743635525214373	1.0392438659933427			t1d_ductal_cell:1.37,p=0.0052;t1d_endothelial_cell:1.67,p=0.021;t1d_acinar_cell:1.14,p=0.024;t1d_beta_cell:1.34,p=0.027	False	-0.410216652836068	-0.1465365606430285	0.7279350194954296	0.9678790459468952															False	False	0.0	7.0
RNF207	17	4	0	0	0	1	0	type 1 diabetes mellitus		0.00736755911448891	0.23258044568238853	2.4057898156776076	1.5400353388429			t1d_endothelial_cell:2.41,p=0.0074;t1d_ductal_cell:1.44,p=0.012;t1d_acinar_cell:1.47,p=0.035;t1d_stellate_cell:1.76,p=0.044	False	0.2816628333259583	0.1207675078466058	0.7740358728093141	0.9733233960040236															False	False	0.0	7.0
SLC25A17	17	4	0	0	0	1	0	type 1 diabetes mellitus		0.007554942018239033	0.2326150904699183	0.9909222278747718	0.7757580435823963			t1d_endothelial_cell:0.991,p=0.0076;t1d_ductal_cell:0.447,p=0.016;t1d_stellate_cell:0.769,p=0.029;t1d_acinar_cell:0.397,p=0.034	False	-0.1596388327638545	-0.2185437684377929	0.612361560021669	0.9476308467322015															False	False	0.0	7.0
NKIRAS2	17	2	0	0	0	1	0	psoriasis		0.008423243555985177	0.5232404153085454	0.6353879595916414	4.1206422919154875			psoriasis_skin_stromal:0.356,p=0.0084;psoriasis_skin_apc:0.635,p=0.015	False	0.2844848322391424	0.6392871374715972	0.141507458866651	0.8989378106274888															False	True	0.0	7.0
MRPS17	16	4	0	0	0	1	0	type 1 diabetes mellitus		0.008440440682935407	0.3324895108741198	1.1014152486002695	0.822295801644972			t1d_ductal_cell:0.72,p=0.0084;t1d_acinar_cell:0.875,p=0.021;t1d_stellate_cell:1.1,p=0.024;t1d_endothelial_cell:0.569,p=0.037	False	-0.229159996109578	-0.3592454694757138	0.4052385806841692	0.9169361006874864															False	False	0.0	7.0
XCL2	6	2	0	0	0	1	0	Sjogren syndrome		0.010027770784874964	0.8414957034907469	1.0909743200416238	1.2592780748882402			sjogren_gland_stromal:1.09,p=0.01;sjogren_gland_epithelial:0.425,p=0.022	False	1.76466536735284	0.6841856914774809	0.1208378580123067	0.8989378106274888															False	True	0.0	7.0
MBD4	17	2	0	0	0	1	0	psoriasis		0.011539235183558809	0.3849693710143581	1.0373984722659584	2.835303136778415			psoriasis_keratinocyte:1.04,p=0.012;psoriasis_skin_apc:0.827,p=0.041	False	0.2826033190241652	0.6829818018679498	0.1170758395553347	0.8989378106274888															False	True	0.0	7.0
H1-0	8	4	0	0	0	1	0	type 1 diabetes mellitus		0.012510360373310611	0.27912400880825183	0.9483640460630873	0.8086715566963807			t1d_endothelial_cell:0.585,p=0.013;t1d_ductal_cell:0.632,p=0.018;t1d_beta_cell:0.527,p=0.027;t1d_stellate_cell:0.948,p=0.048	False																			False	False	0.0	7.0
H4C11	8	4	0	0	0	1	0	type 1 diabetes mellitus		0.012538156212629017	0.38526382587098357	2.5420786729585427	1.5921045495069044			t1d_acinar_cell:2.49,p=0.013;t1d_ductal_cell:2.02,p=0.028;t1d_endothelial_cell:2.54,p=0.037;t1d_stellate_cell:2.35,p=0.046	False																			False	False	0.0	7.0
SLC35F6	17	2	0	0	0	1	0	type 1 diabetes mellitus		0.015077895695499017	0.33810579193032625	0.6252503069217683	1.1490920104719489			t1d_acinar_cell:0.55,p=0.015;t1d_stellate_cell:0.625,p=0.019	False	0.5334176893691893	0.8165379371390317	0.0644905359674014	0.8989378106274888															False	True	0.0	7.0
GORAB	17	2	0	0	0	1	0	type 1 diabetes mellitus		0.02123088544826893	0.3372003105655936	1.7094164401890524	1.0409891842449532			t1d_endothelial_cell:1.71,p=0.021;t1d_ductal_cell:1.44,p=0.024	False	0.6021606329360241	0.7951033380690065	0.0694675190965332	0.8989378106274888															False	True	0.0	7.0
