analysis	disease_name	compartment	gene	module	group	gene_metric	module_metric	n	spearman_r	spearman_p	relationship
ibd_crohn_myeloid	Crohn disease	colon myeloid	TNFAIP3	mixscale_validated_ifng_readout	all_donors	mean_log_norm	high_fraction	12	0.14685314685314685	0.6487957097846665	flat
ibd_crohn_myeloid	Crohn disease	colon myeloid	TNFAIP3	mixscale_validated_ifng_readout	all_donors	detection_fraction	mean_score	12	0.04195804195804196	0.8969858708195542	flat
ibd_crohn_myeloid	Crohn disease	colon myeloid	TNFAIP3	mixscale_validated_ifng_readout	all_donors	detection_fraction	high_fraction	12	0.1258741258741259	0.696683109395766	flat
ibd_crohn_myeloid	Crohn disease	colon myeloid	TNFAIP3	mixscale_validated_ifng_readout	case_only	mean_log_norm	mean_score	6	0.028571428571428574	0.9571545189504373	flat
ibd_crohn_myeloid	Crohn disease	colon myeloid	TNFAIP3	mixscale_validated_ifng_readout	case_only	mean_log_norm	high_fraction	6	0.08571428571428573	0.8717434402332361	flat
ibd_crohn_myeloid	Crohn disease	colon myeloid	TNFAIP3	mixscale_validated_ifng_readout	case_only	detection_fraction	mean_score	6	0.6	0.208	weak_positive
ibd_crohn_myeloid	Crohn disease	colon myeloid	TNFAIP3	mixscale_validated_ifng_readout	case_only	detection_fraction	high_fraction	6	0.6571428571428573	0.1561749271137024	weak_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	hla_ii_apc	all_donors	mean_log_norm	mean_score	12	0.965034965034965	3.880985299627467e-07	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	hla_ii_apc	all_donors	mean_log_norm	high_fraction	12	0.9790209790209792	3.08980139854871e-08	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	hla_ii_apc	all_donors	detection_fraction	mean_score	12	0.9440559440559443	3.927261080965948e-06	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	hla_ii_apc	all_donors	detection_fraction	high_fraction	12	0.9510489510489512	2.038424632465578e-06	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	hla_ii_apc	case_only	mean_log_norm	mean_score	6	0.8857142857142858	0.01884548104956266	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	hla_ii_apc	case_only	mean_log_norm	high_fraction	6	0.942857142857143	0.004804664723032055	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	hla_ii_apc	case_only	detection_fraction	mean_score	6	0.8285714285714287	0.04156268221574335	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	hla_ii_apc	case_only	detection_fraction	high_fraction	6	0.8285714285714287	0.04156268221574335	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	ifn_apc	all_donors	mean_log_norm	mean_score	12	0.9300699300699302	1.1702227928659685e-05	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	ifn_apc	all_donors	mean_log_norm	high_fraction	12	0.9230769230769231	1.8621951098680993e-05	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	ifn_apc	all_donors	detection_fraction	mean_score	12	0.9440559440559443	3.927261080965948e-06	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	ifn_apc	all_donors	detection_fraction	high_fraction	12	0.9510489510489512	2.038424632465578e-06	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	ifn_apc	case_only	mean_log_norm	mean_score	6	0.8285714285714287	0.04156268221574335	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	ifn_apc	case_only	mean_log_norm	high_fraction	6	0.8285714285714287	0.04156268221574335	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	ifn_apc	case_only	detection_fraction	mean_score	6	0.942857142857143	0.004804664723032055	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	ifn_apc	case_only	detection_fraction	high_fraction	6	0.942857142857143	0.004804664723032055	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	lysosomal_apc	all_donors	mean_log_norm	mean_score	12	-0.44055944055944063	0.1517350357167303	weak_negative
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	lysosomal_apc	all_donors	mean_log_norm	high_fraction	12	-0.43356643356643365	0.15910576941219534	weak_negative
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	lysosomal_apc	all_donors	detection_fraction	mean_score	12	-0.3846153846153847	0.21702022575997731	weak_negative
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	lysosomal_apc	all_donors	detection_fraction	high_fraction	12	-0.3426573426573427	0.2755674509567803	weak_negative
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	lysosomal_apc	case_only	mean_log_norm	mean_score	6	-0.5428571428571429	0.26570262390670546	weak_negative
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	lysosomal_apc	case_only	mean_log_norm	high_fraction	6	-0.48571428571428577	0.3287230320699708	weak_negative
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	lysosomal_apc	case_only	detection_fraction	mean_score	6	-0.6	0.208	weak_negative
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	lysosomal_apc	case_only	detection_fraction	high_fraction	6	-0.4285714285714286	0.3965014577259473	weak_negative
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	mif_cd74_receptor_state	all_donors	mean_log_norm	mean_score	12	0.9020979020979022	5.997857446537692e-05	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	mif_cd74_receptor_state	all_donors	mean_log_norm	high_fraction	12	0.9300699300699302	1.1702227928659685e-05	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	mif_cd74_receptor_state	all_donors	detection_fraction	mean_score	12	0.9020979020979022	5.997857446537692e-05	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	mif_cd74_receptor_state	all_donors	detection_fraction	high_fraction	12	0.9230769230769231	1.8621951098680993e-05	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	mif_cd74_receptor_state	case_only	mean_log_norm	mean_score	6	0.8285714285714287	0.04156268221574335	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	mif_cd74_receptor_state	case_only	mean_log_norm	high_fraction	6	0.8857142857142858	0.01884548104956266	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	mif_cd74_receptor_state	case_only	detection_fraction	mean_score	6	0.8857142857142858	0.01884548104956266	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	mif_cd74_receptor_state	case_only	detection_fraction	high_fraction	6	0.942857142857143	0.004804664723032055	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	mixscale_validated_ifng_readout	all_donors	mean_log_norm	mean_score	12	0.9020979020979022	5.997857446537692e-05	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	mixscale_validated_ifng_readout	all_donors	mean_log_norm	high_fraction	12	0.8951048951048951	8.366586429091719e-05	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	mixscale_validated_ifng_readout	all_donors	detection_fraction	mean_score	12	0.8881118881118882	0.00011413359814618024	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	mixscale_validated_ifng_readout	all_donors	detection_fraction	high_fraction	12	0.8951048951048951	8.366586429091719e-05	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	mixscale_validated_ifng_readout	case_only	mean_log_norm	mean_score	6	0.8857142857142858	0.01884548104956266	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	mixscale_validated_ifng_readout	case_only	mean_log_norm	high_fraction	6	0.7714285714285715	0.07239650145772594	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	mixscale_validated_ifng_readout	case_only	detection_fraction	mean_score	6	0.7714285714285715	0.07239650145772594	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CD74	mixscale_validated_ifng_readout	case_only	detection_fraction	high_fraction	6	0.7142857142857143	0.11078717201166179	weak_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	hla_ii_apc	all_donors	mean_log_norm	mean_score	12	0.7075317330217298	0.01005435545518543	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	hla_ii_apc	all_donors	mean_log_norm	high_fraction	12	0.7320501594135719	0.006792930007505311	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	hla_ii_apc	all_donors	detection_fraction	mean_score	12	0.6795106742881959	0.015070229310932323	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	hla_ii_apc	all_donors	detection_fraction	high_fraction	12	0.7320501594135719	0.006792930007505311	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	hla_ii_apc	case_only	mean_log_norm	mean_score	6	0.7142857142857143	0.11078717201166179	weak_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	hla_ii_apc	case_only	mean_log_norm	high_fraction	6	0.942857142857143	0.004804664723032055	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	hla_ii_apc	case_only	detection_fraction	mean_score	6	0.5428571428571429	0.26570262390670546	weak_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	hla_ii_apc	case_only	detection_fraction	high_fraction	6	0.8857142857142858	0.01884548104956266	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	ifn_apc	all_donors	mean_log_norm	mean_score	12	0.6900185713132712	0.013012243184083052	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	ifn_apc	all_donors	mean_log_norm	high_fraction	12	0.6830133066298876	0.014359366083483243	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	ifn_apc	all_donors	detection_fraction	mean_score	12	0.6970238359966545	0.011760970883598036	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	ifn_apc	all_donors	detection_fraction	high_fraction	12	0.7110343653634216	0.009528761167698624	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	ifn_apc	case_only	mean_log_norm	mean_score	6	0.6	0.208	weak_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	ifn_apc	case_only	mean_log_norm	high_fraction	6	0.6	0.208	weak_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	ifn_apc	case_only	detection_fraction	mean_score	6	0.6571428571428573	0.1561749271137024	weak_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	ifn_apc	case_only	detection_fraction	high_fraction	6	0.6571428571428573	0.1561749271137024	weak_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	lysosomal_apc	all_donors	mean_log_norm	mean_score	12	-0.20665530815981217	0.5193022970166131	flat
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	lysosomal_apc	all_donors	mean_log_norm	high_fraction	12	-0.2031526758181204	0.5265630529109769	flat
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	lysosomal_apc	all_donors	detection_fraction	mean_score	12	-0.1015763379090602	0.753434083780813	flat
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	lysosomal_apc	all_donors	detection_fraction	high_fraction	12	-0.07005264683383464	0.8287278541011254	flat
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	lysosomal_apc	case_only	mean_log_norm	mean_score	6	-0.14285714285714288	0.7871720116618076	flat
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	lysosomal_apc	case_only	mean_log_norm	high_fraction	6	-0.14285714285714288	0.7871720116618076	flat
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	lysosomal_apc	case_only	detection_fraction	mean_score	6	0.028571428571428574	0.9571545189504373	flat
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	lysosomal_apc	case_only	detection_fraction	high_fraction	6	0.14285714285714288	0.7871720116618076	flat
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	mif_cd74_receptor_state	all_donors	mean_log_norm	mean_score	12	0.6795106742881959	0.015070229310932323	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	mif_cd74_receptor_state	all_donors	mean_log_norm	high_fraction	12	0.7320501594135719	0.006792930007505311	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	mif_cd74_receptor_state	all_donors	detection_fraction	mean_score	12	0.6374790861878952	0.025754387074544943	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	mif_cd74_receptor_state	all_donors	detection_fraction	high_fraction	12	0.6900185713132712	0.013012243184083052	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	mif_cd74_receptor_state	case_only	mean_log_norm	mean_score	6	0.5428571428571429	0.26570262390670546	weak_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	mif_cd74_receptor_state	case_only	mean_log_norm	high_fraction	6	0.6	0.208	weak_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	mif_cd74_receptor_state	case_only	detection_fraction	mean_score	6	0.4285714285714286	0.3965014577259473	weak_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	mif_cd74_receptor_state	case_only	detection_fraction	high_fraction	6	0.48571428571428577	0.3287230320699708	weak_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	mixscale_validated_ifng_readout	all_donors	mean_log_norm	mean_score	12	0.7390554240969553	0.006027815593903072	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	mixscale_validated_ifng_readout	all_donors	mean_log_norm	high_fraction	12	0.7145369977051133	0.009023925139442522	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	mixscale_validated_ifng_readout	all_donors	detection_fraction	mean_score	12	0.7460606887803388	0.00532943475257012	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	mixscale_validated_ifng_readout	all_donors	detection_fraction	high_fraction	12	0.7425580564386471	0.005670528788029262	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	mixscale_validated_ifng_readout	case_only	mean_log_norm	mean_score	6	0.8285714285714287	0.04156268221574335	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	mixscale_validated_ifng_readout	case_only	mean_log_norm	high_fraction	6	0.7714285714285715	0.07239650145772594	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	mixscale_validated_ifng_readout	case_only	detection_fraction	mean_score	6	0.7714285714285715	0.07239650145772594	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CIITA	mixscale_validated_ifng_readout	case_only	detection_fraction	high_fraction	6	0.8285714285714287	0.04156268221574335	feedback_like_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CLEC16A	hla_ii_apc	all_donors	mean_log_norm	mean_score	12	0.2937062937062937	0.3541476412329215	weak_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CLEC16A	hla_ii_apc	all_donors	mean_log_norm	high_fraction	12	0.2517482517482518	0.4299187850328841	weak_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CLEC16A	hla_ii_apc	all_donors	detection_fraction	mean_score	12	0.14685314685314685	0.6487957097846665	flat
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CLEC16A	hla_ii_apc	all_donors	detection_fraction	high_fraction	12	0.15384615384615385	0.6330906812462617	flat
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CLEC16A	hla_ii_apc	case_only	mean_log_norm	mean_score	6	-0.48571428571428577	0.3287230320699708	weak_negative
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CLEC16A	hla_ii_apc	case_only	mean_log_norm	high_fraction	6	-0.7142857142857143	0.11078717201166179	weak_negative
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CLEC16A	hla_ii_apc	case_only	detection_fraction	mean_score	6	0.028571428571428574	0.9571545189504373	flat
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CLEC16A	hla_ii_apc	case_only	detection_fraction	high_fraction	6	0.08571428571428573	0.8717434402332361	flat
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CLEC16A	ifn_apc	all_donors	mean_log_norm	mean_score	12	0.1328671328671329	0.6805975082860817	flat
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CLEC16A	ifn_apc	all_donors	mean_log_norm	high_fraction	12	0.1188811188811189	0.712884219214772	flat
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CLEC16A	ifn_apc	all_donors	detection_fraction	mean_score	12	0.1188811188811189	0.712884219214772	flat
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CLEC16A	ifn_apc	all_donors	detection_fraction	high_fraction	12	0.18181818181818185	0.5717012385276553	flat
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CLEC16A	ifn_apc	case_only	mean_log_norm	mean_score	6	-0.942857142857143	0.004804664723032055	brake_like_negative
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CLEC16A	ifn_apc	case_only	mean_log_norm	high_fraction	6	-0.942857142857143	0.004804664723032055	brake_like_negative
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CLEC16A	ifn_apc	case_only	detection_fraction	mean_score	6	0.2	0.7040000000000001	flat
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CLEC16A	ifn_apc	case_only	detection_fraction	high_fraction	6	0.2	0.7040000000000001	flat
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CLEC16A	lysosomal_apc	all_donors	mean_log_norm	mean_score	12	0.2027972027972028	0.5273023541661079	flat
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CLEC16A	lysosomal_apc	all_donors	mean_log_norm	high_fraction	12	-0.027972027972027972	0.9312343512018807	flat
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CLEC16A	lysosomal_apc	all_donors	detection_fraction	mean_score	12	0.2447552447552448	0.44326193645018325	flat
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CLEC16A	lysosomal_apc	all_donors	detection_fraction	high_fraction	12	0.3846153846153847	0.21702022575997731	weak_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CLEC16A	lysosomal_apc	case_only	mean_log_norm	mean_score	6	0.3142857142857143	0.5440932944606415	weak_positive
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CLEC16A	lysosomal_apc	case_only	mean_log_norm	high_fraction	6	0.08571428571428573	0.8717434402332361	flat
ibd_uc_epithelial	ulcerative colitis	colon epithelial	CLEC16A	lysosomal_apc	case_only	detection_fraction	mean_score	6	0.08571428571428573	0.8717434402332361	flat
