predictor	predictor_type	n_contexts	n_diseases	diseases	positive_context_fraction	nominal_positive_contexts	combined_fisher_z	combined_p	leave_one_disease_min_z	best_context	best_abs_rho	top_positive_contexts	combined_fdr	predictor_up_nominal_contexts	predictor_up_nominal_diseases	predictor_up_nominal_disease_list	max_case_control_delta_z	gene	positive_disease_count	negative_disease_count	positive_diseases	negative_diseases	ms_wm_delta_log2	ms_wm_p	ms_wm_fdr	opentargets_disease_count	opentargets_diseases	in_lipid_lysosomal_myeloid_neighborhood	existing_prior_flag	retained_positive_disease_count	strict_core_covariate_surviving_disease_count	strict_core_covariate_surviving_analyses	ms_microglia_gene_delta_log2	ms_microglia_gene_hedges_g	ms_microglia_gene_p	ms_microglia_gene_fdr	median_efficient_minus_noneater_lfc	contrast_fdr	screen_call	support_contexts	strong_support_contexts	best_context_geneformer	best_n_disease_cells_with_token	best_cosine_shift_z_vs_random	best_projection_minus_random	wave57_call	ms_microglia_module_delta_log2	ms_microglia_module_p	ms_microglia_module_fdr	highlight	passes_circuit_coupling	passes_disease_up	passes_ms_anchor	passes_perturbation_hint	wave60_call
gene:REG3A	gene	11	3	Crohn disease;type 1 diabetes mellitus;ulcerative colitis	0.36363636363636365	0	-0.44572803545140577	0.655793710672215	-0.6363938430752409	t1d_stellate_cell	0.7999999999999999	t1d_acinar_cell:0.6,p=0.28;ibd_uc_myeloid:0.393,p=0.44;ibd_uc_epithelial:0.2,p=0.7;ibd_crohn_epithelial:0.0857,p=0.87	0.7669451870573362	5	2	type 1 diabetes mellitus;ulcerative colitis	1.9514251127549325	REG3A	3.0	0.0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis							False		1.0	0.0						-0.5253766847407532	1.0	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:TREM2	gene	11	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.6363636363636364	0	0.4370546726630585	0.6620716986302844	0.030066202867693896	psoriasis_skin_stromal	0.8660254037844387	psoriasis_skin_stromal:0.866,p=0.33;ibd_crohn_myeloid:0.6,p=0.21;psoriasis_keratinocyte:0.5,p=0.67;psoriasis_skin_apc:0.5,p=0.67;t1d_ductal_cell:0.354,p=0.56;sjogren_gland_stromal:0.0956,p=0.79	0.7710202059998248	0	0		1.5437575695289718	TREM2	0.0	0.0			0.1899583473475061	0.612719290366184	0.9476308467322015			True		0.0	0.0		0.1899583473475061	0.2222195061215165	0.612719290366184	0.9476308467322015	-1.34863317402097	0.920009505703422	UNRESOLVED											True	False	False	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:CYTOR	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.35294117647058826	1	-0.4193782756713936	0.674939698351598	-1.318546599661267	psoriasis_keratinocyte	1.0	t1d_stellate_cell:1,p=0;t1d_beta_cell:0.5,p=0.67;sjogren_gland_epithelial:0.464,p=0.15;sjogren_gland_apc:0.3,p=0.43;ibd_uc_stromal:0.257,p=0.62;ibd_crohn_myeloid:0.0286,p=0.96	0.7827031796010127	7	4	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis	1.5930179237149895	CYTOR	4.0	1.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis	Crohn disease						False		3.0	0.0																			False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:NPTX2	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.5882352941176471	1	-0.40657390233335416	0.6843209682330684	-0.9728220530652375	psoriasis_skin_stromal	1.0	t1d_endothelial_cell:0.8,p=0.1;t1d_stellate_cell:0.738,p=0.26;sjogren_gland_stromal:0.602,p=0.066;t1d_ductal_cell:0.6,p=0.28;psoriasis_keratinocyte:0.5,p=0.67;sjogren_gland_epithelial:0.455,p=0.16	0.7849782278079759	4	3	Crohn disease;psoriasis;ulcerative colitis	1.7859033227272691	NPTX2	4.0	1.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis	psoriasis	-0.4108580115732154	0.6770693013211236	0.9604606324595966			False		1.0	0.0		-0.4108580115732154	-0.1791176669212963	0.6770693013211236	0.9604606324595966	-0.2866971974403386	0.9971256078463696	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:OLFM4	gene	15	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.5333333333333333	0	0.4084391712243879	0.6829512802587832	0.08991102624453592	ibd_crohn_epithelial	0.6	ibd_crohn_epithelial:0.6,p=0.21;ibd_uc_epithelial:0.543,p=0.27;ibd_uc_stromal:0.507,p=0.3;psoriasis_skin_stromal:0.5,p=0.67;t1d_beta_cell:0.5,p=0.67;sjogren_gland_epithelial:0.473,p=0.14	0.7849782278079759	6	3	Crohn disease;type 1 diabetes mellitus;ulcerative colitis	2.096114461210336	OLFM4	3.0	0.0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis							False		3.0	0.0						0.0913118768450734	1.0	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:TYROBP	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.47058823529411764	3	0.4050593477745939	0.6854338873250804	-1.7786428835215715	psoriasis_skin_apc	1.0	psoriasis_skin_apc:1,p=0;psoriasis_skin_stromal:1,p=0;ibd_uc_myeloid:0.771,p=0.072;ibd_crohn_myeloid:0.6,p=0.21;ibd_crohn_epithelial:0.543,p=0.27;psoriasis_keratinocyte:0.5,p=0.67	0.7849782278079759	2	2	Sjogren syndrome;ulcerative colitis	1.4720861362406517	TYROBP	1.0	1.0	type 1 diabetes mellitus	ulcerative colitis	0.1685367778685798	0.2296542729530867	0.9004758652001262			True		1.0	0.0		0.1685367778685798	0.5248086762818813	0.2296542729530867	0.9004758652001262	-0.6662103818853038	0.920009505703422	UNRESOLVED											True	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:ARHGEF28	gene	15	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.5333333333333333	2	-0.3970761737647811	0.6913112892963515	-1.6524485591857836	psoriasis_keratinocyte	1.0	t1d_beta_cell:1,p=0;sjogren_gland_epithelial:0.8,p=0.0031;t1d_endothelial_cell:0.6,p=0.28;ibd_uc_stromal:0.543,p=0.27;ibd_crohn_epithelial:0.486,p=0.33;ibd_crohn_stromal:0.261,p=0.62	0.7884376687842687	3	3	Crohn disease;psoriasis;ulcerative colitis	1.69623798811083	ARHGEF28	4.0	0.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		-0.3380808950063811	0.7429489642671361	0.96979071939984			False		1.0	0.0		-0.3380808950063811	-0.1408251060223559	0.7429489642671361	0.96979071939984	-0.107755627796558	0.9971256078463696	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:SQLE	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.8235294117647058	0	0.3893570683706132	0.6970120257491118	-0.14070355076326718	psoriasis_skin_apc	1.0	t1d_stellate_cell:0.8,p=0.2;ibd_uc_stromal:0.6,p=0.21;t1d_endothelial_cell:0.6,p=0.28;psoriasis_keratinocyte:0.5,p=0.67;psoriasis_skin_stromal:0.5,p=0.67;t1d_beta_cell:0.5,p=0.67	0.7900884019379366	5	4	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis	1.7193687129963666	SQLE	4.0	0.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		-0.3408177110309154	0.3307572199460259	0.9141270983319502			False		3.0	2.0	ibd_crohn_stromal:Crohn disease;ibd_uc_stromal:ulcerative colitis	-0.3408177110309154	-0.4248469728573634	0.3307572199460259	0.9141270983319502	0.0626412789132352	1.0	UNRESOLVED											True	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:NLRP3	gene	13	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.6153846153846154	1	0.3873677850650195	0.6984839495393353	-1.0487170427424475	psoriasis_keratinocyte	1.0	t1d_stellate_cell:1,p=0;t1d_ductal_cell:0.783,p=0.12;psoriasis_skin_apc:0.5,p=0.67;sjogren_gland_apc:0.35,p=0.36;sjogren_gland_stromal:0.266,p=0.46;ibd_crohn_myeloid:0.2,p=0.7	0.7900884019379366	3	3	Crohn disease;Sjogren syndrome;ulcerative colitis	1.366035073778448	NLRP3	1.0	0.0	ulcerative colitis		-0.2348280075935918	0.4767192630645722	0.9258703847750552			False		1.0	0.0		-0.2348280075935918	-0.3007157317684873	0.4767192630645722	0.9258703847750552	0.2405848186938811	0.9965506589785832	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:SDC4	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.47058823529411764	1	0.3821499516430221	0.7023501423384279	-0.24317444026113022	t1d_stellate_cell	0.7999999999999999	sjogren_gland_epithelial:0.673,p=0.023;t1d_acinar_cell:0.6,p=0.28;psoriasis_skin_apc:0.5,p=0.67;psoriasis_skin_stromal:0.5,p=0.67;t1d_endothelial_cell:0.5,p=0.39;ibd_uc_epithelial:0.429,p=0.4	0.7912189358588004	4	3	Crohn disease;type 1 diabetes mellitus;ulcerative colitis	1.819994143875791	SDC4	2.0	0.0	type 1 diabetes mellitus;ulcerative colitis		0.9585668826117236	0.0249633235459631	0.8472374898464006			False		2.0	0.0		0.9585668826117236	1.019837229530262	0.0249633235459631	0.8472374898464006	0.1523448873002308	1.0	UNRESOLVED											False	False	True	True	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:BATF2	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.5294117647058824	2	0.3659876950618177	0.7143742574662076	-0.8001237678693317	psoriasis_keratinocyte	1.0	t1d_beta_cell:1,p=0;t1d_stellate_cell:0.8,p=0.2;ibd_crohn_epithelial:0.771,p=0.072;ibd_uc_epithelial:0.657,p=0.16;psoriasis_skin_apc:0.5,p=0.67;ibd_uc_stromal:0.429,p=0.4	0.7955430182515366	4	4	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis	1.7623323539801306	BATF2	4.0	1.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis	ulcerative colitis	-1.4663532045609768	0.0465999150990571	0.8744776374054363			False		1.0	0.0		-1.4663532045609768	-0.9798047215237178	0.0465999150990571	0.8744776374054363	-0.1275444565150156	0.9971256078463696	UNRESOLVED											False	False	True	True	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:IDO1	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.47058823529411764	1	0.3653692987041967	0.7148357555303663	-0.18670635773887934	t1d_stellate_cell	0.9486832980505139	t1d_stellate_cell:0.949,p=0.051;t1d_beta_cell:0.866,p=0.33;ibd_uc_epithelial:0.714,p=0.11;ibd_crohn_epithelial:0.6,p=0.21;psoriasis_keratinocyte:0.5,p=0.67;t1d_endothelial_cell:0.354,p=0.56	0.7955430182515366	6	4	Crohn disease;Sjogren syndrome;psoriasis;ulcerative colitis	1.7117785473627212	IDO1	4.0	0.0	Crohn disease;Sjogren syndrome;psoriasis;ulcerative colitis							False		3.0	0.0						-0.2815558418454544	1.0	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:KRTCAP3	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.47058823529411764	2	-0.3706326284668175	0.7109111762491778	-1.5183493005461095	psoriasis_keratinocyte	1.0	t1d_beta_cell:1,p=0;sjogren_gland_epithelial:0.709,p=0.015;ibd_uc_stromal:0.507,p=0.3;t1d_ductal_cell:0.5,p=0.39;ibd_crohn_epithelial:0.486,p=0.33;ibd_crohn_stromal:0.395,p=0.44	0.7955430182515366	5	2	type 1 diabetes mellitus;ulcerative colitis	1.7986975729633587	KRTCAP3	2.0	0.0	type 1 diabetes mellitus;ulcerative colitis		2.0628495204019814	0.0373082507309811	0.8506970233122761			False		1.0	0.0		2.0628495204019814	0.9326688272793712	0.0373082507309811	0.8506970233122761	-0.4012307236368659	0.9971256078463696	UNRESOLVED											False	False	True	True	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:HAPLN3	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.5294117647058824	1	0.3377041839327416	0.73558612149403	-0.6310333070571954	psoriasis_keratinocyte	1.0	t1d_beta_cell:1,p=0;ibd_uc_stromal:0.543,p=0.27;psoriasis_skin_apc:0.5,p=0.67;sjogren_gland_epithelial:0.491,p=0.13;ibd_uc_epithelial:0.314,p=0.54;t1d_acinar_cell:0.3,p=0.62	0.8153484720174791	8	4	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis	1.811938472710246	HAPLN3	3.0	0.0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		0.8526766392396308	0.3481001034968946	0.9141270983319502			False		4.0	0.0		0.8526766392396308	0.3930647359603586	0.3481001034968946	0.9141270983319502	-0.1711115208339626	1.0	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:PI15	gene	14	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.42857142857142855	1	0.30657839788494	0.7591642983108068	-0.03338694170917234	ibd_crohn_epithelial	0.8451542547285165	ibd_crohn_epithelial:0.845,p=0.034;t1d_ductal_cell:0.4,p=0.5;ibd_uc_stromal:0.314,p=0.54;sjogren_gland_stromal:0.288,p=0.42;ibd_crohn_myeloid:0.131,p=0.8;ibd_uc_epithelial:0.131,p=0.8	0.8381173853351307	2	2	psoriasis;ulcerative colitis	1.6021510827159755	PI15	4.0	0.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		-0.0640299863139053	0.9585507484860836	0.995447887770418			False		0.0	0.0		-0.0640299863139053	-0.0220402165843979	0.9585507484860836	0.995447887770418	-0.0340525829613563	1.0	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:IL15	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7058823529411765	1	-0.295693747704813	0.7674639724006078	-1.556681605773744	psoriasis_keratinocyte	1.0	t1d_beta_cell:1,p=0;ibd_uc_stromal:0.543,p=0.27;t1d_ductal_cell:0.5,p=0.39;ibd_crohn_epithelial:0.429,p=0.4;t1d_stellate_cell:0.4,p=0.6;sjogren_gland_epithelial:0.382,p=0.25	0.8439046071018635	5	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	1.6893813245459288	IL15	5.0	0.0	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis		1.1957614008388182	0.1225512579945805	0.8989378106274888			False		2.0	0.0		1.1957614008388182	0.6680541029650515	0.1225512579945805	0.8989378106274888	-0.2151726182472718	0.9971256078463696	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:RREB1	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.47058823529411764	3	-0.2883430295975971	0.7730841722767569	-1.3532853925257415	psoriasis_skin_apc	1.0	t1d_beta_cell:1,p=0;ibd_crohn_stromal:0.943,p=0.0048;sjogren_gland_epithelial:0.791,p=0.0037;ibd_uc_myeloid:0.657,p=0.16;sjogren_gland_apc:0.567,p=0.11;psoriasis_keratinocyte:0.5,p=0.67	0.8467112363031147	3	3	Crohn disease;psoriasis;ulcerative colitis	1.6597480481514097	RREB1	4.0	1.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis	Sjogren syndrome	0.1009647076639126	0.5620608983493702	0.9419051093293812			False		0.0	0.0		0.1009647076639126	0.2523593114598348	0.5620608983493702	0.9419051093293812	-0.1501879418546754	0.9971256078463696	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:COL4A1	gene	15	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.6	1	-0.28359885284061315	0.7767178163319886	-0.8841466560607307	psoriasis_skin_apc	1.0	t1d_stellate_cell:0.8,p=0.2;t1d_ductal_cell:0.6,p=0.28;sjogren_gland_epithelial:0.582,p=0.06;t1d_beta_cell:0.5,p=0.67;t1d_endothelial_cell:0.5,p=0.39;ibd_crohn_epithelial:0.393,p=0.44	0.847328526907624	4	3	Crohn disease;psoriasis;ulcerative colitis	1.7236412391738378	COL4A1	4.0	0.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		0.1822153154682535	0.8835701022678253	0.984156675655436			False		3.0	1.0	ibd_crohn_stromal:Crohn disease	0.1822153154682535	0.0611596969358203	0.8835701022678253	0.984156675655436	0.3922746963107902		UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:BCL2L14	gene	15	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.4666666666666667	1	0.26401712615641393	0.7917667220709964	-0.3300144738869698	t1d_endothelial_cell	0.8999999999999998	ibd_crohn_epithelial:0.771,p=0.072;ibd_uc_stromal:0.655,p=0.16;t1d_stellate_cell:0.632,p=0.37;sjogren_gland_epithelial:0.5,p=0.12;sjogren_gland_stromal:0.493,p=0.15;ibd_uc_epithelial:0.486,p=0.33	0.8603449420928938	3	3	Crohn disease;Sjogren syndrome;ulcerative colitis	1.3135722832341272	BCL2L14	4.0	1.0	Crohn disease;Sjogren syndrome;type 1 diabetes mellitus;ulcerative colitis	type 1 diabetes mellitus						False		1.0	0.0						0.1022809708443968	1.0	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:CTNNB1	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7647058823529411	1	0.25581540391002316	0.7980933789895496	-0.41408137141755846	psoriasis_keratinocyte	1.0	t1d_stellate_cell:0.8,p=0.2;t1d_ductal_cell:0.7,p=0.19;t1d_endothelial_cell:0.7,p=0.19;sjogren_gland_epithelial:0.682,p=0.021;t1d_beta_cell:0.5,p=0.67;ibd_crohn_stromal:0.486,p=0.33	0.8612147361877909	6	3	Crohn disease;type 1 diabetes mellitus;ulcerative colitis	1.5176140920052186	CTNNB1	3.0	0.0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		-0.080760773212221	0.7572678141399579	0.9709375242067292			False		1.0	0.0		-0.080760773212221	-0.1384596107512473	0.7572678141399579	0.9709375242067292	0.1226975651731646	0.9965506589785832	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:JAK2	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.6470588235294118	2	0.2548902444805083	0.7988078712466467	-0.3218062767023857	psoriasis_skin_apc	1.0	t1d_stellate_cell:0.8,p=0.2;ibd_uc_stromal:0.771,p=0.072;ibd_crohn_epithelial:0.714,p=0.11;sjogren_gland_epithelial:0.527,p=0.096;psoriasis_skin_stromal:0.5,p=0.67;t1d_beta_cell:0.5,p=0.67	0.8612147361877909	2	1	Crohn disease	1.4832666747227465	JAK2	1.0	0.0	Crohn disease		0.1310389086976435	0.5843508835841206	0.9464449594593544			False		1.0	0.0		0.1310389086976435	0.2330187481753191	0.5843508835841206	0.9464449594593544	-0.3296702475797999	0.920009505703422	UNRESOLVED											False	False	False	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:LAMB3	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.4117647058823529	1	0.22777692527323187	0.8198196661555167	-0.2199286660565624	sjogren_gland_epithelial	0.5636363636363637	sjogren_gland_epithelial:0.564,p=0.071;sjogren_gland_apc:0.525,p=0.15;psoriasis_skin_stromal:0.5,p=0.67;t1d_stellate_cell:0.4,p=0.6;ibd_uc_stromal:0.232,p=0.66;t1d_acinar_cell:0.1,p=0.87	0.8722939686272729	3	3	Crohn disease;psoriasis;ulcerative colitis	1.6002670197270288	LAMB3	4.0	0.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		-0.2487970571570184	0.8485205641188109	0.9766943345271908			False		2.0	0.0		-0.2487970571570184	-0.0820590798749868	0.8485205641188109	0.9766943345271908	-0.5928066776487805	0.920009505703422	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:SIGLEC10	gene	15	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.4	2	0.22532532160121094	0.8217262023300397	-0.17314113003362	psoriasis_keratinocyte	1.0	psoriasis_keratinocyte:1,p=0;sjogren_gland_epithelial:0.775,p=0.0051;ibd_uc_myeloid:0.314,p=0.54;t1d_endothelial_cell:0.289,p=0.64;t1d_stellate_cell:0.258,p=0.74;ibd_crohn_myeloid:0.0286,p=0.96	0.8722939686272729	1	1	psoriasis	1.3618233218632385	SIGLEC10	0.0	1.0		type 1 diabetes mellitus	-0.6228823890231006	0.0790960238639784	0.8989378106274888			False		0.0	0.0		-0.6228823890231006	-0.7889879995997997	0.0790960238639784	0.8989378106274888														False	False	False	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:CD200R1	gene	14	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.2857142857142857	0	-0.23461428278144758	0.8145081228854001	-0.774602122647996	t1d_stellate_cell	0.9486832980505139	ibd_uc_epithelial:0.655,p=0.16;sjogren_gland_stromal:0.522,p=0.12;psoriasis_keratinocyte:0.5,p=0.67;sjogren_gland_apc:0.417,p=0.26	0.8722939686272729	0	0		0.6966330945133284	CD200R1	0.0	3.0		Crohn disease;type 1 diabetes mellitus;ulcerative colitis	0.8754679036799504	0.4636324457626696	0.9239963547089984			False		0.0	0.0		0.8754679036799504	0.3156445688581094	0.4636324457626696	0.9239963547089984	-0.0264932867318856	1.0	UNRESOLVED											False	False	False	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:MIF	gene	14	4	Crohn disease;Sjogren syndrome;type 1 diabetes mellitus;ulcerative colitis	0.5	1	0.23292196772741075	0.8158219997592395	-0.19373434112470314	t1d_stellate_cell	0.7999999999999999	sjogren_gland_epithelial:0.7,p=0.016;t1d_beta_cell:0.5,p=0.67;t1d_acinar_cell:0.4,p=0.5;ibd_uc_myeloid:0.371,p=0.47;sjogren_gland_stromal:0.37,p=0.29;t1d_endothelial_cell:0.3,p=0.62	0.8722939686272729	4	2	Crohn disease;type 1 diabetes mellitus	1.1294319843735723	MIF	2.0	0.0	Crohn disease;type 1 diabetes mellitus		0.1623622066627277	0.6848691966813713	0.9625330737114284			False		1.0	0.0		0.1623622066627277	0.1747768661927977	0.6848691966813713	0.9625330737114284	-0.3171838542120164	1.0	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:SEC61B	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.47058823529411764	2	0.19993272903697512	0.8415331931128945	-0.8519377178182559	psoriasis_keratinocyte	1.0	psoriasis_keratinocyte:1,p=0;sjogren_gland_epithelial:0.655,p=0.029;ibd_crohn_epithelial:0.543,p=0.27;psoriasis_skin_stromal:0.5,p=0.67;sjogren_gland_apc:0.283,p=0.46;sjogren_gland_stromal:0.261,p=0.47	0.8898971697285781	5	3	Crohn disease;psoriasis;ulcerative colitis	1.802241894701292	SEC61B	3.0	0.0	Sjogren syndrome;psoriasis;ulcerative colitis		0.0379228326077143	0.8814268776848122	0.983706262934398			False		2.0	1.0	ibd_uc_stromal:ulcerative colitis	0.0379228326077143	0.0639627778239497	0.8814268776848122	0.983706262934398	-1.117450655473827	0.920009505703422	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:KYNU	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.5294117647058824	0	0.1906976936289939	0.8487624457505286	0.009717013785204608	ibd_uc_stromal	0.6667366910003157	ibd_uc_stromal:0.667,p=0.15;psoriasis_skin_apc:0.5,p=0.67;psoriasis_skin_stromal:0.5,p=0.67;t1d_ductal_cell:0.3,p=0.62;ibd_crohn_epithelial:0.257,p=0.62;ibd_uc_epithelial:0.257,p=0.62	0.8941161642257477	7	4	Crohn disease;Sjogren syndrome;psoriasis;ulcerative colitis	1.5766623718584372	KYNU	4.0	1.0	Crohn disease;Sjogren syndrome;psoriasis;ulcerative colitis	Sjogren syndrome	-0.0567426647334272	0.8832960580858076	0.984156675655436			False		2.0	0.0		-0.0567426647334272	-0.0647105193918585	0.8832960580858076	0.984156675655436	0.2612999386961727	0.9971256078463696	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:MMP7	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.29411764705882354	0	-0.17401598603264948	0.8618528988706213	-0.5957150257416308	ibd_crohn_epithelial	0.6571428571428573	ibd_uc_stromal:0.655,p=0.16;sjogren_gland_epithelial:0.518,p=0.1;t1d_beta_cell:0.5,p=0.67;sjogren_gland_stromal:0.178,p=0.62;ibd_crohn_stromal:0.131,p=0.8	0.9044539927311464	7	3	Crohn disease;type 1 diabetes mellitus;ulcerative colitis	2.082661133647599	MMP7	4.0	0.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		1.836134503047833	0.1901690746366625	0.8993702893651148			False		2.0	0.0		1.836134503047833	0.5794242319458226	0.1901690746366625	0.8993702893651148	-0.0538492079253453	1.0	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
