feature	n_samples	n_donors	n_foamy	n_non_foamy	mean_foamy	mean_non_foamy	raw_mean_delta	gee_coef_foamy	gee_se	gee_p	model_status	modality	fdr_bh	adequate_reporting_coverage
TLN2	32	20	17	15	23.279732490945896	23.297930454206565	-0.01819796326066836	-0.00209099539956788	0.05230398824091142	0.968110870620857	ok	proteomics	0.9946794156085822	True
FARSA	29	17	17	12	22.221017237386008	22.1940229334502	0.02699430393580826	-0.0026733695088855297	0.0680855581550757	0.9686792273420008	ok	proteomics	0.9946794156085822	True
CIRBP	32	20	17	15	21.307570650241583	21.442530513912672	-0.1349598636710887	0.04879539173153655	1.244576714735555	0.9687258187850951	ok	proteomics	0.9946794156085822	True
PKN1	31	19	17	14	18.46043993017742	18.43081563677479	0.029624293402630286	0.01522189106420846	0.4043511858861076	0.9699705497292821	ok	proteomics	0.9952079560029561	True
SNRPA	32	20	17	15	20.15939209669321	20.314566722007996	-0.15517462531478543	-0.03011272367016493	0.8051449002414215	0.9701657712267681	ok	proteomics	0.9952079560029561	True
GGA1	32	20	17	15	20.177105310381776	20.141474638785116	0.035630671596660335	-0.0028324119327080613	0.07596239477790677	0.9702561485450445	ok	proteomics	0.9952079560029561	True
WARS1	32	20	17	15	23.890038557807245	23.897714920524603	-0.007676362717358387	-0.005038125878437927	0.13619789418165462	0.9704920086517352	ok	proteomics	0.9952079560029561	True
MTARC2	32	20	17	15	21.026636644011823	21.017445976156317	0.009190667855506263	-0.038282746928454736	1.0630434167609413	0.9712724699580463	ok	proteomics	0.995509183383559	True
COPS5	32	20	17	15	21.85562084007259	21.850019824242057	0.0056010158305319635	0.0019595810079980776	0.055891287361541184	0.9720314338745049	ok	proteomics	0.995509183383559	True
FLNC	32	20	17	15	24.621088141057072	24.629752529016283	-0.008664387959210984	-0.005369124526131453	0.15538297687061833	0.9724352737518873	ok	proteomics	0.995509183383559	True
ACADSB	32	20	17	15	21.643785398635888	21.68455195425287	-0.04076655561698317	-0.0025781304864061615	0.07801332842896354	0.9736368619607891	ok	proteomics	0.995509183383559	True
UBE2Z	32	20	17	15	21.544161026750754	21.506156996865922	0.038004029884831425	-0.0008834511373595412	0.026940145589880705	0.9738395732862786	ok	proteomics	0.995509183383559	True
HAGH	32	20	17	15	23.289847600914708	23.28231262452256	0.007534976392147286	-0.002280592640481729	0.06998465349736703	0.9740039056357536	ok	proteomics	0.995509183383559	True
NECAP2	32	20	17	15	22.13788784999278	22.09602858404444	0.04185926594833944	-0.0031034491354009616	0.09663081387872473	0.9743790988730376	ok	proteomics	0.995509183383559	True
CIAO1	32	20	17	15	20.316780508499207	20.275467702319027	0.04131280618017996	-0.001748510956661651	0.05494347460690333	0.9746125548423449	ok	proteomics	0.995509183383559	True
INA	32	20	17	15	27.25953555502167	27.290969018800652	-0.03143346377898126	0.005219910599436406	0.16588689028717368	0.9748973601289106	ok	proteomics	0.995509183383559	True
PSMA1	32	20	17	15	23.576042578593736	23.560040970937287	0.01600160765644887	-0.002189775370133049	0.0728490956124069	0.9760199509778524	ok	proteomics	0.995509183383559	True
YKT6	32	20	17	15	22.353172507919947	22.282446512541803	0.07072599537814384	-0.00351012515357737	0.1180532553024365	0.9762796710164725	ok	proteomics	0.995509183383559	True
RACK1	32	20	17	15	22.62016202407828	22.52508545245009	0.09507657162819072	-0.44567900117106407	15.124557384062182	0.9764919442342177	ok	proteomics	0.995509183383559	True
DLG1	32	20	17	15	22.46671509503227	22.489375826027192	-0.022660730994921607	-0.0012910049882531513	0.04768927324467529	0.9784029598866785	ok	proteomics	0.995509183383559	True
MOSPD2	21	15	14	7	18.83963995975967	18.687060970998544	0.15257898876112463	-0.0677259209896342	2.528220378657637	0.9786288390715966	ok	proteomics	0.995509183383559	True
COA3	16	14	8	8	20.63582815866676	20.755150233070687	-0.11932207440392517	0.0017010098240759222	0.06394137897973352	0.9787766633747104	ok	proteomics	0.995509183383559	False
AARSD1	32	20	17	15	20.8003731440712	21.039308018916888	-0.2389348748456861	0.14884286470304567	5.708723418991012	0.9791992077662699	ok	proteomics	0.995509183383559	True
JPT2	32	20	17	15	20.90417580119527	20.86767389383933	0.03650190735593739	0.02642989396101492	1.0265690875697515	0.979460052782602	ok	proteomics	0.995509183383559	True
FSCN1	32	20	17	15	24.633513369562582	24.581000670836673	0.052512698725909246	-0.0038702654502225657	0.15161555246626526	0.9796347428611928	ok	proteomics	0.995509183383559	True
TPMT	23	15	11	12	19.523484239734838	19.461938005614343	0.06154623412049531	-0.01973464439696221	0.7799280755847021	0.9798131539230209	ok	proteomics	0.995509183383559	True
RBM14	31	20	16	15	20.770869808964704	20.62058594496141	0.15028386400329552	-0.006804768024179203	0.2748021007480952	0.9802444576811609	ok	proteomics	0.995509183383559	True
DTX3	32	20	17	15	21.59552275890055	22.085471259722283	-0.4899485008217326	-0.017084702036705368	0.7084617972614192	0.9807607143818723	ok	proteomics	0.995509183383559	True
H6PD	32	20	17	15	20.67568391071018	20.645825400619653	0.02985851009052709	0.0020336463106777024	0.08504447588935876	0.9809222133553562	ok	proteomics	0.995509183383559	True
DYNLL1	32	20	17	15	23.992639967860068	23.99155984696312	0.001080120896947534	0.002803511077049969	0.12119535506701275	0.9815448477541342	ok	proteomics	0.995509183383559	True
SMAP1	32	20	17	15	21.438097042904207	21.40725916175432	0.030837881149885504	0.002649323119682365	0.11603575430807425	0.9817843182672529	ok	proteomics	0.995509183383559	True
LAMTOR1	32	20	17	15	22.294369188039695	22.05656874590884	0.2378004421308546	-0.03532153667330665	1.5607794050670372	0.9819448518716949	ok	proteomics	0.995509183383559	True
PCSK1N	32	20	17	15	21.092416309966417	21.090220090248597	0.002196219717820469	0.0035776917434557705	0.16185778082902674	0.982365058031975	ok	proteomics	0.995509183383559	True
EIF2AK2	32	20	17	15	21.62949915060439	21.657723662549383	-0.028224511944994646	-0.009313482019400549	0.4223071065410306	0.9824050292722998	ok	proteomics	0.995509183383559	True
LETM1	32	20	17	15	22.31061506384368	22.32342449780199	-0.012809433958310024	-0.0010456900119251182	0.04937472827719017	0.9831031465405373	ok	proteomics	0.995509183383559	True
CRYAB	32	20	17	15	27.589864471147497	27.09122423913276	0.4986402320147363	0.030367264050428056	1.4542853951974255	0.9833404017196058	ok	proteomics	0.995509183383559	True
KARS1	32	20	17	15	22.27909472809921	22.248521740557504	0.030572987541706453	-0.05145635429235096	2.472378371712369	0.9833952329778861	ok	proteomics	0.995509183383559	True
TIMM13	32	20	17	15	20.96133861720393	20.847347667799077	0.113990949404851	-0.002071227693527203	0.10024241389991241	0.9835151314488029	ok	proteomics	0.995509183383559	True
PLP2	32	20	17	15	21.563676429849373	21.550621133343785	0.013055296505587677	0.0021103504954160866	0.10543914114294245	0.9840315119668878	ok	proteomics	0.995509183383559	True
HSPA12B	31	19	16	15	22.318368507715512	22.356605290496358	-0.03823678278084586	0.0019482014322619386	0.09743828538920675	0.9840479922771764	ok	proteomics	0.995509183383559	True
CHP1	27	18	15	12	18.764496616996045	18.713119184114614	0.05137743288143071	-0.00709713917529246	0.3615901847046045	0.9843404648418637	ok	proteomics	0.995509183383559	True
DLD	32	20	17	15	22.149408527819443	22.15723740290304	-0.007828875083596643	0.014338076011821528	0.7777246859992333	0.9852910912194393	ok	proteomics	0.995509183383559	True
PLCXD3	23	16	12	11	20.66894358096475	20.8112796300732	-0.14233604910845088	0.015428326332041165	0.8380841563692124	0.985312539290081	ok	proteomics	0.995509183383559	True
CLASP2	32	20	17	15	22.1827438920178	22.17809912787601	0.004644764141790603	0.000781001740005475	0.04508938736256137	0.9861803828294273	ok	proteomics	0.995509183383559	True
PACSIN1	32	20	17	15	23.416219080643902	23.431653511394007	-0.015434430750104866	-0.002261706508306501	0.13152593991982323	0.9862803354708837	ok	proteomics	0.995509183383559	True
TNR	32	20	17	15	25.157536810555943	25.070587850459198	0.0869489600967448	-0.03949623667724508	2.3160043681960265	0.9863938468907736	ok	proteomics	0.995509183383559	True
ELOB	32	20	17	15	23.249934637498598	23.25970286750314	-0.009768230004542744	0.011086240650340307	0.6551046081699641	0.9864981592894317	ok	proteomics	0.995509183383559	True
CHM	27	19	13	14	20.101299817072853	20.120768595830008	-0.01946877875715458	-0.003828817407195055	0.2273410409012785	0.9865628754515625	ok	proteomics	0.995509183383559	True
UCHL5	32	20	17	15	22.140559893283	22.153089023288157	-0.012529130005155764	0.0009815129989205363	0.05897998478541243	0.9867226496276832	ok	proteomics	0.995509183383559	True
SNAP23	32	20	17	15	21.70481263319661	21.705024323023125	-0.00021168982651431634	0.0011188648121018528	0.06731183424815466	0.9867380845924514	ok	proteomics	0.995509183383559	True
HNRNPA0	32	20	17	15	21.833264547852437	21.800375451628152	0.032889096224284486	-0.0019379938506760943	0.12091954997715894	0.9872127445396871	ok	proteomics	0.995509183383559	True
ENPP6	32	20	17	15	23.49317471405268	23.727823472410652	-0.23464875835797017	0.003683868108481647	0.23689049106829005	0.9875926508930455	ok	proteomics	0.995509183383559	True
CST3	31	20	16	15	25.438521726174265	25.455392521896172	-0.016870795721906973	0.0026454727419569337	0.1702611406238185	0.9876031787352852	ok	proteomics	0.995509183383559	True
HIBADH	32	20	17	15	23.342721175028565	23.332285261094263	0.010435913934301766	-0.0010372042069569632	0.06723297508975133	0.9876915100473578	ok	proteomics	0.995509183383559	True
PSD3	21	14	13	8	20.7503045499027	20.74429311152985	0.006011438372851785	-0.002753697845644405	0.1822598288894288	0.9879455093196827	ok	proteomics	0.995509183383559	False
GNB5	32	20	17	15	20.715431492953925	20.74023084830123	-0.024799355347305152	0.001585017216422419	0.10494790264475506	0.9879500908763718	ok	proteomics	0.995509183383559	True
DNM3	32	20	17	15	23.06414402893266	23.09023715665141	-0.026093127718748832	0.0015460456732484455	0.10344911510065906	0.9880760695412019	ok	proteomics	0.995509183383559	True
RPL14	31	19	17	14	23.51421301706974	23.51153031408245	0.0026827029872897867	0.0009804809509929007	0.06670058387152265	0.9882717302523902	ok	proteomics	0.995509183383559	True
SRR	32	20	17	15	22.82144559265596	22.75232856736177	0.06911702529419017	0.0017410419251752943	0.11962444229810659	0.9883878126934331	ok	proteomics	0.995509183383559	True
CD163	19	12	13	6	20.382323365943037	20.356049802041998	0.02627356390103941	-0.002300076057888348	0.1603590676309822	0.9885561055039158	ok	proteomics	0.995509183383559	False
RPS11	32	20	17	15	21.780131540020474	21.696933649650656	0.08319789036981717	0.0009749373496946947	0.06813444259780538	0.9885834405469827	ok	proteomics	0.995509183383559	True
SFXN3	32	20	17	15	23.12498624333702	23.160344891693516	-0.03535864835649605	0.007509844546361436	0.5440344490877588	0.98898636154859	ok	proteomics	0.995509183383559	True
JMJD7	32	20	17	15	20.34512638255993	20.534670298049946	-0.1895439154900167	-0.11875223643579139	8.863155581642953	0.9893099313987703	ok	proteomics	0.995509183383559	True
MPST	32	20	17	15	23.18792729680351	23.585651577096538	-0.3977242802930263	-0.09044447539783027	6.883214864353557	0.9895162107520415	ok	proteomics	0.995509183383559	True
BCKDK	20	14	12	8	21.000067936128502	20.943484634103836	0.05658330202466644	-0.0021013536019268515	0.17077355292210863	0.9901823481572803	ok	proteomics	0.995509183383559	False
GCN1	31	20	17	14	20.81481895046687	20.879816876723	-0.0649979262561331	0.0012933164898184758	0.10744947716475603	0.9903964880026283	ok	proteomics	0.995509183383559	True
METAP2	32	20	17	15	21.427409559562197	21.42620327150378	0.0012062880584160496	0.0006542955198921276	0.05500767561095825	0.990509688369539	ok	proteomics	0.995509183383559	True
DHX9	32	20	17	15	23.527817526660396	23.347702387994495	0.1801151386659008	0.01691731298231733	1.4252160345369045	0.9905293334161364	ok	proteomics	0.995509183383559	True
NDUFAF3	31	19	16	15	21.0185514860897	21.03542353859328	-0.016872052503583035	0.0011679370951640556	0.1008666749426177	0.9907614863505353	ok	proteomics	0.995509183383559	True
AASS	26	18	13	13	20.28464147042432	20.528356873238593	-0.24371540281427428	0.007632053084433821	0.6859319966668481	0.9911224848693545	ok	proteomics	0.995509183383559	True
NEFM	32	20	17	15	27.565503744773142	27.587637486467614	-0.022133741694471354	0.0016045472866976068	0.1485869986515184	0.9913840468061242	ok	proteomics	0.995509183383559	True
UBA6	32	20	17	15	22.583132832324157	22.556129935461218	0.027002896862938996	-0.00042490786325775556	0.039487815306685825	0.9914145444920179	ok	proteomics	0.995509183383559	True
AP2A1	32	20	17	15	23.255340756128398	23.26291780759528	-0.007577051466881812	-0.0006386915611264307	0.0595371813561605	0.9914407711282976	ok	proteomics	0.995509183383559	True
SAT2	32	20	17	15	21.53074147440593	21.53384969920195	-0.003108224796022796	0.001692760715962905	0.16702548121084027	0.9919137815991795	ok	proteomics	0.9956698451457842	True
PGM3	32	20	17	15	22.934368449928495	22.9285405664806	0.005827883447896198	-0.0006029025009522546	0.07252534013701253	0.9933672692081414	ok	proteomics	0.9967567250161704	True
PAK1	32	20	17	15	21.713967995073542	21.725735600671104	-0.01176760559756218	-0.0007772654768996376	0.10173287831654386	0.9939040150990568	ok	proteomics	0.9967567250161704	True
CAMK2B	32	20	17	15	22.60534626547921	22.645552591658145	-0.040206326178935825	0.000721993094523291	0.0950064010304209	0.9939366022481271	ok	proteomics	0.9967567250161704	True
FSD1L	26	20	12	14	20.385287528595388	20.420375276552438	-0.03508774795704994	0.1675784861526787	24.718218123268535	0.9945907402424232	ok	proteomics	0.9970983752635197	True
TOMM40	27	18	12	15	21.53291792900919	21.46694259293541	0.06597533607378026	0.007898530304302973	1.8356276030814758	0.9965667895138168	ok	proteomics	0.9987646368756935	True
WASHC3	19	11	12	7	21.32489692068417	21.3307718842629	-0.005874963578730075	0.0015935610506094822	0.42872148762136547	0.9970342638102462	ok	proteomics	0.9988220745162701	False
PRRT2	32	20	17	15	22.104444935432184	22.104946572964067	-0.0005016375318831479	0.0006523658059894786	0.18942112126956032	0.9972520932611361	ok	proteomics	0.9988220745162701	True
CAPNS1	32	20	17	15	23.54236465779323	23.53971560042997	0.002649057363257157	0.0001266977719463265	0.07938072401503907	0.9987265151022763	ok	proteomics	0.9997971207024401	True
GDAP1L1	31	20	16	15	19.692203531087532	19.705498129901198	-0.01329459881366546	-0.00014149744452726345	0.09853360777004383	0.9988542123836386	ok	proteomics	0.9997971207024401	True
ATAD3A	32	20	17	15	21.915338566173062	21.93182443007273	-0.016485863899667663	-7.859964947511369e-05	0.10713228194724789	0.9994146167706438	ok	proteomics	0.9998033876993265	True
ME3	32	20	17	15	22.204567109116997	22.217907402333314	-0.013340293216316468	-0.0016611859183666422	3.9845637447172684	0.9996673576724053	ok	proteomics	0.9998033876993265	True
EPB41L1	32	20	17	15	24.346565953095272	24.324607013666526	0.02195893942874605	-1.4905954736330793e-05	0.06049077797797709	0.9998033876993264	ok	proteomics	0.9998033876993265	True
ABCB9	4	4	2	2	20.1268392154575	19.5111653466234	0.6156738688341008				insufficient	proteomics		False
ADA	12	9	8	4	20.1862781472596	20.00306344477965	0.18321470247995109				ok	proteomics		False
ALDH3A1	18	15	7	11	19.73742364787793	20.215397083388464	-0.4779734355105347				ok	proteomics		False
AP3S1	14	12	8	6	21.080123287681037	20.91843051151987	0.16169277616116773				ok	proteomics		False
APOBR	10	7	10	0	19.681337363264515						insufficient	proteomics		False
ARHGAP18	14	12	9	5	19.212285173383833	19.02131568629128	0.19096948709255201				ok	proteomics		False
ARHGEF7	4	4	2	2	20.671838932012747	20.688284754403803	-0.016445822391055742				insufficient	proteomics		False
ARL1	6	4	5	1	20.15851327487072	19.7250626566524	0.43345061821831976				insufficient	proteomics		False
ASPRV1	4	4	2	2	19.99836411326895	21.3099935680084	-1.3116294547394531				insufficient	proteomics		False
ATP6AP2	15	12	10	5	19.87289981408453	20.0153727444026	-0.14247293031807118				ok	proteomics		False
CEP41	13	11	7	6	20.32880705681797	20.37340431019172	-0.044597253373751755				ok	proteomics		False
CRACDL	4	4	2	2	19.3817021738769	19.3238265897023	0.05787558417459948				insufficient	proteomics		False
ENPP2	3	3	2	1	19.6249756896587	19.2996378827347	0.3253378069240007				insufficient	proteomics		False
FLAD1	14	12	9	5	19.66323265096821	19.804724844219358	-0.14149219325114615				ok	proteomics		False
FLG2	17	14	9	8	18.216049667560743	18.44406175594783	-0.22801208838708575				ok	proteomics		False
GAB1	5	5	5	0	20.34589471309242						insufficient	proteomics		False
GLB1	16	13	11	5	19.33436388023719	19.375061814555643	-0.0406979343184517				ok	proteomics		False
GORASP2	18	15	11	7	20.30289971709078	20.042810027309844	0.26008968978093705				ok	proteomics		False
HTRA1	19	16	11	8	18.944201745918807	18.7393523342036	0.20484941171520887				ok	proteomics		False
LDB3	2	2	2	0	19.382638777633098						insufficient	proteomics		False
LYRM7	17	14	9	8	19.427808631154157	19.354415893193213	0.07339273796094403				ok	proteomics		False
