gene	n_paired_donors	mean_delta	median_delta	sd_delta	dz	positive_fraction	wilcoxon_p	wilcoxon_fdr_bh
AL161896.1	10	0.00183128967304668	0	0.0130748475765026	0.14006202843525	0.3	0.799846105662473	1
AL161757.2	10	0.00170068770660333	0	0.00705072148113664	0.241207614164496	0.4	0.799846105662473	1
BX842242.1	10	0.00157334166292328	0	0.00800537646944756	0.196535624392921	0.3	0.799846105662473	1
AC010491.1	10	0.00125142465583643	0	0.00862926863795886	0.145020940747122	0.4	0.799846105662473	1
AC004076.2	10	0.00122988861474793	0	0.00696856500527888	0.176490943804966	0.4	0.799846105662473	1
AL035587.3	10	0.00117338730815914	0	0.0103040911977105	0.113875865968642	0.4	0.799846105662473	1
AL022157.1	10	0.0010325583330418	0	0.00587829600586817	0.175656062915345	0.3	0.799846105662473	1
AP001816.1	10	0.00103044292454415	0	0.00478675731186032	0.215269514915868	0.4	0.799846105662473	1
AL162311.3	10	0.000905600546159769	0	0.00692937797915018	0.130690019924535	0.3	0.799846105662473	1
SLC10A6	10	0.000745735494345032	0	0.0101244669143473	0.0736567663911526	0.4	0.799846105662473	1
CSPG4	10	0.000737636920072733	0	0.00558919613829825	0.131975493759881	0.4	0.799846105662473	1
AL138724.1	10	0.000669128725779174	0	0.00335352443908237	0.199529998344747	0.3	0.799846105662473	1
AC018809.1	10	0.000640207543759486	0	0.00458403491820911	0.139660267686094	0.4	0.799846105662473	1
AC106845.1	10	0.00060299780858254	0	0.00456166559158515	0.132188078340263	0.4	0.799846105662473	1
SBK1	10	0.000596055340783533	0	0.0071369163466201	0.0835172099314031	0.3	0.799846105662473	1
C19orf73	10	0.000580995247041703	0	0.0054609044055558	0.10639176295608	0.3	0.799846105662473	1
B3GNT4	10	0.000567441139285006	0	0.00619885103898611	0.0915397282038604	0.4	0.799846105662473	1
AC011466.3	10	0.000515437915930497	-0.000381325226262811	0.00626998614708081	0.0822071857639551	0.2	0.799846105662473	1
SAXO1	10	0.000500091418186887	0	0.0150239061299351	0.0332863779806541	0.3	0.799846105662473	1
TM4SF1	10	0.00047954714453323	0	0.00611526691630176	0.0784180234643361	0.4	0.799846105662473	1
TRPC3	10	0.000457598863874097	0	0.00467527457141615	0.0978763614594488	0.4	0.799846105662473	1
XKRX	10	0.000408184041252612	0	0.00464734585520941	0.0878316471314613	0.4	0.799846105662473	1
STARD13-IT1	10	0.000398848555083985	0	0.00496736398757537	0.0802938049399251	0.3	0.799846105662473	1
AC092666.1	10	0.000375587868001345	0.000489339421923171	0.00314519209402143	0.119416511543217	0.5	0.799846105662473	1
AC022167.1	10	0.000355927963460175	0.00111425358457737	0.00423551309880665	0.0840342020333868	0.5	0.799846105662473	1
ERFL	10	0.000337166845891664	0	0.00291426272877094	0.115695418454554	0.4	0.799846105662473	1
AC114316.1	10	0.000329256316044606	0	0.00348126985875563	0.0945793717245172	0.3	0.799846105662473	1
BX284613.2	10	0.000298825647620271	0	0.00778437219131574	0.0383878931114884	0.4	0.799846105662473	1
AC079943.2	10	0.000286062954390154	0	0.00381510228066391	0.0749817261361531	0.3	0.799846105662473	1
AC022087.1	10	0.000275611664666109	0	0.00226928432758516	0.121453121284013	0.4	0.799846105662473	1
ERICH6	10	0.000269375677608244	0	0.00446125989255543	0.0603810771162996	0.4	0.799846105662473	1
AL121603.2	10	0.000241048923023508	-0.000486266209778571	0.00391578950270314	0.0615581922514241	0.2	0.799846105662473	1
HSF5	10	0.000236448805243295	-0.000782399816523256	0.00918833491584689	0.0257335858356118	0.2	0.799846105662473	1
SHANK1	10	0.00022791194330567	0	0.00411044079437905	0.0554470809109658	0.4	0.799846105662473	1
PRX	10	0.00018725087418805	0	0.00591260258036171	0.0316697886663296	0.3	0.799846105662473	1
FBLIM1	10	0.000173995173507918	-0.000142976004209856	0.00611414652045717	0.0284578023973995	0.2	0.799846105662473	1
MYOZ3	10	0.000165207817446096	0	0.00818140244396811	0.020193092636324	0.3	0.799846105662473	1
CRYBA1	10	0.000161456507049525	0	0.00450584477241214	0.0358326829273107	0.4	0.799846105662473	1
PAPPA	10	0.000153052559585487	-0.00112146930989727	0.0132263724987054	0.0115717714437929	0.2	0.799846105662473	1
C5orf58	10	0.000130960601361762	0	0.00845708572480165	0.0154853108533239	0.4	0.799846105662473	1
FRZB	10	0.000110286603879059	0	0.0058777913800973	0.0187632729280762	0.4	0.799846105662473	1
AC073091.4	10	0.000104267016763379	0.000955020565098641	0.00656555519960535	0.015880913889757	0.5	0.799846105662473	1
ARHGAP29	10	8.89105056158253e-05	-0.000465617987742131	0.00751145308739567	0.011836658577422	0.2	0.799846105662473	1
AF129408.1	10	5.15928276668473e-05	0	0.00368117213398044	0.0140153260399318	0.3	0.799846105662473	1
AL162274.1	10	4.16176106722536e-05	0.000206073294979604	0.00263069432842829	0.0158200100340499	0.5	0.799846105662473	1
FBXW12	10	-1.58359697372614e-05	0.00061670486532225	0.00327244022410983	-0.004839192973057	0.5	0.799846105662473	1
AC074008.1	10	-3.05282020340225e-05	0.00022843663536066	0.00515974899979073	-0.00591660602778558	0.5	0.799846105662473	1
AC104984.2	10	-3.0891253709996e-05	0	0.00494648253724792	-0.00624509507056361	0.3	0.799846105662473	1
AL162713.2	10	-0.000105195765857868	0	0.00462743523054496	-0.0227330606733267	0.4	0.799846105662473	1
AC009139.2	10	-0.000131094870595371	0.000102532316627958	0.00563396309733207	-0.0232686775420042	0.5	0.799846105662473	1
IGLON5	10	-0.000142703621413596	-0.00055434057304748	0.00274965265197155	-0.051898781219248	0.2	0.799846105662473	1
AC004974.1	10	-0.000179517402607612	-4.71671883824814e-06	0.00446603581180227	-0.040196140419028	0.2	0.799846105662473	1
HLA-DOB	10	-0.000181912889134468	0	0.00428671545234035	-0.0424364274132429	0.3	0.799846105662473	1
AP000688.1	10	-0.000195170211519761	0	0.00489896034796369	-0.0398391082305628	0.4	0.799846105662473	1
AL139289.1	10	-0.000205323237329111	0	0.00490539698509808	-0.0418565995683641	0.4	0.799846105662473	1
AC073611.1	10	-0.000224220133960191	0	0.0062685665663661	-0.0357689643375952	0.4	0.799846105662473	1
AC005288.1	10	-0.000230891697893376	-0.000586724975797095	0.0044693766481191	-0.05166082791222	0.2	0.799846105662473	1
NAA11	10	-0.000264966024688067	-0.00100448296538464	0.00632868113789408	-0.0418674948089163	0.2	0.799846105662473	1
AC092422.1	10	-0.000266627813234746	0	0.00412538286764786	-0.0646310468116059	0.4	0.799846105662473	1
CAGE1	10	-0.000292415320271636	0	0.0034107180109689	-0.0857342410985678	0.3	0.799846105662473	1
RIT2	10	-0.000295379603864371	0	0.0149981403631607	-0.0196944152216296	0.3	0.799846105662473	1
VN1R1	10	-0.000301102388119499	-0.000444356828745586	0.00579129088925094	-0.0519922749310291	0.2	0.799846105662473	1
OCA2	10	-0.000304257850643953	0	0.00586363968443738	-0.0518889063820686	0.3	0.799846105662473	1
AL355312.2	10	-0.00037109550191415	0	0.00720231143644205	-0.0515245008757178	0.4	0.799846105662473	1
WDR97	10	-0.000387306729863753	0	0.00323976900317284	-0.119547637342183	0.4	0.799846105662473	1
AC068305.2	10	-0.000400837348377974	0	0.0103504082809491	-0.038726718550393	0.3	0.799846105662473	1
TMPRSS12	10	-0.000405760794168778	0	0.00290268181572851	-0.139788244088662	0.3	0.799846105662473	1
AC099522.2	10	-0.000441254817942192	0	0.00424854360254814	-0.103860254059189	0.3	0.799846105662473	1
AP005203.1	10	-0.000465302463504637	0	0.0039327524978167	-0.118314708022677	0.3	0.799846105662473	1
CLDN1	10	-0.000543506016794089	0	0.00327306242356672	-0.166054277755516	0.4	0.799846105662473	1
AC005332.7	10	-0.000544512356497015	0	0.00275879630645492	-0.197373164239414	0.3	0.799846105662473	1
AC123768.5	10	-0.000587111717255755	0	0.0061035424386836	-0.0961919611690915	0.3	0.799846105662473	1
TMPRSS11A	10	-0.000596361011765615	0	0.00464321643644696	-0.128437047880102	0.4	0.799846105662473	1
CD101	10	-0.000597425413484458	0	0.00706655440015965	-0.0845426752068817	0.4	0.799846105662473	1
LHCGR	10	-0.000617275095884781	0	0.00853388159757698	-0.0723322779706768	0.3	0.799846105662473	1
ACSM4	10	-0.000624532820711679	0	0.00715454807687213	-0.0872917218532015	0.3	0.799846105662473	1
ARL9	10	-0.000627989035762027	-0.000928338498825857	0.00550718500570704	-0.114030858798324	0.2	0.799846105662473	1
PPP1R1C	10	-0.000649199894296614	0	0.00472756180802962	-0.137322349375521	0.4	0.799846105662473	1
AC015727.1	10	-0.000655027672240443	0	0.00656794519474167	-0.0997309893457792	0.3	0.799846105662473	1
TARID	10	-0.000709520973519239	0	0.00382113069723071	-0.185683513530027	0.4	0.799846105662473	1
AC018695.8	10	-0.000717587568011684	0	0.0101829721115251	-0.0704693639688477	0.4	0.799846105662473	1
CLDN23	10	-0.00073430263765446	0	0.00466803131163384	-0.157304565593723	0.3	0.799846105662473	1
AL359715.2	10	-0.000779969106276251	0	0.00316480273432716	-0.246451097193605	0.4	0.799846105662473	1
AC023906.5	10	-0.000815314229357703	0	0.00859207599650934	-0.0948914127026968	0.3	0.799846105662473	1
AC007610.1	10	-0.000871754736852967	0	0.0101434348936619	-0.0859427546971966	0.4	0.799846105662473	1
NRTN	10	-0.000905265783786622	0	0.00435215461219888	-0.208004049591714	0.4	0.799846105662473	1
C6orf201	10	-0.000935878535382799	0	0.00651180224063187	-0.143720355870633	0.4	0.799846105662473	1
AC100778.3	10	-0.000957286281303236	0	0.00569583877798841	-0.168067657568306	0.4	0.799846105662473	1
Z69733.1	10	-0.000960067071643912	0	0.00962468779668722	-0.0997504637993934	0.4	0.799846105662473	1
BEND5	10	-0.00100851550672697	0	0.00760079517743812	-0.132685526077667	0.3	0.799846105662473	1
AC091178.2	10	-0.00106303041896937	0	0.00581688032876471	-0.182749233074754	0.3	0.799846105662473	1
AC018904.1	10	-0.00110386909184894	0	0.00561762403045072	-0.196501062702904	0.3	0.799846105662473	1
NRN1	10	-0.00123418110838567	0	0.0138714155822039	-0.0889729747531356	0.4	0.799846105662473	1
AP001267.1	10	-0.00137875519254036	0	0.00696537932407837	-0.197944021192671	0.4	0.799846105662473	1
PLA2G10	10	-0.00145407561791646	0	0.00732296237285533	-0.198563852151748	0.3	0.799846105662473	1
AC092828.1	10	-0.00147525781216348	0	0.00974348804293533	-0.151409618984768	0.4	0.799846105662473	1
SYCE1	10	-0.00169057728350809	0	0.00624362516061967	-0.270768542315937	0.4	0.799846105662473	1
S100A8	10	-0.00169340156703832	0	0.015866576233121	-0.106727597823114	0.4	0.799846105662473	1
SERPINI2	10	-0.00171806636448708	0	0.00669882476480841	-0.256472803037447	0.4	0.799846105662473	1
AC010884.1	10	-0.00204368583082837	0	0.008449321206917	-0.241875741350123	0.4	0.799846105662473	1
MSX1	10	-0.00211940584381067	0	0.00687399243612897	-0.308322399755824	0.3	0.799846105662473	1
MTFP1	10	-0.00226473456009558	0	0.0104793156924762	-0.216114737503479	0.4	0.799846105662473	1
AC078778.1	10	-0.00247450722601396	0	0.015448647512017	-0.160176301782349	0.3	0.799846105662473	1
PRRG3	10	-0.00254771085886838	0	0.00922311498393843	-0.276231063290991	0.3	0.799846105662473	1
AC062021.1	10	-0.00271698294956117	0	0.0155459519032132	-0.174771089379196	0.4	0.799846105662473	1
AL121900.1	10	-0.00279498255623293	0	0.0174451231824172	-0.160215696215316	0.4	0.799846105662473	1
ST6GALNAC5	10	-0.00284839735981751	0	0.0140587672759051	-0.202606480633568	0.3	0.799846105662473	1
AC006504.7	10	-0.00437941761629741	0	0.0153281801181616	-0.285710213641634	0.4	0.799846105662473	1
AC009264.1	10	-0.00504222997926033	0	0.0209489447867736	-0.240691358470896	0.4	0.799846105662473	1
GXYLT2	10	0.00911966913882751	-0.000434667171197065	0.0264672495404591	0.344564293501173	0.4	0.812703686128436	1
FBXO2	10	0.00881674578243939	-0.00170624828107464	0.0330732086445616	0.266582715852977	0.4	0.812703686128436	1
AC023385.1	10	0.00817670758269371	0.000154241505964743	0.0231997669164244	0.352447833297194	0.5	0.812703686128436	1
ENPP5	10	0.00615705675104523	-5.28828510132555e-05	0.0217055071109643	0.28366334495521	0.4	0.812703686128436	1
AC010494.1	10	0.00498694735417508	-0.000312286734435956	0.02137242372654	0.233335601894433	0.4	0.812703686128436	1
AC007192.2	10	0.00445937556648596	-0.00228999782202503	0.0183138133495796	0.243497925929683	0.3	0.812703686128436	1
AL133243.2	10	0.00442103294997192	-0.00333658887156058	0.0200529572654481	0.220467878699842	0.4	0.812703686128436	1
SLC2A6	10	0.00435700471428393	0.00112078395407399	0.0230463552550138	0.189053959555538	0.5	0.812703686128436	1
AL139095.4	10	0.00417413243858727	-0.000975611117988702	0.0176810321585453	0.23607968138726	0.4	0.812703686128436	1
AC104689.2	10	0.00412640524211395	-0.000191857711645436	0.0134377801312436	0.307074918759821	0.4	0.812703686128436	1
RERG	10	0.00390292608575098	0.000820567418370118	0.0167185666783125	0.233448606022782	0.5	0.812703686128436	1
AC108488.1	10	0.00350011308157574	0.000510840240983873	0.0169056382529317	0.207038209927907	0.6	0.812703686128436	1
AC010320.2	10	0.00338699904336508	-0.00166511238326719	0.0147964135694532	0.228906756861504	0.4	0.812703686128436	1
ATG4D	10	0.00337303965057668	0.000648217508735557	0.0161390353782101	0.208998838625185	0.5	0.812703686128436	1
KCNB2	10	0.00337010449840506	4.67391222636203e-05	0.0156074158807753	0.215929691638207	0.5	0.812703686128436	1
CACNG3	10	0.00324547098743914	-0.000486313910425425	0.0149572360649841	0.216983336582953	0.4	0.812703686128436	1
KANK4	10	0.00287047155886036	-0.000781870706793435	0.0187357372866518	0.153208358707368	0.4	0.812703686128436	1
HES6	10	0.00285770994420165	-0.000491110262772054	0.0148573300774012	0.192343437839372	0.4	0.812703686128436	1
DDX43	10	0.00282704326610702	-0.00226201730613662	0.0175826736785663	0.160785743840156	0.4	0.812703686128436	1
ZNF829	10	0.0027050707321451	-0.00118299605403548	0.0140534893152181	0.192483921357229	0.4	0.812703686128436	1
SOWAHA	10	0.00265983405963091	0.00131140910752761	0.0190859450538288	0.139360877972208	0.5	0.812703686128436	1
AF129075.3	10	0.00264218229976106	-0.00110236230287026	0.0130135308954603	0.203033467318449	0.4	0.812703686128436	1
PHOSPHO1	10	0.00247765903630841	2.6099964206998e-05	0.0100589101926158	0.24631485805761	0.5	0.812703686128436	1
AC006064.1	10	0.00246325605449159	-0.00138296761850633	0.0160360337257534	0.153607562606686	0.3	0.812703686128436	1
ANXA2R	10	0.00244504556728131	0.000463088626336703	0.0114558837334151	0.213431423029328	0.5	0.812703686128436	1
PRR18	10	0.00241684878085916	0.00193509787306885	0.0203113944416961	0.118989800911835	0.5	0.812703686128436	1
AC106037.3	10	0.00241603225942822	5.9951443861356e-05	0.0107183272492625	0.225411316825996	0.5	0.812703686128436	1
CPLX2	10	0.00221189842653573	0.000119336896689564	0.0184733624700768	0.119734478772804	0.5	0.812703686128436	1
TAGLN	10	0.00215780907073748	0.00359614319998518	0.0200344711902837	0.107704817873305	0.5	0.812703686128436	1
AC034193.1	10	0.00213000390958014	0.00133339895632323	0.0142006539445803	0.149993367762691	0.6	0.812703686128436	1
CUBN	10	0.00208829729020811	0.00109397094018115	0.00998879491224769	0.209063987052889	0.5	0.812703686128436	1
PNMA2	10	0.00206780048344148	-0.00090031125602831	0.0407608310051931	0.0507300865180603	0.4	0.812703686128436	1
MAST1	10	0.0019759312201956	0.000231719947240343	0.0181851590678287	0.108656251662445	0.5	0.812703686128436	1
HIST1H4H	10	0.00195625080999693	-1.1141948252935e-05	0.00595224803163237	0.328657475226287	0.4	0.812703686128436	1
ZNF805	10	0.00195618820110043	0.000848669518886527	0.0155347046661389	0.12592374577705	0.5	0.812703686128436	1
ZSCAN23	10	0.00193787865881874	0.000240903844486461	0.0101264401427771	0.191368203583465	0.5	0.812703686128436	1
DPM2	10	0.00192155908842548	0.00389041791246439	0.0200104200678786	0.096027923547194	0.5	0.812703686128436	1
SLC46A2	10	0.00183368039530307	-0.000446228217485014	0.0152737016665023	0.120054747391369	0.4	0.812703686128436	1
ZNF382	10	0.00182264459901316	0.000429853106274483	0.00954281505613058	0.19099653386264	0.5	0.812703686128436	1
AL356417.1	10	0.00182152924305165	-0.000272530721716261	0.00682311440504725	0.266964487903678	0.4	0.812703686128436	1
ADCY4	10	0.0017849039371087	-0.000186003410977622	0.00993173229128387	0.179717282419618	0.4	0.812703686128436	1
EFNA1	10	0.00178042780042704	-0.000611219173468467	0.0232728021063098	0.0765025110553544	0.4	0.812703686128436	1
AC114971.1	10	0.00178038230907874	-0.00280256598404301	0.0189979654966966	0.0937143669088316	0.3	0.812703686128436	1
GNGT2	10	0.00175414263856014	0.000202385295127737	0.0098981969169376	0.177218401824122	0.5	0.812703686128436	1
AC026746.1	10	0.00170831441753809	-0.000647352844496228	0.00995755654554449	0.171559599960542	0.4	0.812703686128436	1
AC087190.1	10	0.00170026826699369	0.000109843322158496	0.016334993982275	0.104087474341199	0.5	0.812703686128436	1
AC002553.2	10	0.00164380031407987	0.000391869657437261	0.00861799654671908	0.190740423852418	0.5	0.812703686128436	1
UBL7	10	0.00153580105379353	-0.00343020681746637	0.0169427437075765	0.0906465375561782	0.3	0.812703686128436	1
SLC2A12	10	0.00150833043586845	0.000473337443359724	0.0147570701529086	0.102210697668274	0.5	0.812703686128436	1
AL137100.3	10	0.00144288353486011	-0.00248557777661662	0.0182004148527509	0.0792775080421874	0.4	0.812703686128436	1
AP001628.1	10	0.00139863377314472	0.00119094744407752	0.0110590582916789	0.126469518132216	0.5	0.812703686128436	1
OSGIN1	10	0.00138363769028804	0.000407998780651536	0.0100742515006979	0.137343969444498	0.5	0.812703686128436	1
AC011337.1	10	0.00138129363557996	0.000734260985709606	0.0064773329724222	0.213250367313358	0.5	0.812703686128436	1
SMIM10	10	0.00137397944211135	0.000433101994542855	0.00705255922037369	0.194819979411466	0.5	0.812703686128436	1
KCNH1	10	0.00136536847612894	0.00242546468165781	0.017682229492654	0.0772169865059253	0.5	0.812703686128436	1
SHISA9	10	0.00136173085402452	0.0050151809458641	0.0203233437854054	0.0670032878645888	0.6	0.812703686128436	1
FICD	10	0.00135678452882753	-0.00222367362148898	0.0241672781153822	0.0561413876378555	0.3	0.812703686128436	1
NOP16	10	0.00133231713018337	-0.000201175148812019	0.0139524298347478	0.0954899717083907	0.4	0.812703686128436	1
AC009686.1	10	0.00125828867771305	-0.00066658991699957	0.00869371366259386	0.144735463640475	0.4	0.812703686128436	1
AC093525.7	10	0.00120046976559929	0.00200133359846028	0.0131895300376875	0.0910168718801272	0.5	0.812703686128436	1
AC096642.2	10	0.00119838817747687	0.000845881069016289	0.0117622814729954	0.101883990808094	0.5	0.812703686128436	1
CHAD	10	0.00112062162256225	-0.00107272855032745	0.0182481327945649	0.0614102075635934	0.3	0.812703686128436	1
AL355001.2	10	0.00106776262241345	0.00107584771333164	0.0184245700861804	0.0579531906263768	0.5	0.812703686128436	1
WDR66	10	0.00102084567374104	3.79125421757537e-05	0.00900393707370548	0.11337769970897	0.5	0.812703686128436	1
AC004908.2	10	0.000973636919336337	0.00184955334634272	0.0078004406384691	0.124818194825392	0.5	0.812703686128436	1
AC010247.1	10	0.000971541754963983	0.0016577423208614	0.010029202839129	0.0968712838445654	0.5	0.812703686128436	1
RPP25L	10	0.000939799316219568	0.00125754694231939	0.0114529738814194	0.0820572303709028	0.6	0.812703686128436	1
TMEM150B	10	0.000924641723393001	-1.34930295932652e-05	0.0119088430552543	0.0776432873540171	0.4	0.812703686128436	1
