seed	analysis_window	n_requested	event_probability_before_censoring	effect_pattern	early_hazard_ratio_per_latent_sd	late_hazard_ratio_per_latent_sd	censoring_mechanism	dropout_target	n_simulated_cohorts	n_valid_fits	valid_fit_rate	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	positive_call_probability	negative_call_probability	median_score_z	median_one_step_log_hr	median_usable_n	median_observed_events	median_assigned_dropout	median_observed_pre_event_dropout
54902	whole_followup	120	0.15	early_only	2.2	1.0	event_risk_dependent	0.25	500	16	0.032	3	0.006	0.0020425962719602363	0.01749025210405338	0.006	0.0	1.1066324999717776	0.3942569552737072	108.0	4.0	0.24761904761904763	0.24761904761904763
54902	early_window_diagnostic	120	0.15	early_only	2.2	1.0	event_risk_dependent	0.25	500	0	0.0	0	0.0	4.336808689942018e-19	0.007624340461552241	0.0	0.0			108.0	1.0	0.24761904761904763	0.24761904761904763
54902	late_landmark_diagnostic	120	0.15	early_only	2.2	1.0	event_risk_dependent	0.25	500	0	0.0	0	0.0	4.336808689942018e-19	0.007624340461552241	0.0	0.0			88.0	2.0	0.09338662790697674	0.09338662790697674
54902	whole_followup	120	0.15	early_only	2.2	1.0	joint_score_event_risk	0.25	500	42	0.084	11	0.022	0.012328008269927582	0.03896086121131637	0.0	0.022	-1.3525575494214634	-0.452766157741897	108.0	6.0	0.24770642201834864	0.24770642201834864
54902	early_window_diagnostic	120	0.15	early_only	2.2	1.0	joint_score_event_risk	0.25	500	0	0.0	0	0.0	4.336808689942018e-19	0.007624340461552241	0.0	0.0			108.0	2.0	0.24770642201834864	0.24770642201834864
54902	late_landmark_diagnostic	120	0.15	early_only	2.2	1.0	joint_score_event_risk	0.25	500	3	0.006	1	0.002	0.00035313639455927456	0.011240706705146758	0.0	0.002	-1.9339968138440577	-0.6963393811307177	88.0	4.0	0.10056179775280899	0.10056179775280899
54902	whole_followup	120	0.15	late_only	1.0	2.2	administrative_only	0.0	500	487	0.974	116	0.232	0.19712923845271468	0.2709574080346774	0.23	0.002	1.1237720560786337	0.30929301647952917	108.0	16.0	0.0	0.0
54902	early_window_diagnostic	120	0.15	late_only	1.0	2.2	administrative_only	0.0	500	88	0.176	4	0.008	0.00311531518006224	0.020387035834105168	0.006	0.002	-0.1821888625736564	-0.05872828643285931	108.0	7.0	0.0	0.0
54902	late_landmark_diagnostic	120	0.15	late_only	1.0	2.2	administrative_only	0.0	500	188	0.376	83	0.166	0.13595774323101012	0.2011353161973068	0.166	0.0	1.8246950544554916	0.5970482378842412	101.0	9.0	0.0	0.0
54902	whole_followup	120	0.15	late_only	1.0	2.2	independent	0.25	500	464	0.928	86	0.172	0.1414541198436514	0.20754744749912687	0.172	0.0	1.0384080522284225	0.30451308709901515	108.0	14.0	0.24653679653679655	0.22727272727272727
54902	early_window_diagnostic	120	0.15	late_only	1.0	2.2	independent	0.25	500	76	0.152	1	0.002	0.00035313639455927456	0.011240706705146758	0.002	0.0	-0.22912840061250872	-0.08061011230820794	108.0	7.0	0.24653679653679655	0.22727272727272727
54902	late_landmark_diagnostic	120	0.15	late_only	1.0	2.2	independent	0.25	500	103	0.206	54	0.108	0.08372280963705037	0.13825467328480662	0.108	0.0	1.977802135936856	0.6731973780998509	89.0	7.0	0.14754784688995215	0.1404807084123972
54902	whole_followup	120	0.15	late_only	1.0	2.2	score_dependent	0.25	500	417	0.834	65	0.13	0.10332065036463456	0.16232136157691412	0.13	0.0	0.8506838824783775	0.250076064103764	108.0	13.0	0.25	0.22321428571428573
54902	early_window_diagnostic	120	0.15	late_only	1.0	2.2	score_dependent	0.25	500	68	0.136	2	0.004	0.0010976305226827934	0.014465715215177033	0.002	0.002	0.31320782159334726	0.10669378164263937	108.0	6.5	0.25	0.22321428571428573
54902	late_landmark_diagnostic	120	0.15	late_only	1.0	2.2	score_dependent	0.25	500	56	0.112	16	0.032	0.019791513626571118	0.051344869045441784	0.032	0.0	1.4950718171123893	0.4824915547718691	89.0	6.0	0.14444444444444443	0.1321991261750298
54902	whole_followup	120	0.15	late_only	1.0	2.2	event_risk_dependent	0.25	500	18	0.036	3	0.006	0.0020425962719602363	0.01749025210405338	0.006	0.0	1.2277566160056912	0.4039508789529044	108.0	4.0	0.25229435042519155	0.25229435042519155
54902	early_window_diagnostic	120	0.15	late_only	1.0	2.2	event_risk_dependent	0.25	500	0	0.0	0	0.0	4.336808689942018e-19	0.007624340461552241	0.0	0.0			108.0	1.0	0.25229435042519155	0.25229435042519155
54902	late_landmark_diagnostic	120	0.15	late_only	1.0	2.2	event_risk_dependent	0.25	500	1	0.002	1	0.002	0.00035313639455927456	0.011240706705146758	0.002	0.0	2.324208958631044	0.8081386758622183	89.0	3.0	0.10112359550561797	0.10112359550561797
54902	whole_followup	120	0.15	late_only	1.0	2.2	joint_score_event_risk	0.25	500	94	0.188	10	0.02	0.010899183596210813	0.036420183246879345	0.0	0.02	-0.8129479974267845	-0.2766309630368504	108.0	7.0	0.25	0.25
54902	early_window_diagnostic	120	0.15	late_only	1.0	2.2	joint_score_event_risk	0.25	500	2	0.004	0	0.0	4.336808689942018e-19	0.007624340461552241	0.0	0.0	-1.0214857876288796	-0.3335402451095405	108.0	4.0	0.25	0.25
54902	late_landmark_diagnostic	120	0.15	late_only	1.0	2.2	joint_score_event_risk	0.25	500	2	0.004	0	0.0	4.336808689942018e-19	0.007624340461552241	0.0	0.0	-0.15203235419782063	-0.052803229806858046	88.0	3.0	0.11764705882352941	0.11764705882352941
54902	whole_followup	120	0.15	crossing	2.0	0.5	administrative_only	0.0	500	486	0.972	31	0.062	0.044019209142681565	0.08665971310163822	0.042	0.02	0.19310706751494866	0.05643885620577098	108.0	16.0	0.0	0.0
54902	early_window_diagnostic	120	0.15	crossing	2.0	0.5	administrative_only	0.0	500	191	0.382	64	0.128	0.10152682399523652	0.16014568530815834	0.128	0.0	1.5309585640133283	0.49588607364435383	108.0	9.0	0.0	0.0
54902	late_landmark_diagnostic	120	0.15	crossing	2.0	0.5	administrative_only	0.0	500	84	0.168	25	0.05	0.034093745243849435	0.0727681611715476	0.0	0.05	-1.3650699774466348	-0.4487856287378523	99.0	7.0	0.0	0.0
54902	whole_followup	120	0.15	crossing	2.0	0.5	independent	0.25	500	456	0.912	42	0.084	0.06274413680383038	0.1115993144601811	0.066	0.018	0.3939711202940448	0.1155555293494244	108.0	14.0	0.25348631950573697	0.2318121693121693
54902	early_window_diagnostic	120	0.15	crossing	2.0	0.5	independent	0.25	500	179	0.358	67	0.134	0.10691500187152081	0.16666601534633546	0.134	0.0	1.6292375156788677	0.5403584064606823	108.0	8.0	0.25348631950573697	0.2318121693121693
54902	late_landmark_diagnostic	120	0.15	crossing	2.0	0.5	independent	0.25	500	38	0.076	15	0.03	0.018263213197913384	0.04890366683594573	0.0	0.03	-1.8523865222831786	-0.5889384043642569	87.0	6.0	0.15166835187057634	0.14457831325301204
54902	whole_followup	120	0.15	crossing	2.0	0.5	score_dependent	0.25	500	459	0.918	35	0.07	0.0507597429450181	0.09579718985191686	0.056	0.014	0.2953799588918496	0.08321084210938501	108.0	14.0	0.25	0.21904761904761905
54902	early_window_diagnostic	120	0.15	crossing	2.0	0.5	score_dependent	0.25	500	143	0.286	51	0.102	0.07843435210316954	0.13163462290422606	0.102	0.0	1.5236886255557236	0.5225630042871234	108.0	8.0	0.25	0.21904761904761905
54902	late_landmark_diagnostic	120	0.15	crossing	2.0	0.5	score_dependent	0.25	500	54	0.108	19	0.038	0.024460118055830385	0.05858477253064388	0.0	0.038	-1.4830162743033883	-0.49717966343429004	88.0	6.0	0.13717105263157897	0.13333333333333333
54902	whole_followup	120	0.15	crossing	2.0	0.5	event_risk_dependent	0.25	500	11	0.022	1	0.002	0.00035313639455927456	0.011240706705146758	0.0	0.002	-0.06029974428671774	-0.018805307805348212	108.0	4.0	0.24553429027113238	0.24553429027113238
54902	early_window_diagnostic	120	0.15	crossing	2.0	0.5	event_risk_dependent	0.25	500	0	0.0	0	0.0	4.336808689942018e-19	0.007624340461552241	0.0	0.0			108.0	1.0	0.24553429027113238	0.24553429027113238
54902	late_landmark_diagnostic	120	0.15	crossing	2.0	0.5	event_risk_dependent	0.25	500	0	0.0	0	0.0	4.336808689942018e-19	0.007624340461552241	0.0	0.0			88.0	3.0	0.09523809523809523	0.09523809523809523
54902	whole_followup	120	0.15	crossing	2.0	0.5	joint_score_event_risk	0.25	500	86	0.172	47	0.094	0.0714264085922213	0.12276455586255913	0.0	0.094	-2.044256274593401	-0.6750290861880486	108.0	7.0	0.25	0.25
54902	early_window_diagnostic	120	0.15	crossing	2.0	0.5	joint_score_event_risk	0.25	500	0	0.0	0	0.0	4.336808689942018e-19	0.007624340461552241	0.0	0.0			108.0	2.0	0.25	0.25
54902	late_landmark_diagnostic	120	0.15	crossing	2.0	0.5	joint_score_event_risk	0.25	500	21	0.042	14	0.028	0.01675097472075645	0.04644640267494888	0.0	0.028	-2.3975217198812784	-0.8154659546942249	88.0	5.0	0.10638297872340426	0.10638297872340426
54902	whole_followup	120	0.3	null	1.0	1.0	administrative_only	0.0	500	500	1.0	19	0.038	0.024460118055830385	0.05858477253064388	0.016	0.022	0.06301495524678309	0.010942244204671332	108.0	32.0	0.0	0.0
54902	early_window_diagnostic	120	0.3	null	1.0	1.0	administrative_only	0.0	500	494	0.988	15	0.03	0.018263213197913384	0.04890366683594573	0.016	0.014	0.06991920879482397	0.018445303836959595	108.0	18.0	0.0	0.0
54902	late_landmark_diagnostic	120	0.3	null	1.0	1.0	administrative_only	0.0	500	469	0.938	31	0.062	0.044019209142681565	0.08665971310163822	0.036	0.026	0.0761217632106388	0.021416079192406543	91.0	14.0	0.0	0.0
54902	whole_followup	120	0.3	null	1.0	1.0	independent	0.25	500	500	1.0	20	0.04	0.026040797389777257	0.060973595834850805	0.018	0.022	-0.06291759517365761	-0.012253067110992806	108.0	29.0	0.24761904761904763	0.205607476635514
54902	early_window_diagnostic	120	0.3	null	1.0	1.0	independent	0.25	500	490	0.98	23	0.046	0.030845108370816204	0.06807779276827323	0.022	0.024	-0.08572984166507372	-0.021267417414379944	108.0	17.0	0.24761904761904763	0.205607476635514
54902	late_landmark_diagnostic	120	0.3	null	1.0	1.0	independent	0.25	500	403	0.806	17	0.034	0.02133451980853219	0.053771365501634506	0.018	0.016	0.029465685652683513	0.009523918014164256	80.0	12.0	0.14473684210526316	0.13253012048192772
54902	whole_followup	120	0.3	null	1.0	1.0	score_dependent	0.25	500	500	1.0	28	0.056	0.03902562068315149	0.0797447936467069	0.026	0.03	-0.02466637914520211	-0.005686667873789009	108.0	29.0	0.24770642201834864	0.2018348623853211
54902	early_window_diagnostic	120	0.3	null	1.0	1.0	score_dependent	0.25	500	487	0.974	22	0.044	0.02923395562860718	0.06571944287232845	0.024	0.02	-0.057870744809632065	-0.0163209028600505	108.0	17.0	0.24770642201834864	0.2018348623853211
54902	late_landmark_diagnostic	120	0.3	null	1.0	1.0	score_dependent	0.25	500	367	0.734	13	0.026	0.015256383923327248	0.04397149083422428	0.012	0.014	-0.040781475308949336	-0.013602622698173878	80.0	12.0	0.14102564102564102	0.12790697674418605
54902	whole_followup	120	0.3	null	1.0	1.0	event_risk_dependent	0.25	500	442	0.884	33	0.066	0.04737852635977387	0.09123940116085351	0.034	0.032	0.06713141817560879	0.019864257592298484	108.0	14.0	0.2523364485981308	0.2523364485981308
54902	early_window_diagnostic	120	0.3	null	1.0	1.0	event_risk_dependent	0.25	500	26	0.052	3	0.006	0.0020425962719602363	0.01749025210405338	0.004	0.002	0.05358488659557576	0.019065607662218164	108.0	5.0	0.2523364485981308	0.2523364485981308
54902	late_landmark_diagnostic	120	0.3	null	1.0	1.0	event_risk_dependent	0.25	500	202	0.404	11	0.022	0.012328008269927582	0.03896086121131637	0.01	0.012	-0.04200636002708906	-0.013699525168815662	82.0	9.0	0.07142857142857142	0.07142857142857142
54902	whole_followup	120	0.3	null	1.0	1.0	joint_score_event_risk	0.25	500	492	0.984	191	0.382	0.3404646252341933	0.4253347191147331	0.0	0.382	-1.6725264613928137	-0.45519414767266386	108.0	18.0	0.25	0.25
54902	early_window_diagnostic	120	0.3	null	1.0	1.0	joint_score_event_risk	0.25	500	216	0.432	79	0.158	0.1286526978644355	0.19256235101126623	0.0	0.158	-1.6854870844304521	-0.5564362936932437	108.0	9.0	0.25	0.25
54902	late_landmark_diagnostic	120	0.3	null	1.0	1.0	joint_score_event_risk	0.25	500	231	0.462	31	0.062	0.044019209142681565	0.08665971310163822	0.0	0.062	-0.9380148616369632	-0.29777587882522016	80.0	9.0	0.0963855421686747	0.0963855421686747
54902	whole_followup	120	0.3	proportional	1.7	1.7	administrative_only	0.0	500	500	1.0	246	0.492	0.44840780608924286	0.535714183358142	0.492	0.0	1.9427741951791173	0.3837292414903408	108.0	32.0	0.0	0.0
54902	early_window_diagnostic	120	0.3	proportional	1.7	1.7	administrative_only	0.0	500	499	0.998	166	0.332	0.2921404418575132	0.3744213365375685	0.332	0.0	1.5297737435545171	0.39702637843075034	108.0	18.0	0.0	0.0
54902	late_landmark_diagnostic	120	0.3	proportional	1.7	1.7	administrative_only	0.0	500	450	0.9	114	0.228	0.19338176911500068	0.26676587209608377	0.228	0.0	1.3373450887337093	0.3887481971596751	90.0	14.0	0.0	0.0
54902	whole_followup	120	0.3	proportional	1.7	1.7	independent	0.25	500	500	1.0	241	0.482	0.4385065876245351	0.5257678886320809	0.482	0.0	1.9106490517365864	0.39867095516909934	108.0	29.0	0.25	0.20754716981132076
54902	early_window_diagnostic	120	0.3	proportional	1.7	1.7	independent	0.25	500	494	0.988	151	0.302	0.26339155087985655	0.3436276879429182	0.3	0.002	1.4157995858259933	0.3776680882645928	108.0	17.0	0.25	0.20754716981132076
54902	late_landmark_diagnostic	120	0.3	proportional	1.7	1.7	independent	0.25	500	367	0.734	86	0.172	0.1414541198436514	0.20754744749912687	0.172	0.0	1.207980467748364	0.36832415361178544	80.0	11.0	0.15	0.1375
54902	whole_followup	120	0.3	proportional	1.7	1.7	score_dependent	0.25	500	500	1.0	218	0.436	0.39318560312305606	0.47979031245602277	0.436	0.0	1.8164199453800696	0.3911783961338624	108.0	28.0	0.24653679653679655	0.18502956738250856
54902	early_window_diagnostic	120	0.3	proportional	1.7	1.7	score_dependent	0.25	500	492	0.984	150	0.3	0.2614819321406983	0.3415678040439227	0.3	0.0	1.4315599306634619	0.3915660310206117	108.0	17.0	0.24653679653679655	0.18502956738250856
54902	late_landmark_diagnostic	120	0.3	proportional	1.7	1.7	score_dependent	0.25	500	304	0.608	62	0.124	0.09794609113930344	0.15578741288778383	0.124	0.0	1.1816190424752036	0.3692860026791209	80.0	10.0	0.1282051282051282	0.1111111111111111
54902	whole_followup	120	0.3	proportional	1.7	1.7	event_risk_dependent	0.25	500	465	0.93	153	0.306	0.26721346373113636	0.3477447803679459	0.306	0.0	1.552834390564533	0.43947677285387055	108.0	15.0	0.24761904761904763	0.24761904761904763
54902	early_window_diagnostic	120	0.3	proportional	1.7	1.7	event_risk_dependent	0.25	500	45	0.09	12	0.024	0.013781314655496986	0.041477057463900756	0.024	0.0	1.188659892910136	0.400583283522688	108.0	6.0	0.24761904761904763	0.24761904761904763
54902	late_landmark_diagnostic	120	0.3	proportional	1.7	1.7	event_risk_dependent	0.25	500	202	0.404	50	0.1	0.07667756273730172	0.1294219096319401	0.1	0.0	1.3078746040394118	0.41826686080162157	81.0	9.0	0.06507622811970637	0.06507622811970637
54902	whole_followup	120	0.3	proportional	1.7	1.7	joint_score_event_risk	0.25	500	485	0.97	24	0.048	0.03246520694135317	0.07042719683589006	0.02	0.028	-0.1772709280938935	-0.04963342811486081	108.0	16.0	0.25	0.25
54902	early_window_diagnostic	120	0.3	proportional	1.7	1.7	joint_score_event_risk	0.25	500	114	0.228	6	0.012	0.005510995174027703	0.025930361116447292	0.0	0.012	-0.373798587065315	-0.13646543252595303	108.0	7.0	0.25	0.25
54902	late_landmark_diagnostic	120	0.3	proportional	1.7	1.7	joint_score_event_risk	0.25	500	195	0.39	13	0.026	0.015256383923327248	0.04397149083422428	0.022	0.004	0.23210716391122493	0.0749087219795654	80.0	9.0	0.07735042735042735	0.07735042735042735
54902	whole_followup	120	0.3	early_only	2.2	1.0	administrative_only	0.0	500	500	1.0	239	0.478	0.43455096039387586	0.5217845105864325	0.478	0.0	1.9126816335686956	0.38337941054095603	108.0	32.5	0.0	0.0
54902	early_window_diagnostic	120	0.3	early_only	2.2	1.0	administrative_only	0.0	500	500	1.0	336	0.672	0.6296734167218158	0.7117038101594103	0.672	0.0	2.430615560183001	0.5961925362667879	108.0	20.0	0.0	0.0
54902	late_landmark_diagnostic	120	0.3	early_only	2.2	1.0	administrative_only	0.0	500	394	0.788	15	0.03	0.018263213197913384	0.04890366683594573	0.02	0.01	-0.05697506542638278	-0.01712272527930809	88.0	12.0	0.0	0.0
54902	whole_followup	120	0.3	early_only	2.2	1.0	independent	0.25	500	500	1.0	215	0.43	0.38730164759035934	0.4737657600742581	0.43	0.0	1.8149595699291303	0.38328871636734474	108.0	29.0	0.25	0.2037037037037037
54902	early_window_diagnostic	120	0.3	early_only	2.2	1.0	independent	0.25	500	499	0.998	318	0.636	0.5929376153133843	0.6769885640810736	0.636	0.0	2.2533269499983777	0.5750451529201741	108.0	19.0	0.25	0.2037037037037037
54902	late_landmark_diagnostic	120	0.3	early_only	2.2	1.0	independent	0.25	500	293	0.586	18	0.036	0.02289106098029272	0.056184326968027755	0.016	0.02	-0.05716968725480645	-0.018201423720306677	78.0	10.0	0.14864864864864866	0.1375
54902	whole_followup	120	0.3	early_only	2.2	1.0	score_dependent	0.25	500	500	1.0	237	0.474	0.43059811407349635	0.5177983516305045	0.474	0.0	1.914770264060588	0.41170952985225767	108.0	28.0	0.25	0.1792452830188679
54902	early_window_diagnostic	120	0.3	early_only	2.2	1.0	score_dependent	0.25	500	498	0.996	314	0.628	0.5848089173303663	0.6692392515114762	0.628	0.0	2.312723657103134	0.600818796079148	108.0	18.0	0.25	0.1792452830188679
54902	late_landmark_diagnostic	120	0.3	early_only	2.2	1.0	score_dependent	0.25	500	271	0.542	15	0.03	0.018263213197913384	0.04890366683594573	0.012	0.018	0.07186444797367866	0.022149253240361547	79.0	10.0	0.12195121951219512	0.1125
54902	whole_followup	120	0.3	early_only	2.2	1.0	event_risk_dependent	0.25	500	444	0.888	68	0.136	0.10871544340723721	0.16883507644877283	0.136	0.0	0.9288171484398786	0.28228648496036157	108.0	14.0	0.24770642201834864	0.24770642201834864
54902	early_window_diagnostic	120	0.3	early_only	2.2	1.0	event_risk_dependent	0.25	500	73	0.146	33	0.066	0.04737852635977387	0.09123940116085351	0.066	0.0	1.7014930595937554	0.5744088369613751	108.0	6.0	0.24770642201834864	0.24770642201834864
54902	late_landmark_diagnostic	120	0.3	early_only	2.2	1.0	event_risk_dependent	0.25	500	133	0.266	2	0.004	0.0010976305226827934	0.014465715215177033	0.004	0.0	-0.04812434617005506	-0.014455453894301624	80.0	8.0	0.0625	0.0625
54902	whole_followup	120	0.3	early_only	2.2	1.0	joint_score_event_risk	0.25	500	458	0.916	45	0.09	0.0679425478891394	0.11830941128933344	0.0	0.09	-0.7112374513994629	-0.20895167030673928	108.0	16.0	0.25	0.25
54902	early_window_diagnostic	120	0.3	early_only	2.2	1.0	joint_score_event_risk	0.25	500	60	0.12	1	0.002	0.00035313639455927456	0.011240706705146758	0.0	0.002	-0.20106367611254117	-0.07093544912832747	108.0	6.0	0.25	0.25
54902	late_landmark_diagnostic	120	0.3	early_only	2.2	1.0	joint_score_event_risk	0.25	500	220	0.44	20	0.04	0.026040797389777257	0.060973595834850805	0.002	0.038	-0.9851190575893045	-0.3129034907544716	80.0	9.0	0.06976744186046512	0.06976744186046512
54902	whole_followup	120	0.3	late_only	1.0	2.2	administrative_only	0.0	500	500	1.0	153	0.306	0.26721346373113636	0.3477447803679459	0.306	0.0	1.442232386404082	0.2865105277061265	109.0	32.0	0.0	0.0
54902	early_window_diagnostic	120	0.3	late_only	1.0	2.2	administrative_only	0.0	500	479	0.958	25	0.05	0.034093745243849435	0.0727681611715476	0.02	0.03	-0.0657751982972619	-0.018612124970712608	109.0	15.0	0.0	0.0
54902	late_landmark_diagnostic	120	0.3	late_only	1.0	2.2	administrative_only	0.0	500	491	0.982	278	0.556	0.5121868930497259	0.5989591808185805	0.556	0.0	2.1108598881951526	0.5777093221817261	93.0	17.0	0.0	0.0
54902	whole_followup	120	0.3	late_only	1.0	2.2	independent	0.25	500	500	1.0	137	0.274	0.2367406256658206	0.3147055762228011	0.274	0.0	1.3519177062596415	0.27879073724003656	109.0	29.0	0.24770642201834864	0.20909090909090908
54902	early_window_diagnostic	120	0.3	late_only	1.0	2.2	independent	0.25	500	469	0.938	28	0.056	0.03902562068315149	0.0797447936467069	0.02	0.036	-0.04209092914295852	-0.012858834887695124	109.0	15.0	0.24770642201834864	0.20909090909090908
54902	late_landmark_diagnostic	120	0.3	late_only	1.0	2.2	independent	0.25	500	448	0.896	230	0.46	0.4167851025299866	0.5038248447069378	0.46	0.0	1.9875606363711258	0.5856852246061219	82.0	14.0	0.14814814814814814	0.13414634146341464
54902	whole_followup	120	0.3	late_only	1.0	2.2	score_dependent	0.25	500	500	1.0	93	0.186	0.1543339917500702	0.22245409405978459	0.186	0.0	1.0286895588576668	0.22941025732871512	108.0	26.0	0.24770642201834864	0.1981981981981982
