analysis	disease_name	compartment	role	gene	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr	tissue_up_trend	tissue_down_trend
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	SPP1	6	6	0.019040744226897995	0.02195818556943392	-0.002917441342535923	-0.018111746783600703	-0.03398467111327016	0.9735845063367071	1.0	False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	SPP1	6	6	0.022320572956941048	0.02195818556943392	0.0003623873875071293	0.0011234041366677747	0.002107942462320106	0.998385417220286	1.0	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	SPP1	6	6	0.0	0.0	0.0				1.0	False	False
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	STAT1	6	6	0.9395175061855568	0.028561795231644264	0.9109557109539126	2.099843186731275	3.9401213446247354	0.0046287573138135574	0.22489911970659282	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	STAT1	6	6	0.3465487547843478	-0.00022807768924319738	0.34677683247359103	1.8002627431583347	3.3779920829671854	0.010546644387872346	0.275418721343004	True	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	STAT1	6	6	0.40112115807402643	0.028561795231644264	0.37255936284238217	1.4191597164885568	2.662894794097659	0.024884353908064132	0.35918440592176476	True	False
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	STAT1	6	6	0.6581364419660111	0.03429464577324182	0.6238417961927692	1.4191375683915424	2.6628532356658954	0.026924182740810522	0.3671977589203068	True	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	STAT1	3	3	0.563555220897534	0.0015386751443476475	0.5620165457531863	2.8879537200310748	4.421258134280399	0.04641775513128032	0.4256709189644259	True	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	STAT1	3	3	1.3325186560307944	-0.013534140748188803	1.3460527967789833	2.171963022659797	3.3251257160684498	0.07522100024457762	0.49229366722878676	True	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	STAT1	5	19	0.15735977470936224	0.019380294082003018	0.13797948062735924	0.7840421839122673	1.7417229949694812	0.12523681201014622	0.586418612806362	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	STAT1	6	6	0.09822096350782485	-0.00022807768924319738	0.09844904119706804	0.7230980415324774	1.3568127590201176	0.20525109215699605	0.6420063231422319	False	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	STAT1	3	3	1.062605444954161	-0.008542317731029805	1.0711477626851909	1.1895854393340428	1.8211733323830988	0.20717423242373628	0.647337437953364	False	False
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	STAT1	5	18	0.22581840589811364	0.01367882436165572	0.21213958153645793	1.0430661367452863	1.245711423539711	0.27745103900278073	0.6804193158911237	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	STAT1	3	19	0.11608176025417864	-0.16294542299437173	0.27902718324855036	1.056175397659546	1.1190399682656034	0.37086956914469904	0.7002360501784015	False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	STAT1	6	6	0.14050465405111298	0.03429464577324182	0.10621000827787117	0.3961361395045135	0.7433052470306775	0.4804901539645492	0.75872691811511	False	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	STAT1	11	14	0.09775445984406289	0.1319692477281104	-0.0342147878840475	-0.144419930755656	-0.39591220556834983	0.6961592392244943	0.8917468350066142	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	STAT1	5	17	0.004125991848751174	0.03580043026179689	-0.031674438413045715	-0.1518517410868109	-0.3590017765084773	0.7284246770259768	0.9117633753468127	False	False
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	STAT1	18	18	-0.02384503284488418	0.0018794895931783216	-0.0257245224380625	-0.10834261681979925	-0.3324148470607477	0.741974810801758	0.9194904236128236	False	False
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	STAT1	4	17	0.04426507134098369	-0.007836963372245534	0.052102034713229224	0.18682487331195938	0.3367580813824937	0.7519356330621091	0.9258869796801628	False	False
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	STAT1	9	13	0.13245101468478643	0.10612670198316909	0.026324312701617336	0.08735945529992167	0.21284552768787426	0.8337998284781177	0.9717265429171918	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	STAT1	10	14	0.04309786133096723	0.057246097196219495	-0.014148235865252268	-0.06844968724842324	-0.16634328328584946	0.8698040456462725	0.9838494537719114	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	STAT3	6	6	0.4677224623441402	0.0008496945810439449	0.4668727677630963	4.497541147051728	8.439133923810633	1.7672212958535995e-05	0.05229207814430801	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	STAT3	6	6	0.476104457249704	0.0008496945810439449	0.47525476266866007	2.666402233580839	5.00320615380858	0.0011287778868698693	0.1504750059247165	True	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	STAT3	6	6	0.3061702478057529	-0.010101726894735742	0.3162719747004887	1.5833685721500574	2.971014381910994	0.014049943825807711	0.29080083476050217	True	False
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	STAT3	6	6	0.2573322307776413	-0.010101726894735742	0.26743395767237704	1.38413936866838	2.5971830205641053	0.026889705909440096	0.3671977589203068	False	False
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	STAT3	9	13	-0.0030987406267199186	0.17435975976727255	-0.17745850039399247	-0.6866660838522195	-1.627927587635456	0.12228172738105095	0.5799467768497919	False	False
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	STAT3	6	6	0.23206011507231675	-0.026138209374067998	0.25819832444638474	0.8662715497210888	1.6254618653740507	0.141570773011873	0.5971549110623013	False	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	STAT3	11	14	0.10953583267134014	0.31483055291082696	-0.2052947202394868	-0.5578519474922107	-1.4804151950486675	0.15233814560028364	0.6037487475511667	False	False
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	STAT3	18	18	0.05040479664171665	0.0022825511523166114	0.048122245489400035	0.3230914304707618	0.9913032525807463	0.32993162497075623	0.7000024535402347	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	STAT3	10	14	0.06925734271248388	0.18214095936173832	-0.11288361664925445	-0.4075931348203192	-0.9953474547448541	0.3329267292360832	0.7000024535402347	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	STAT3	5	17	-0.14466837073171454	-0.06276061574789128	-0.08190775498382326	-0.31942919023906313	-0.9821828774655602	0.34021167935881425	0.7000024535402347	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	STAT3	3	3	0.1936289344723714	0.04891840152232437	0.14471053295004702	0.6250911932692924	0.9569715413857679	0.3966817628650604	0.7094281912314764	False	False
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	STAT3	4	17	-0.057097018911324925	0.041489546471515364	-0.09858656538284029	-0.4260424752243186	-0.7251331460043938	0.5074328706585459	0.7745999828533413	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	STAT3	5	19	0.021232248648265926	-0.0333014550956619	0.054533703743927825	0.24562256200376315	0.6618853579477675	0.5228261795017386	0.7805453442526249	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	STAT3	3	19	0.0658936858594744	-0.09724351721254149	0.1631372030720159	0.6418767651137781	0.5704971416378882	0.623319084363032	0.8503463211757546	False	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	STAT3	3	3	-0.18483453219611565	-0.09785978665249229	-0.08697474554362336	-0.26693838894692834	-0.4086642785503546	0.7116794680616767	0.9018670432524631	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	STAT3	3	3	-0.10730414077185567	-0.03816515131196919	-0.06913898945988647	-0.20170708232375587	-0.30879964324922626	0.778886990240355	0.9432073064979846	False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	STAT3	6	6	-0.048918863657625516	-0.026138209374067998	-0.02278065428355752	-0.12491039291553441	-0.23438040916668854	0.8203203330106306	0.9671206050365712	False	False
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	STAT3	5	18	-0.028880386228308096	-0.032321169617532036	0.0034407833892239406	0.014375618597043472	0.0240561246027622	0.9817113824629234	1.0	False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	SYK	6	6	-0.14479663010657662	-0.009983311602407447	-0.13481331850416917	-1.81378454203674	-3.403364229189905	0.01918088530283969	0.3365955260320141	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SYK	6	6	0.07009947628709301	0.007794844309791971	0.06230463197730104	1.1724600283940085	2.1999903672739105	0.05969675276503619	0.46761074344514814	False	False
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	SYK	4	17	0.10154456950002644	-0.02093909928977217	0.1224836687897986	1.7762351596929127	2.2950067304008233	0.0942337849469239	0.5321331482021905	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SYK	3	3	0.2663484993544874	0.012437577682845402	0.253910921671642	1.6910168457161767	2.588830261534587	0.10163372940004226	0.5558857768848892	False	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	SYK	3	3	0.663119156216642	-0.0019951500729040827	0.665114306289546	1.3897743821653776	2.127648808685576	0.16650973748819548	0.61357697786746	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	SYK	10	14	-0.015832157592039885	0.014562379805301699	-0.030394537397341582	-0.4471479640144934	-1.2627829088234606	0.22223637165238516	0.6589539973724172	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	SYK	6	6	-0.039311938225201536	0.007794844309791971	-0.04710678253499351	-0.5636892980688291	-1.0577000459328862	0.3305949704229812	0.7000024535402347	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	SYK	5	17	0.09500809081384003	-0.014061596896629138	0.10906968771046917	0.893819750789239	1.0809138847135387	0.3374278202463835	0.7000024535402347	False	False
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	SYK	9	13	0.06867047864228214	0.1809501670153753	-0.11227968837309317	-0.3775774273191603	-0.9691224384442175	0.34406026615134677	0.7000024535402347	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	SYK	3	3	0.053269371857817154	0.015645275646090456	0.0376240962117267	0.716956612709152	1.0976111680322747	0.3645173188816911	0.7002360501784015	False	False
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	SYK	18	18	-0.05916775328247578	-0.025782445210944693	-0.03338530807153109	-0.2694568490101752	-0.8267426049175829	0.414296007710514	0.7194259899151473	False	False
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	SYK	5	18	-0.012019496260699642	0.03632493034983797	-0.04834442661053761	-0.33734195575871845	-0.7706863701672921	0.4642853484288639	0.7484512118004591	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	SYK	5	19	-0.005193459194847825	0.04507857528839874	-0.05027203448324656	-0.29694748823507927	-0.7292275440335209	0.48596156453274353	0.762436794120828	False	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	SYK	11	14	0.058024302148391244	0.08079347681913598	-0.02276917467074474	-0.20775812154420467	-0.5480058107248659	0.588972122948693	0.8264436482894326	False	False
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	SYK	6	6	-0.019509395756874954	0.015295778483225891	-0.03480517424010084	-0.21954905551006154	-0.4119592954719519	0.6894486952154998	0.8885360144349581	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	SYK	6	6	-0.006700084969449849	0.015295778483225891	-0.02199586345267574	-0.11122847162571672	-0.20870781111263917	0.8390662214259698	0.9741639410350742	False	False
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	SYK	6	6	-0.020392806096467653	-0.009983311602407447	-0.010409494494060206	-0.06934926746038436	-0.13012615926815785	0.8997034876776163	0.9965887202596616	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	SYK	3	19	-0.046546926468957646	-0.039525166453721075	-0.007021760015236571	-0.05539318886254761	-0.08302179110079262	0.9400251706098431	1.0	False	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	TBXAS1	3	3	0.2179325618554382	0.0021526958055319606	0.21577986604990623	4.386204094127384	6.714976211449129	0.0038751018868774406	0.2082052254289684	False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	TBXAS1	6	6	0.1377615184070439	-0.010116078514964457	0.14787759692200836	1.4741214501791187	2.7660243522571255	0.021845507704588773	0.3408657362943922	False	False
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	TBXAS1	9	13	-0.0147262330567502	0.1685570795766049	-0.1832833126333551	-0.8230447613778802	-2.0150129282821516	0.05862037742771062	0.46761074344514814	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	TBXAS1	6	6	0.17008375550209084	-0.012860761288462872	0.1829445167905537	1.1548215200307337	2.1668936752310795	0.07610778299344079	0.4927854045461516	False	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	TBXAS1	11	14	0.0036209096030838397	0.0765053453698769	-0.07288443576679306	-0.6658418992051727	-1.787007848588152	0.0873095538607226	0.5113788288340156	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	TBXAS1	6	6	0.17935153606223572	0.008351197013192898	0.17100033904904283	0.9775566090602105	1.8342758570142832	0.11902041132052413	0.5722275479271496	False	False
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	TBXAS1	5	18	0.2713582104838378	0.03389505132402173	0.23746315915981606	1.036609296765231	1.5417964776266286	0.18707822518715533	0.6270217208427153	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	TBXAS1	6	6	0.01868795498311793	-0.012860761288462872	0.031548716271580804	0.6787970736018369	1.2736869377997402	0.2370405322614622	0.6625410644960192	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	TBXAS1	10	14	-0.013184395250350922	0.004632739105571374	-0.017817134355922297	-0.399728429075194	-1.0365095391985024	0.3114509950589754	0.6971279160335306	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	TBXAS1	3	3	0.274562557465583	-0.014005746619883167	0.2885683040854662	0.7751671438423133	1.1867274798651741	0.3537884038458979	0.7000024535402347	False	False
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	TBXAS1	4	17	-0.020572482666865795	0.05270173462957992	-0.07327421729644572	-0.27570699795643244	-0.8754488972363655	0.39580283077623823	0.7094281912314764	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	TBXAS1	5	17	-0.032715425226217495	0.013828937554901138	-0.046544362781118634	-0.25471708823905226	-0.8090543944394062	0.42912860675845915	0.7255914689103556	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	TBXAS1	5	19	0.052428871355558335	0.01002724701646245	0.04240162433909588	0.4069577930667108	0.8240804179787719	0.4406712702749585	0.7329658733803273	False	False
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	TBXAS1	18	18	-0.055871601794278775	-0.032164068334628405	-0.02370753345965037	-0.23680325477087802	-0.726555440774285	0.4728744541104497	0.7547117096617156	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	TBXAS1	3	3	0.0557436596597857	0.007766820259217659	0.04797683940056804	0.45611221997431417	0.6982763777407168	0.5508404476136526	0.7998258103041838	False	False
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	TBXAS1	6	6	0.012910986508402554	-0.010116078514964457	0.02302706502336701	0.2908682768021005	0.5457818532088495	0.5972495051564207	0.8300898477021366	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	TBXAS1	3	19	0.08016168187473482	0.029838304231952596	0.05032337764278223	0.3690410450356093	0.5849739466351417	0.6057246663890795	0.8367597048764175	False	False
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	TBXAS1	6	6	0.018260356472864888	0.008351197013192898	0.00990915945967199	0.05722901347995025	0.1073838555988445	0.9181641167707385	1.0	False	False
